pitch_type,game_date,release_speed,player_name,batter,events,description,zone,b_swings,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hit_distance_sc,launch_speed,launch_angle,game_pk,estimated_ba_using_speedangle,launch_speed_angle,pitch_number,pitch_name,home_score,away_score,post_away_score,post_home_score,if_fielding_alignment,of_fielding_alignment,delta_run_exp,bat_win_exp
CU,7/18/2025,80.3,"Springer, George",543807,single,hit_into_play,2,R,R,TOR,SF,X,7,line_drive,1,2,2025,,,,0,7,Bot,214,84.1,17,777108,0.972,4,5,Curveball,4,0,0,4,Strategic,Standard,0.508,0.97
CU,7/18/2025,80.7,"Lukes, Nathan",664770,single,hit_into_play,8,L,R,TOR,SF,X,9,ground_ball,2,2,2025,,695238,,1,2,Bot,42,97.7,0,777108,0.448,4,8,Curveball,3,0,0,4,Standard,Standard,0.588,0.829
CU,7/18/2025,81.9,"Lukes, Nathan",664770,field_out,hit_into_play,8,L,R,TOR,SF,X,4,ground_ball,1,2,2025,,,,2,6,Bot,49,98.3,1,777108,0.468,4,4,Curveball,4,0,0,4,Standard,Standard,-0.182,0.942
ST,7/18/2025,82.1,"Wagner, Will",695238,field_out,hit_into_play,6,L,R,TOR,SF,X,4,ground_ball,2,2,2025,,,,1,6,Bot,29,94.5,-3,777108,0.231,2,5,Sweeper,4,0,0,4,Standard,Standard,-0.228,0.946
FF,7/18/2025,94.1,"Loperfido, Joey",694388,strikeout,swinging_strike,11,L,R,TOR,SF,S,2,,2,2,2025,,,,2,5,Bot,,,,777108,,,5,4-Seam Fastball,4,0,0,4,Standard,Standard,-0.224,0.921
SL,7/18/2025,90,"Kirk, Alejandro",672386,field_out,hit_into_play,12,R,R,TOR,SF,X,1,ground_ball,2,2,2025,,,,1,5,Bot,1,81.6,-62,777108,0.212,2,6,Slider,4,0,0,4,Strategic,Standard,-0.228,0.924
FF,7/18/2025,95,"Barger, Addison",680718,field_out,hit_into_play,4,L,R,TOR,SF,X,5,ground_ball,1,2,2025,,,,0,5,Bot,3,55.8,-33,777108,0.109,1,4,4-Seam Fastball,4,0,0,4,Standard,Standard,-0.189,0.929
FF,7/18/2025,97,"Springer, George",543807,single,hit_into_play,3,R,R,TOR,SF,X,7,ground_ball,2,2,2025,,,,1,1,Bot,10,88.1,-16,777108,0.115,2,5,4-Seam Fastball,0,0,0,0,Standard,Standard,0.44,0.524
FF,7/18/2025,94.9,"Lukes, Nathan",664770,field_out,hit_into_play,3,L,R,TOR,SF,X,7,fly_ball,1,2,2025,,,,0,1,Bot,277,81.5,33,777108,0.048,3,5,4-Seam Fastball,0,0,0,0,Standard,Standard,-0.189,0.541
CH,7/13/2025,80.2,"Guerrero Jr., Vladimir",665489,single,hit_into_play,8,R,L,ATH,TOR,X,8,line_drive,2,2,2025,,,,1,7,Top,303,110.3,10,777116,0.899,5,5,Changeup,6,1,1,6,Strategic,Standard,0.44,0.021
FC,7/13/2025,87.6,"Bichette, Bo",666182,field_out,hit_into_play,2,R,L,ATH,TOR,X,6,ground_ball,3,2,2025,,,,0,7,Top,12,98.4,-14,777116,0.165,2,10,Cutter,6,1,1,6,Standard,Standard,-0.345,0.035
FF,7/13/2025,91,"Wagner, Will",695238,strikeout,foul_tip,3,L,L,ATH,TOR,S,2,,0,2,2025,,,,1,6,Top,,,,777116,,,3,4-Seam Fastball,6,1,1,6,Infield shade,Standard,-0.163,0.034
CH,7/13/2025,79.8,"Straw, Myles",664702,field_out,hit_into_play,6,R,L,ATH,TOR,X,8,fly_ball,2,2,2025,,,,0,6,Top,394,99.7,28,777116,0.476,6,5,Changeup,6,1,1,6,Standard,Standard,-0.232,0.046
FF,7/13/2025,91.3,"Lukes, Nathan",664770,strikeout,called_strike,7,L,L,ATH,TOR,S,2,,1,2,2025,,,,2,5,Top,,,,777116,,,4,4-Seam Fastball,4,1,1,4,Strategic,Standard,-0.182,0.122
FF,7/13/2025,90.3,"Kirk, Alejandro",672386,field_out,hit_into_play,4,R,L,ATH,TOR,X,7,fly_ball,0,2,2025,,,,0,5,Top,273,79.7,38,777116,0.033,3,3,4-Seam Fastball,4,0,0,4,Standard,Standard,-0.165,0.097
FC,7/13/2025,86,"Guerrero Jr., Vladimir",665489,strikeout,swinging_strike,3,R,L,ATH,TOR,S,2,,3,2,2025,,,,2,4,Top,,,,777116,,,6,Cutter,4,0,0,4,Standard,Standard,-0.328,0.095
FF,7/13/2025,90.8,"Bichette, Bo",666182,strikeout,swinging_strike,14,R,L,ATH,TOR,S,2,,2,2,2025,,,,1,4,Top,,,,777116,,,6,4-Seam Fastball,4,0,0,4,Standard,Standard,-0.228,0.10399999999999998
ST,7/13/2025,75.3,"Lukes, Nathan",664770,field_out,hit_into_play,7,L,L,ATH,TOR,X,6,ground_ball,0,2,2025,,,,0,3,Top,5,87.5,-19,777116,0.069,2,3,Sweeper,2,0,0,2,Infield shade,Standard,-0.165,0.278
FF,7/13/2025,91.3,"Barger, Addison",680718,strikeout,called_strike,4,L,L,ATH,TOR,S,2,,3,2,2025,,,,1,2,Top,,,,777116,,,7,4-Seam Fastball,0,0,0,0,Infield shade,Standard,-0.332,0.481
CH,7/13/2025,79.2,"Kirk, Alejandro",672386,field_out,hit_into_play,14,R,L,ATH,TOR,X,1,ground_ball,2,2,2025,,,,0,2,Top,1,47.7,-65,777116,0.159,1,7,Changeup,0,0,0,0,Strategic,Standard,-0.232,0.497
SL,7/13/2025,89.8,"Guerrero Jr., Vladimir",665489,grounded_into_double_play,hit_into_play,9,R,R,ATH,TOR,X,5,ground_ball,3,2,2025,,,666182,1,9,Top,25,104.5,-4,777116,0.364,2,8,Slider,6,3,3,6,Standard,Standard,-0.383,0.045
SV,7/13/2025,83.2,"Springer, George",543807,strikeout,swinging_strike,8,R,L,ATH,TOR,S,2,,1,2,2025,,,,2,8,Top,,,,777116,,,4,Slurve,6,3,3,6,Standard,Standard,-0.182,0.032
CH,7/13/2025,78.6,"Guerrero Jr., Vladimir",665489,field_out,hit_into_play,13,R,L,ATH,TOR,X,6,ground_ball,3,2,2025,,,,2,1,Top,8,70.8,-14,777116,0.04,2,6,Changeup,0,0,0,0,Strategic,Standard,-0.328,0.46399999999999997
SL,7/13/2025,89.1,"Bichette, Bo",666182,single,hit_into_play,14,R,R,ATH,TOR,X,8,line_drive,1,2,2025,,,,1,9,Top,237,73.6,22,777116,0.977,4,6,Slider,6,3,3,6,Standard,Standard,0.489,0.012
FC,7/13/2025,91.6,"Jiménez, Leo",677870,strikeout,called_strike,7,R,L,ATH,TOR,S,2,,3,2,2025,,,,0,8,Top,,,,777116,,,8,Cutter,6,3,3,6,Standard,Standard,-0.345,0.078
FC,7/13/2025,87.8,"Schneider, Davis",676914,strikeout,swinging_strike,12,R,R,ATH,TOR,S,2,,3,2,2025,,,,2,7,Top,,,,777116,,,7,Cutter,6,3,3,6,Standard,Standard,-0.328,0.069
SL,7/13/2025,88.9,"Clement, Ernie",676391,strikeout,called_strike,14,R,R,ATH,TOR,S,2,,1,2,2025,,,,0,9,Top,,,,777116,,,4,Slider,6,3,3,6,Standard,Standard,-0.189,0.028000000000000025
FF,7/12/2025,92.3,"Guerrero Jr., Vladimir",665489,strikeout,swinging_strike,3,R,L,ATH,TOR,S,2,,1,2,2025,664702,,,2,5,Top,,,,777132,,,4,4-Seam Fastball,2,2,2,2,Standard,Standard,-0.192,0.47
SI,7/12/2025,83.4,"Clement, Ernie",676391,field_out,hit_into_play,8,R,L,ATH,TOR,X,9,fly_ball,0,2,2025,,664702,,0,5,Top,274,85.1,48,777132,0.013,3,3,Sinker,2,2,2,2,Standard,Standard,-0.175,0.5589999999999999
SL,7/12/2025,76.9,"Heineman, Tyler",623168,field_out,hit_into_play,9,R,L,ATH,TOR,X,2,popup,2,2,2025,,,,2,4,Top,26,59,87,777132,0.01,1,5,Slider,2,2,2,2,Standard,Standard,-0.224,0.45099999999999996
FF,7/12/2025,91,"Schneider, Davis",676914,strikeout,swinging_strike,2,R,L,ATH,TOR,S,2,,3,2,2025,,,,0,4,Top,,,,777132,,,7,4-Seam Fastball,2,2,2,2,Standard,Standard,-0.345,0.507
CH,7/12/2025,83.4,"Bichette, Bo",666182,double,hit_into_play,14,R,L,ATH,TOR,X,8,line_drive,2,2,2025,,676391,,2,3,Top,341,102.1,16,777132,0.519,4,5,Changeup,0,1,2,0,Standard,Standard,0.974,0.5920000000000001
CH,7/12/2025,83.8,"Guerrero Jr., Vladimir",665489,strikeout,called_strike,8,R,L,ATH,TOR,S,2,,1,2,2025,,676391,,1,3,Top,,,,777132,,,4,Changeup,0,1,1,0,Standard,Standard,-0.201,0.621
FC,7/12/2025,88.1,"Straw, Myles",664702,field_out,hit_into_play,7,R,L,ATH,TOR,X,4,popup,3,2,2025,,,623168,2,2,Top,196,82.3,59,777132,0.03,3,7,Cutter,0,1,1,0,Standard,Standard,-0.294,0.581
FF,7/12/2025,97.5,"Clement, Ernie",676391,double,hit_into_play,1,R,R,ATH,TOR,X,4,fly_ball,2,2,2025,,,,2,7,Top,213,70.9,46,777132,0.251,3,6,4-Seam Fastball,4,2,2,4,Standard,Standard,0.615,0.125
SL,7/12/2025,89.4,"Lukes, Nathan",664770,strikeout,swinging_strike_blocked,14,L,R,ATH,TOR,S,2,,2,2,2025,,,,1,7,Top,,,,777132,,,6,Slider,4,2,2,4,Standard,Standard,-0.228,0.14700000000000002
FF,7/12/2025,99,"Heineman, Tyler",623168,strikeout,swinging_strike,2,L,R,ATH,TOR,S,2,,3,2,2025,,,,0,7,Top,,,,777132,,,7,4-Seam Fastball,4,2,2,4,Standard,Standard,-0.345,0.19399999999999995
SL,7/12/2025,77.8,"Schneider, Davis",676914,strikeout,swinging_strike,7,R,L,ATH,TOR,S,2,,2,2,2025,,,,1,2,Top,,,,777132,,,5,Slider,0,0,0,0,Standard,Standard,-0.228,0.474
SL,7/12/2025,89,"Jiménez, Leo",677870,strikeout,swinging_strike,14,R,R,ATH,TOR,S,2,,3,2,2025,,,672386,2,6,Top,,,,777132,,,7,Slider,4,2,2,4,Standard,Standard,-0.295,0.18999999999999995
SL,7/12/2025,90,"Springer, George",543807,strikeout,called_strike,8,R,R,ATH,TOR,S,2,,1,2,2025,,694388,,2,9,Top,,,,777132,,,4,Slider,4,3,3,4,Standard,Standard,-0.208,0.081
FF,7/12/2025,103.3,"Clement, Ernie",676391,strikeout,called_strike,6,R,R,ATH,TOR,S,2,,3,2,2025,,694388,,1,9,Top,,,,777132,,,6,4-Seam Fastball,4,3,3,4,Standard,Standard,-0.295,0.241
ST,7/12/2025,83.4,"Kirk, Alejandro",672386,sac_fly,hit_into_play,2,R,R,ATH,TOR,X,8,fly_ball,0,2,2025,665489,666182,,0,8,Top,361,96,33,777132,,5,4,Sweeper,4,2,3,4,Strategic,Standard,-0.085,0.351
FF,7/12/2025,100.3,"Barger, Addison",680718,strikeout,swinging_strike,5,L,R,ATH,TOR,S,2,,1,2,2025,,,672386,1,6,Top,,,,777132,,,4,4-Seam Fastball,4,2,2,4,Standard,Standard,-0.178,0.21399999999999997
SV,7/12/2025,82.7,"Jiménez, Leo",677870,strikeout,swinging_strike,13,R,L,ATH,TOR,S,2,,3,2,2025,666182,,,2,8,Top,,,,777132,,,6,Slurve,4,3,3,4,Strategic,Standard,-0.254,0.23299999999999998
SL,7/12/2025,79.6,"Springer, George",543807,strikeout,swinging_strike,13,R,L,ATH,TOR,S,2,,1,2,2025,,,,1,1,Top,,,,777132,,,4,Slider,0,0,0,0,Standard,Standard,-0.18,0.473
FF,7/12/2025,91.1,"Clement, Ernie",676391,field_out,hit_into_play,12,R,L,ATH,TOR,X,8,line_drive,3,2,2025,,,,0,1,Top,334,94.2,21,777132,0.19,3,6,4-Seam Fastball,0,0,0,0,Standard,Standard,-0.345,0.505
SV,7/12/2025,81.9,"Barger, Addison",680718,strikeout,swinging_strike,1,L,L,ATH,TOR,S,2,,3,2,2025,666182,,,1,8,Top,,,,777132,,,6,Slurve,4,3,3,4,Strategic,Standard,-0.451,0.381
ST,7/11/2025,86.7,"Barger, Addison",680718,single,hit_into_play,4,L,R,ATH,TOR,X,7,ground_ball,1,2,2025,,665489,,2,5,Top,5,70.6,-27,777152,0.05,2,4,Sweeper,0,2,2,0,Strategic,Standard,0.754,0.731
SL,7/11/2025,87.4,"Bichette, Bo",666182,strikeout,swinging_strike,14,R,R,ATH,TOR,S,2,,1,2,2025,543807,,665489,1,5,Top,,,,777152,,,7,Slider,0,1,1,0,Standard,Standard,-0.28,0.688
ST,7/11/2025,86.7,"Lukes, Nathan",664770,strikeout,called_strike,7,L,R,ATH,TOR,S,2,,0,2,2025,,,,0,5,Top,,,,777152,,,4,Sweeper,0,1,1,0,Standard,Standard,-0.165,0.628
FF,7/11/2025,98.6,"Straw, Myles",664702,strikeout,called_strike,9,R,R,ATH,TOR,S,2,,1,2,2025,672386,,695238,2,4,Top,,,,777152,,,4,4-Seam Fastball,0,1,1,0,Standard,Standard,-0.18,0.608
SL,7/11/2025,87.1,"Barger, Addison",680718,strikeout,swinging_strike,14,L,R,ATH,TOR,S,2,,3,2,2025,,666182,,0,4,Top,,,,777152,,,6,Slider,0,0,0,0,Strategic,Standard,-0.386,0.579
SL,7/11/2025,81.6,"Straw, Myles",664702,strikeout,called_strike,2,R,R,ATH,TOR,S,2,,3,2,2025,,,,2,9,Top,,,,777152,,,7,Slider,3,7,7,3,Strategic,Standard,-0.328,0.982
FF,7/11/2025,98.1,"Guerrero Jr., Vladimir",665489,strikeout,called_strike,8,R,R,ATH,TOR,S,2,,2,2,2025,,,,2,3,Top,,,,777152,,,5,4-Seam Fastball,0,0,0,0,Standard,Standard,-0.224,0.45499999999999996
ST,7/11/2025,85.8,"Springer, George",543807,field_out,hit_into_play,9,R,R,ATH,TOR,X,6,ground_ball,2,2,2025,,,,1,3,Top,31,85.3,-1,777152,0.235,2,6,Sweeper,0,0,0,0,Standard,Standard,-0.228,0.472
SL,7/11/2025,85.3,"Wagner, Will",695238,single,hit_into_play,6,L,R,ATH,TOR,X,8,fly_ball,1,2,2025,,,,0,9,Top,247,73.7,30,777152,0.476,3,4,Slider,3,7,7,3,Strategic,Standard,0.508,0.984
SI,7/11/2025,96.2,"Lukes, Nathan",664770,field_out,hit_into_play,2,L,R,ATH,TOR,X,8,line_drive,1,2,2025,,,,0,3,Top,374,96.5,23,777152,0.218,5,4,Sinker,0,0,0,0,Standard,Standard,-0.189,0.493
SL,7/11/2025,85.9,"Barger, Addison",680718,field_out,hit_into_play,1,L,R,ATH,TOR,X,9,fly_ball,2,2,2025,,,665489,1,8,Top,328,101,44,777152,0.084,3,6,Slider,3,7,7,3,Standard,Standard,-0.223,0.963
FF,7/11/2025,98.4,"Straw, Myles",664702,strikeout,swinging_strike,7,R,R,ATH,TOR,S,2,,1,2,2025,,672386,695238,2,2,Top,,,,777152,,,4,4-Seam Fastball,0,0,0,0,Standard,Standard,-0.191,0.481
FF,7/11/2025,98,"Clement, Ernie",676391,strikeout,called_strike,6,R,R,ATH,TOR,S,2,,1,2,2025,,672386,695238,1,2,Top,,,,777152,,,4,4-Seam Fastball,0,0,0,0,Standard,Standard,-0.174,0.528
ST,7/11/2025,87.8,"Springer, George",543807,strikeout,swinging_strike,14,R,R,ATH,TOR,S,2,,1,2,2025,664702,664770,,2,5,Top,,,,777152,,,6,Sweeper,0,7,7,0,Standard,Standard,-0.196,0.978
FC,7/11/2025,92.3,"Kirk, Alejandro",672386,single,hit_into_play,12,R,R,ATH,TOR,X,8,ground_ball,2,2,2025,,,,1,2,Top,112,108.6,4,777152,0.603,4,5,Cutter,0,0,0,0,Standard,Standard,0.44,0.474
FF,7/11/2025,97.6,"Bichette, Bo",666182,strikeout,called_strike,6,R,R,ATH,TOR,S,2,,2,2,2025,,,665489,2,1,Top,,,,777152,,,5,4-Seam Fastball,0,0,0,0,Standard,Standard,-0.216,0.471
SL,7/11/2025,85.7,"Wagner, Will",695238,field_out,hit_into_play,14,L,R,ATH,TOR,X,1,ground_ball,2,2,2025,,,,0,7,Top,5,43.3,-18,777152,0.158,1,5,Slider,3,7,7,3,Strategic,Standard,-0.232,0.94
CH,7/11/2025,90.2,"Barger, Addison",680718,strikeout,swinging_strike,9,L,R,ATH,TOR,S,2,,1,2,2025,,,666182,1,6,Top,,,,777152,,,4,Changeup,0,7,7,0,Standard,Standard,-0.178,0.985
FF,7/11/2025,96.6,"Lukes, Nathan",664770,single,hit_into_play,2,L,R,ATH,TOR,X,5,ground_ball,2,2,2025,,,,0,1,Top,1,80.9,-72,777152,0.278,2,5,4-Seam Fastball,0,0,0,0,Standard,Standard,0.465,0.497
CH,7/9/2025,86.1,"Wagner, Will",695238,single,hit_into_play,7,L,R,CWS,TOR,X,9,line_drive,2,2,2025,,,,0,7,Top,265,100.5,13,777172,0.929,4,6,Changeup,2,1,1,2,Strategic,Standard,0.465,0.30100000000000005
SL,7/9/2025,87.1,"Barger, Addison",680718,grounded_into_double_play,hit_into_play,8,L,R,CWS,TOR,X,3,ground_ball,1,2,2025,664770,,665489,1,6,Top,4,101.7,-22,777172,0.109,2,5,Slider,2,1,1,2,Standard,Standard,-0.203,0.41700000000000004
SI,7/9/2025,94.3,"Guerrero Jr., Vladimir",665489,force_out,hit_into_play,8,R,R,CWS,TOR,X,6,ground_ball,1,2,2025,,664770,666182,0,6,Top,7,109.5,-17,777172,0.155,2,4,Sinker,2,1,1,2,Standard,Standard,-0.242,0.46399999999999997
CH,7/9/2025,85.6,"Heineman, Tyler",623168,strikeout,swinging_strike_blocked,14,L,R,CWS,TOR,S,2,,0,2,2025,,,,1,5,Top,,,,777172,,,3,Changeup,2,1,1,2,Infield shade,Standard,-0.163,0.32099999999999995
SI,7/9/2025,93.6,"Straw, Myles",664702,field_out,hit_into_play,4,R,R,CWS,TOR,X,8,fly_ball,1,2,2025,,,,0,5,Top,298,87.4,41,777172,0.008,3,4,Sinker,2,1,1,2,Standard,Standard,-0.189,0.352
SI,7/9/2025,94.6,"Wagner, Will",695238,strikeout,called_strike,12,L,R,CWS,TOR,S,2,,1,2,2025,,,,1,4,Top,,,,777172,,,5,Sinker,0,1,1,0,Infield shade,Standard,-0.18,0.595
SI,7/9/2025,93.8,"Lukes, Nathan",664770,field_out,hit_into_play,6,L,R,CWS,TOR,X,3,ground_ball,2,2,2025,,,,0,3,Top,22,78.7,-5,777172,0.112,2,7,Sinker,0,1,1,0,Infield shade,Standard,-0.232,0.609
CH,7/9/2025,85.5,"Loperfido, Joey",694388,field_out,hit_into_play,4,L,R,CWS,TOR,X,5,popup,0,2,2025,,695238,,0,2,Top,142,82.7,68,777172,0.005,3,4,Changeup,0,0,0,0,Standard,Standard,-0.175,0.546
CU,7/9/2025,81.3,"Wagner, Will",695238,double,hit_into_play,7,L,R,CWS,TOR,X,8,line_drive,2,2,2025,,,,0,2,Top,308,103.6,13,777172,0.838,4,6,Curveball,0,0,0,0,Infield shade,Standard,0.744,0.497
FF,7/9/2025,96.4,"Straw, Myles",664702,field_out,hit_into_play,5,R,R,CWS,TOR,X,8,line_drive,1,2,2025,,,676391,2,9,Top,327,99.4,19,777172,0.357,4,4,4-Seam Fastball,2,1,1,2,Standard,Standard,-0.182,0.055
CH,7/9/2025,86.3,"Barger, Addison",680718,field_out,hit_into_play,7,L,R,CWS,TOR,X,3,ground_ball,0,2,2025,664770,,,2,1,Top,97,89.6,5,777172,0.443,4,4,Changeup,0,0,0,0,Infield shade,Standard,-0.168,0.474
FF,7/9/2025,96.9,"Kirk, Alejandro",672386,single,hit_into_play,11,R,R,CWS,TOR,X,7,line_drive,3,2,2025,,,,2,9,Top,193,72.2,18,777172,0.833,4,6,4-Seam Fastball,2,1,1,2,Standard,Standard,0.258,0.043
CU,7/9/2025,81.4,"Bichette, Bo",666182,single,hit_into_play,9,R,R,CWS,TOR,X,7,line_drive,1,2,2025,,,664770,0,1,Top,130,100.8,8,777172,0.658,4,7,Curveball,0,0,0,0,Standard,Strategic,0.547,0.526
FS,7/9/2025,86.5,"Wagner, Will",695238,strikeout,swinging_strike,13,L,R,CWS,TOR,S,2,,1,2,2025,,,,1,9,Top,,,,777172,,,5,Split-Finger,2,1,1,2,Standard,Standard,-0.18,0.076
FF,7/9/2025,99,"Lukes, Nathan",664770,strikeout,called_strike,11,L,R,CWS,TOR,S,2,,0,2,2025,,,,1,8,Top,,,,777172,,,3,4-Seam Fastball,2,1,1,2,Standard,Standard,-0.163,0.18500000000000005
SL,7/9/2025,88.4,"Springer, George",543807,field_out,hit_into_play,2,R,R,CWS,TOR,X,3,popup,1,2,2025,,,,0,8,Top,122,81.3,68,777172,0.003,3,4,Slider,2,1,1,2,Standard,Standard,-0.189,0.239
FF,7/9/2025,96,"Barger, Addison",680718,strikeout,swinging_strike,12,L,R,CWS,TOR,S,2,,0,2,2025,,,,0,9,Top,,,,777172,,,3,4-Seam Fastball,2,1,1,2,Infield shade,Standard,-0.165,0.136
SI,7/8/2025,92.2,"Schneider, Davis",676914,field_out,hit_into_play,14,R,R,CWS,TOR,X,8,fly_ball,3,2,2025,,,,0,4,Top,359,101.3,25,777188,0.506,6,6,Sinker,0,5,5,0,Standard,Standard,-0.345,0.922
SL,7/8/2025,81.9,"Clement, Ernie",676391,force_out,hit_into_play,9,R,R,CWS,TOR,X,6,ground_ball,1,2,2025,,,694388,2,3,Top,46,97.5,0,777188,0.471,2,8,Slider,0,5,5,0,Standard,Standard,-0.183,0.895
SL,7/8/2025,82.2,"Schneider, Davis",676914,home_run,hit_into_play,9,R,R,CWS,TOR,X,,fly_ball,3,2,2025,,,,0,3,Top,384,103,30,777188,0.618,6,6,Slider,0,0,1,0,Standard,Standard,1.029,0.506
CU,7/8/2025,76.3,"Clement, Ernie",676391,field_out,hit_into_play,8,R,R,CWS,TOR,X,5,popup,1,2,2025,,,,2,2,Top,153,62.4,54,777188,0.02,3,4,Curveball,0,0,0,0,Standard,Standard,-0.182,0.45699999999999996
FC,7/8/2025,89.1,"Barger, Addison",680718,field_out,hit_into_play,5,L,R,CWS,TOR,X,4,ground_ball,2,2,2025,,543807,666182,2,1,Top,6,78.1,-22,777188,0.056,2,5,Cutter,0,0,0,0,Standard,Standard,-0.203,0.489
FC,7/8/2025,89.5,"Schneider, Davis",676914,field_out,hit_into_play,12,R,L,CWS,TOR,X,7,fly_ball,3,2,2025,,,,0,6,Top,312,98.9,46,777188,0.033,3,9,Cutter,0,5,5,0,Standard,Standard,-0.345,0.953
SI,7/8/2025,98.5,"Schneider, Davis",676914,strikeout,swinging_strike,5,R,R,CWS,TOR,S,2,,0,2,2025,,672386,694388,1,7,Top,,,,777188,,,3,Sinker,1,6,6,1,Standard,Standard,-0.16,0.971
SI,7/8/2025,93.9,"Springer, George",543807,double,hit_into_play,12,R,R,CWS,TOR,X,8,fly_ball,3,2,2025,,,,1,1,Top,387,102.6,26,777188,0.618,6,7,Sinker,0,0,0,0,Standard,Standard,0.563,0.482
FS,7/8/2025,85.7,"Kirk, Alejandro",672386,field_out,hit_into_play,9,R,L,CWS,TOR,X,6,ground_ball,2,2,2025,,,,1,5,Top,4,87.9,-24,777188,0.039,2,6,Split-Finger,0,5,5,0,Standard,Standard,-0.228,0.9299999999999999
SL,7/8/2025,92.1,"Kirk, Alejandro",672386,single,hit_into_play,12,R,R,CWS,TOR,X,9,line_drive,2,2,2025,,,,0,7,Top,230,78.4,18,777188,0.972,4,6,Slider,1,6,6,1,Standard,Standard,0.465,0.968
FC,7/8/2025,90.4,"Barger, Addison",680718,strikeout,swinging_strike,3,L,L,CWS,TOR,S,2,,1,2,2025,,,,0,5,Top,,,,777188,,,5,Cutter,0,5,5,0,Infield shade,Standard,-0.189,0.9339999999999999
CU,7/8/2025,78.5,"Lukes, Nathan",664770,field_out,hit_into_play,7,L,R,CWS,TOR,X,4,fly_ball,1,2,2025,,,,0,1,Top,223,79.5,47,777188,0.051,3,4,Curveball,0,0,0,0,Infield shade,Standard,-0.189,0.493
FF,7/7/2025,94,"Kirk, Alejandro",672386,single,hit_into_play,2,R,R,CWS,TOR,X,9,line_drive,1,2,2025,,,,0,6,Top,175,105.4,7,777212,0.689,4,4,4-Seam Fastball,1,5,5,1,Standard,Standard,0.508,0.916
CH,7/7/2025,83.6,"Barger, Addison",680718,home_run,hit_into_play,8,L,R,CWS,TOR,X,,fly_ball,1,2,2025,,666182,,0,6,Top,414,107.6,24,777212,0.897,6,5,Changeup,1,3,5,1,Standard,Standard,1.089,0.817
SL,7/7/2025,86.5,"Bichette, Bo",666182,double,hit_into_play,14,R,R,CWS,TOR,X,9,ground_ball,1,2,2025,,,,0,6,Top,74,64.7,8,777212,0.218,2,4,Slider,1,3,3,1,Standard,Standard,0.786,0.774
FF,7/7/2025,94.8,"Springer, George",543807,field_out,hit_into_play,5,R,R,CWS,TOR,X,6,ground_ball,1,2,2025,,,,1,5,Top,55,101.3,0,777212,0.443,4,4,4-Seam Fastball,1,3,3,1,Standard,Standard,-0.18,0.729
FF,7/7/2025,92.8,"Bichette, Bo",666182,single,hit_into_play,2,R,R,CWS,TOR,X,9,line_drive,3,2,2025,,665489,,0,4,Top,210,94.5,14,777212,0.939,4,6,4-Seam Fastball,1,0,1,1,Standard,Standard,0.475,0.45999999999999996
FF,7/7/2025,97,"Loperfido, Joey",694388,strikeout,called_strike,7,L,R,CWS,TOR,S,2,,1,2,2025,,,,1,3,Top,,,,777212,,,5,4-Seam Fastball,1,0,0,1,Infield shade,Standard,-0.18,0.356
SI,7/7/2025,90.7,"Guerrero Jr., Vladimir",665489,field_out,hit_into_play,2,R,L,CWS,TOR,X,4,ground_ball,3,2,2025,,,,1,9,Top,10,96.6,-16,777212,0.179,2,7,Sinker,4,8,8,4,Standard,Standard,-0.332,0.983
KC,7/7/2025,81.5,"Bichette, Bo",666182,field_out,hit_into_play,8,R,R,CWS,TOR,X,8,fly_ball,1,2,2025,,,665489,2,1,Top,389,104,32,777212,0.658,6,4,Knuckle Curve,0,0,0,0,Standard,Standard,-0.182,0.46699999999999997
FC,7/7/2025,88.2,"Straw, Myles",664702,strikeout,swinging_strike,6,R,L,CWS,TOR,S,2,,3,2,2025,,,,2,7,Top,,,,777212,,,7,Cutter,1,8,8,1,Standard,Standard,-0.328,0.99
CH,7/7/2025,85.4,"Springer, George",543807,field_out,hit_into_play,14,R,L,CWS,TOR,X,5,ground_ball,0,2,2025,,694388,,1,6,Top,67,37,28,777212,0.16,1,3,Changeup,1,8,8,1,Standard,Standard,-0.169,0.986
SL,7/7/2025,87.6,"Springer, George",543807,strikeout,swinging_strike,14,R,R,CWS,TOR,S,2,,2,2,2025,,,,1,1,Top,,,,777212,,,6,Slider,0,0,0,0,Standard,Standard,-0.228,0.476
SI,7/7/2025,92.2,"Kirk, Alejandro",672386,strikeout,foul_tip,14,R,L,CWS,TOR,S,2,,2,2,2025,,,,1,7,Top,,,,777212,,,5,Sinker,1,8,8,1,Standard,Standard,-0.228,0.991
CH,7/7/2025,82.8,"Clement, Ernie",676391,single,hit_into_play,13,R,L,CWS,TOR,X,7,fly_ball,1,2,2025,,672386,664702,0,6,Top,335,93.8,26,777212,0.154,3,4,Changeup,1,5,5,1,Standard,Standard,0.578,0.9390000000000001
ST,7/7/2025,81.2,"Barger, Addison",680718,field_out,hit_into_play,4,L,L,CWS,TOR,X,6,ground_ball,1,2,2025,,,,0,7,Top,7,102.5,-19,777212,0.184,2,4,Sweeper,1,8,8,1,Infield shade,Standard,-0.189,0.991
