"last_name, first_name","player_id","year","player_age","ab","pa","hit","single","double","triple","home_run","strikeout","walk","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","on_base_plus_slg","isolated_power","b_rbi","b_total_bases","r_total_caught_stealing","r_total_stolen_base","b_gnd_into_dp","b_hit_by_pitch","b_intent_walk","b_sac_bunt","b_sac_fly","xba","xslg","woba","xwoba","xobp","xiso","exit_velocity_avg","launch_angle_avg","sweet_spot_percent","barrel","barrel_batted_rate","solidcontact_percent","flareburner_percent","hard_hit_percent","avg_best_speed","avg_hyper_speed","whiff_percent","swing_percent"
"Crawford, Brandon",543063,2023,36,283,320,55,36,11,1,7,81,28,25.3,8.8,".194",".314",".273","0.587","0.120","38","89","0","3","5","4","1","1","4",".214",".379",".260",".293",".292",".165","89.8","14",32.4,21,10.1,4.3,19.8,43,"99.565776078","94.12075299",29.6,52.2
"McGuire, Reese",624512,2023,28,187,206,50,36,12,1,1,53,11,25.7,5.3,".267",".358",".310","0.668","0.091","16","67","1","2","2","1","0","2","1",".205",".282",".293",".243",".254",".077","84","2.8",33.6,4,2.9,3.6,24.1,27,"95.837614394","91.965886641",23.1,53.2
"Tucker, Kyle",663656,2023,26,574,674,163,92,37,5,29,92,80,13.6,11.9,".284",".517",".369","0.886","0.233","112","297","5","30","11","3","9","0","10",".287",".533",".372",".386",".376",".246","90.2","14.8",35.4,52,10.6,8.1,24.8,45.9,"100.798373008","94.831132546",18.5,47
"Moustakas, Mike",519058,2023,34,352,386,87,60,15,0,12,95,23,24.6,6,".247",".392",".293","0.685","0.145","48","138","0","0","7","3","1","0","8",".215",".355",".294",".271",".266",".140","89","18",28.3,15,5.7,4.5,25.3,37.9,"99.28083626","93.790160498",27.3,53.2
"Lewis, Royce",668904,2023,24,217,239,67,45,7,0,15,55,20,23,8.4,".309",".548",".372","0.920","0.239","52","119","1","6","5","2","0","0","0",".258",".486",".393",".349",".326",".229","90.2","16.2",33.3,19,11.7,6.8,21.6,42,"101.84701358","95.239275185",27.3,47.4
"Diaz, Jordan",672478,2023,22,272,293,60,41,9,0,10,69,17,23.5,5.8,".221",".364",".273","0.637","0.143","27","99","1","0","10","3","0","0","1",".222",".372",".278",".284",".276",".150","90","5.4",29.9,13,6.4,8.8,18.1,43.6,"101.524778137","95.000604729",29.9,56
"Margot, Manuel",622534,2023,28,311,336,82,56,21,1,4,55,18,16.4,5.4,".264",".376",".310","0.686","0.112","38","117","3","9","6","4","0","0","3",".259",".371",".299",".301",".308",".112","87.9","10.5",28.6,10,3.9,5.4,25.5,37.8,"99.699502578","93.924441765",24.4,50.5
"Adames, Willy",642715,2023,27,553,638,120,65,29,2,24,165,71,25.9,11.1,".217",".407",".310","0.717","0.190","80","225","3","5","12","6","1","0","6",".234",".435",".311",".333",".327",".200","87.4","18.2",35,49,12.4,4.1,23.1,36.5,"99.086365635","93.664258959",31,50
"Murphy, Sean",669221,2023,28,370,438,93,51,21,0,21,98,49,22.4,11.2,".251",".478",".365","0.843","0.227","68","177","0","0","18","18","0","0","1",".267",".540",".366",".393",".379",".273","91.5","13.1",38.1,44,16.1,6.2,20.9,45.8,"103.261524161","96.100888462",25.9,45.9
"Marte, Starling",516782,2023,34,315,341,78,65,7,1,5,69,16,20.2,4.7,".248",".324",".301","0.625","0.076","28","102","4","24","8","8","1","2","0",".260",".410",".278",".315",".312",".150","88.2","6.3",30.6,14,5.6,5.6,25.4,39.5,"100.135976281","94.129016405",27.8,53.8
"Sánchez, Gary",596142,2023,30,240,267,52,24,9,0,19,67,21,25.1,7.9,".217",".492",".288","0.780","0.275","47","118","0","0","3","4","0","0","2",".227",".504",".329",".342",".300",".277","90.1","16.5",27.4,27,15.4,5.1,17.7,44.6,"101.705364318","95.143946857",27.6,41.8
"Marsh, Brandon",669016,2023,25,404,472,112,69,25,6,12,144,59,30.5,12.5,".277",".458",".372","0.830","0.181","60","185","2","10","4","4","2","1","4",".229",".394",".358",".322",".333",".164","91.3","12.4",37.7,24,9.1,8.3,26.8,48.7,"100.732382538","94.960692423",27.4,42.4
"Taylor, Michael A.",572191,2023,32,355,388,78,42,14,1,21,130,26,33.5,6.7,".220",".442",".278","0.720","0.222","51","157","1","13","7","3","0","3","1",".220",".441",".308",".309",".278",".221","88.1","13.4",30.6,31,13.5,6.6,18.3,38,"101.375261009","94.840009083",34.1,49
"Yastrzemski, Mike",573262,2023,32,330,381,77,38,23,1,15,99,45,26,11.8,".233",".445",".330","0.775","0.212","43","147","2","2","5","3","3","2","1",".228",".428",".333",".326",".325",".201","90","19.6",35,23,9.8,11.5,23.1,44,"100.690515526","94.656883114",23.6,41.2
"Baty, Brett",683146,2023,23,353,389,75,54,12,0,9,109,29,28,7.5,".212",".323",".275","0.598","0.111","34","114","0","2","8","2","0","1","1",".235",".383",".266",".300",".297",".149","89.5","6.6",33.3,19,7.7,6.5,24.4,44.3,"101.615153008","95.076203184",31.6,46.1
"Allen, Nick",669397,2023,24,303,329,67,57,4,2,4,52,17,15.8,5.2,".221",".287",".263","0.550","0.066","20","87","1","5","8","1","0","6","2",".220",".292",".245",".252",".266",".072","84.8","6.8",29,3,1.2,3.9,18.9,26.6,"95.649982295","91.839086803",19.1,49.2
"Abrams, CJ",682928,2023,22,563,614,138,86,28,6,18,118,32,19.2,5.2,".245",".412",".300","0.712","0.167","64","232","4","47","7","13","2","3","3",".243",".402",".306",".304",".297",".160","87.4","13.5",32.6,31,6.9,7.5,21.7,35.9,"98.814933243","93.426357297",22.5,53.5
"Rivera, Emmanuel",656896,2023,27,257,283,67,50,13,0,4,56,22,19.8,7.8,".261",".358",".314","0.672","0.097","29","92","0","1","9","0","0","0","4",".261",".404",".295",".315",".317",".143","90.7","11.2",35.6,12,5.9,7.8,27.3,46.3,"100.267371553","94.647965854",26.7,46.7
"Cabrera, Miguel",408234,2023,40,334,370,86,62,20,0,4,74,31,20,8.4,".257",".353",".322","0.675","0.096","34","118","0","0","11","2","0","0","3",".243",".365",".299",".301",".311",".122","89.1","7.4",34.2,11,4.2,7.6,28.1,37.6,"98.972070682","93.630273802",25.6,48.3
"Jansen, Danny",643376,2023,28,268,301,61,29,15,0,17,62,23,20.6,7.6,".228",".474",".312","0.786","0.246","53","127","0","0","3","10","1","0","0",".215",".428",".336",".316",".302",".213","88.3","19.7",35.4,22,10.7,7.8,18,37.4,"98.938626373","93.548218775",22.9,46.8
"Tatis Jr., Fernando",665487,2023,24,575,635,148,89,33,1,25,141,53,22.2,8.3,".257",".449",".322","0.771","0.192","78","258","4","29","17","3","0","1","3",".276",".513",".332",".364",".339",".237","91.9","11",31.5,48,11,7.8,25.1,49.3,"102.94128633","96.024566651",30.5,54.1
"Farmer, Kyle",571657,2023,32,336,369,86,59,14,2,11,86,23,23.3,6.2,".256",".408",".317","0.725","0.152","46","137","4","2","7","8","0","0","2",".249",".409",".316",".314",".311",".160","86.4","13.2",36.1,17,6.7,5.6,27,32.9,"97.416251746","92.785266614",23.2,47.7
"Albies, Ozzie",645277,2023,26,596,660,167,99,30,5,33,107,46,16.2,7,".280",".513",".336","0.849","0.233","109","306","1","13","9","8","2","0","8",".263",".474",".358",".341",".323",".211","88.7","16.6",37.4,41,8.2,10.5,23.3,39,"98.667615565","93.481568303",20.6,54.6
"Gurriel, Yuli",493329,2023,39,298,329,73,50,16,3,4,44,26,13.4,7.9,".245",".359",".304","0.663","0.114","27","107","0","4","13","1","3","0","4",".235",".325",".287",".275",".297",".090","88.6","16.5",32.2,5,1.9,5,25.6,34.9,"97.568536744","92.903397315",16,46.8
"Burleson, Alec",676475,2023,24,315,347,77,48,20,1,8,45,23,13,6.6,".244",".390",".300","0.690","0.146","36","123","1","3","13","3","0","1","2",".272",".454",".300",".337",".326",".183","89.9","12.4",36.6,16,5.9,8.4,24.5,41,"99.931806194","94.381917566",17.7,52
"Kelenic, Jarred",672284,2023,23,372,416,94,56,25,2,11,132,41,31.7,9.9,".253",".419",".327","0.746","0.166","49","156","5","13","6","1","4","0","2",".260",".439",".321",".333",".334",".179","90.9","10.1",38.8,23,9.5,9.9,30.6,45.5,"101.460697521","95.139393983",33.8,46.8
"Crawford, J.P.",641487,2023,28,534,638,142,88,35,0,19,125,94,19.6,14.7,".266",".438",".380","0.818","0.172","65","234","0","2","7","5","1","3","2",".257",".390",".359",".341",".373",".132","88.3","15.1",35.3,20,4.8,6.5,29.7,36.2,"99.143101569","93.649442623",18.6,38.6
"Grossman, Robbie",543257,2023,33,353,420,84,50,23,1,10,98,57,23.3,13.6,".238",".394",".340","0.734","0.156","49","139","0","1","8","2","0","0","8",".221",".356",".323",".308",".328",".135","88.2","20.2",32.3,18,6.8,5.7,26.2,37.3,"98.380623258","93.356276654",20.1,38.1
"Marcano, Tucupita",672779,2023,23,202,220,47,30,12,2,3,35,10,15.9,4.5,".233",".356",".276","0.632","0.123","18","72","2","5","2","3","0","3","2",".245",".375",".275",".292",".290",".130","88.3","14.4",32,9,5.2,5.2,26.2,34.9,"97.898414815","93.051435926",15.6,51.8
"Haniger, Mitch",571745,2023,32,211,229,44,24,13,1,6,65,15,28.4,6.6,".209",".365",".266","0.631","0.156","28","77","0","1","7","2","0","0","1",".237",".437",".274",".313",".293",".200","91","15.9",36.7,16,10.9,7.5,23.1,46.9,"100.797604054","94.934929728",27.8,45.8
"Abreu, José",547989,2023,36,540,594,128,86,23,1,18,130,42,21.9,7.1,".237",".383",".296","0.679","0.146","90","207","1","0","16","6","1","0","6",".244",".414",".295",".315",".307",".170","89","10.8",32.5,36,8.7,4.6,23.3,41.6,"100.821833606","94.59770588",26.4,50.1
"Perez, Salvador",521692,2023,33,538,580,137,93,21,0,23,135,19,23.3,3.3,".255",".422",".292","0.714","0.167","80","227","0","0","11","13","6","0","8",".262",".465",".302",".326",".302",".203","90.1","15.6",38,36,8.8,9.7,25.8,44,"101.357412537","94.955683293",30.2,60.2
"Smith, Will",669257,2023,28,464,554,121,79,21,2,19,89,63,16.1,11.4,".261",".438",".359","0.797","0.177","76","203","0","3","8","15","2","0","12",".255",".436",".345",".350",".359",".181","89.3","15.6",37.5,26,6.7,9.3,24.8,41.6,"99.645654456","94.001340492",19.5,45.7
"Julks, Corey",667452,2023,27,298,323,73,53,14,0,6,75,22,23.2,6.8,".245",".352",".297","0.649","0.107","33","105","3","15","6","1","0","0","2",".245",".373",".286",".294",".298",".128","87.9","17",36,11,4.9,5.3,27.6,36,"98.704102411","93.406924598",25.4,45.8
"McNeil, Jeff",643446,2023,31,585,648,158,119,25,4,10,65,39,10,6,".270",".378",".333","0.711","0.108","55","221","0","10","5","18","0","3","3",".249",".346",".314",".296",".315",".097","86","14.4",32.1,7,1.3,5.7,24.9,27.4,"95.984354131","92.004150754",13.5,53
"Díaz, Elias",553869,2023,32,486,526,130,90,25,1,14,118,34,22.4,6.5,".267",".409",".316","0.725","0.142","72","199","0","1","12","2","0","0","4",".242",".379",".314",".296",".294",".138","88.1","12.7",31.2,23,6.2,4.3,28.2,38.4,"100.035107459","94.071648482",28.4,54.8
"Taylor, Chris",621035,2023,32,338,384,80,49,15,1,15,125,41,32.6,10.7,".237",".420",".326","0.746","0.183","56","142","3","16","2","4","2","0","1",".219",".401",".323",".311",".310",".183","86.2","21.5",38.8,21,9.8,6.1,21.5,37.4,"98.961485421","93.52875061",35.8,47.6
"Rodríguez, Julio",677594,2023,22,654,714,180,109,37,2,32,175,47,24.5,6.6,".275",".485",".333","0.818","0.210","103","317","10","37","14","11","6","0","2",".268",".475",".347",".343",".327",".208","92.7","8.5",31.8,57,11.9,7.3,21,52,"104.082287708","96.812366417",28.3,53.9
"Santander, Anthony",623993,2023,28,591,656,152,82,41,1,28,152,55,23.2,8.4,".257",".472",".325","0.797","0.215","95","279","1","5","11","6","1","0","4",".232",".431",".340",".320",".305",".199","90.6","20.2",33,45,10.2,8.4,22.1,46,"101.732013378","95.319994041",23.5,49
"Rizzo, Anthony",519203,2023,33,373,421,91,65,14,0,12,97,35,23,8.3,".244",".378",".328","0.706","0.134","41","141","3","0","10","12","1","0","1",".244",".400",".312",".320",".328",".156","90","17.8",41.2,19,6.9,6.9,27.8,37.5,"99.161259855","93.823202582",25,48.4
"Mateo, Jorge",622761,2023,28,318,350,69,46,14,2,7,82,22,23.4,6.3,".217",".340",".267","0.607","0.123","34","108","5","32","8","1","0","5","3",".237",".378",".265",".292",".287",".141","88.4","10.4",28.3,13,5.3,9.4,20.5,38.5,"100.431419748","94.295455274",28.1,50.3
"Altuve, Jose",514888,2023,33,360,410,112,72,21,2,17,71,44,17.3,10.7,".311",".522",".393","0.915","0.211","51","188","2","14","9","5","0","0","1",".241",".423",".393",".332",".332",".182","86","11.4",29.7,24,8.3,6.2,17.9,31.4,"97.888341268","92.956086549",18.7,45.1
"Castro, Willi",650489,2023,26,358,409,92,60,18,5,9,99,34,24.2,8.3,".257",".411",".339","0.750","0.154","34","147","5","33","5","12","1","2","3",".228",".365",".327",".302",".314",".137","86.5","15.1",34.5,18,6.8,4.9,22.3,31.8,"98.698827717","93.374549289",27.9,51.6
"Robert Jr., Luis",673357,2023,25,546,595,144,69,36,1,38,172,30,28.9,5,".264",".542",".315","0.857","0.278","80","296","4","20","10","12","5","0","2",".256",".516",".358",".347",".309",".260","89.1","16.1",38,58,15.4,5.6,22.9,42.3,"101.844478191","95.05043424",33.5,58.3
"Tauchman, Mike",643565,2023,32,337,401,85,59,18,0,8,86,56,21.4,14,".252",".377",".362","0.739","0.125","48","127","1","7","3","4","1","1","3",".261",".401",".330",".343",".370",".141","88.4","8.1",37.6,14,5.5,5.5,30.6,40,"99.326329764","93.849149016",24.5,41.8
"Happ, Ian",664023,2023,28,580,691,144,84,35,4,21,153,99,22.1,14.3,".248",".431",".360","0.791","0.183","84","250","3","14","12","6","2","0","6",".249",".427",".345",".349",".364",".178","89.9","13",36.7,39,9,5.5,25.2,39,"99.676936326","94.121891884",25.3,44.4
