pitch_type,game_date,release_speed,player_name,batter,events,description,zone,b_swings,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hit_distance_sc,launch_speed,launch_angle,game_pk,estimated_ba_using_speedangle,launch_speed_angle,pitch_number,pitch_name,home_score,away_score,post_away_score,post_home_score,if_fielding_alignment,of_fielding_alignment,delta_run_exp,bat_win_exp
SL,6/14/2024,83.4,"Walker, Christian",572233,field_out,hit_into_play,5,R,R,AZ,CWS,X,3,ground_ball,3,2,2024,606466,,,2,4,Bot,6,29.2,-19,747191,0.313,1,7,Slider,6,1,1,6,Infield shade,Standard,-0.267,0.945
FF,6/14/2024,92.3,"Marte, Ketel",606466,field_out,hit_into_play,4,L,R,AZ,CWS,X,7,fly_ball,0,2,2024,,,,1,1,Bot,364,98.8,35,747191,0.302,5,3,4-Seam Fastball,0,0,0,0,Infield shade,Standard,-0.162,0.52
FF,6/14/2024,92.2,"Suárez, Eugenio",553993,field_out,hit_into_play,4,R,L,AZ,CWS,X,8,line_drive,2,2,2024,,,,0,8,Bot,345,95.5,23,747191,0.221,5,5,4-Seam Fastball,7,1,1,7,Infield shade,Standard,-0.227,0.998
SL,6/13/2024,89.7,"Gurriel Jr., Lourdes",666971,field_out,hit_into_play,8,R,R,AZ,LAA,X,6,ground_ball,2,2,2024,,,,1,6,Bot,59,79.1,3,747192,0.22,2,6,Slider,4,1,1,4,Standard,Standard,-0.225,0.903
FF,6/13/2024,94.5,"Walker, Christian",572233,strikeout,called_strike,3,R,R,AZ,LAA,S,2,,3,2,2024,,,,0,6,Bot,,,,747192,,,6,4-Seam Fastball,4,1,1,4,Infield shade,Standard,-0.333,0.913
FF,6/13/2024,94.9,"Pederson, Joc",592626,strikeout,swinging_strike,12,L,R,AZ,LAA,S,2,,1,2,2024,,,,2,5,Bot,,,,747192,,,5,4-Seam Fastball,4,1,1,4,Infield shade,Standard,-0.18,0.866
SL,6/13/2024,87.5,"Carroll, Corbin",682998,field_out,hit_into_play,7,L,R,AZ,LAA,X,4,ground_ball,1,2,2024,,,,0,5,Bot,5,96.1,-21,747192,0.189,2,4,Slider,4,1,1,4,Infield shade,Standard,-0.186,0.881
CH,6/13/2024,88.9,"Newman, Kevin",621028,force_out,hit_into_play,2,R,R,AZ,LAA,X,6,ground_ball,1,2,2024,,,553993,2,4,Bot,19,92.5,-8,747192,0.223,2,4,Changeup,4,1,1,4,Standard,Standard,-0.197,0.844
CH,6/13/2024,89,"McCarthy, Jake",664983,field_out,hit_into_play,2,L,R,AZ,LAA,X,4,ground_ball,3,2,2024,,,,0,4,Bot,68,100,2,747192,0.513,4,6,Changeup,4,1,1,4,Infield shade,Standard,-0.333,0.862
CH,6/13/2024,89.7,"Pederson, Joc",592626,field_out,hit_into_play,13,L,R,AZ,LAA,X,4,ground_ball,1,2,2024,,,,1,3,Bot,41,100.2,0,747192,0.411,4,5,Changeup,3,0,0,3,Infield shade,Standard,-0.182,0.825
SL,6/13/2024,89.1,"Marte, Ketel",606466,strikeout,swinging_strike,14,L,R,AZ,LAA,S,2,,2,2,2024,,,,0,3,Bot,,,,747192,,,5,Slider,3,0,0,3,Infield shade,Standard,-0.227,0.837
KC,6/13/2024,81.1,"Moreno, Gabriel",672515,field_out,hit_into_play,6,R,R,AZ,LAA,X,6,ground_ball,0,2,2024,,,,1,2,Bot,18,95.8,-8,747192,0.205,2,3,Knuckle Curve,3,0,0,3,Standard,Standard,-0.162,0.805
CH,6/13/2024,89.6,"Gurriel Jr., Lourdes",666971,field_out,hit_into_play,4,R,R,AZ,LAA,X,6,popup,2,2,2024,,,,1,1,Bot,169,83.9,62,747192,0.013,3,5,Changeup,3,0,0,3,Standard,Standard,-0.225,0.792
FF,6/13/2024,94.6,"Walker, Christian",572233,home_run,hit_into_play,4,R,R,AZ,LAA,X,,fly_ball,3,2,2024,,606466,592626,1,1,Bot,404,107,34,747192,0.828,6,6,4-Seam Fastball,0,0,0,3,Infield shade,Standard,1.146,0.596
FC,6/13/2024,86.8,"Gurriel Jr., Lourdes",666971,strikeout,swinging_strike_blocked,14,R,R,AZ,LAA,S,2,,1,2,2024,,,,1,7,Bot,,,,747192,,,4,Cutter,10,1,1,10,Standard,Standard,-0.182,0.999
FF,6/13/2024,95.2,"Walker, Christian",572233,strikeout,swinging_strike,3,R,R,AZ,LAA,S,2,,0,2,2024,621028,,592626,2,8,Bot,,,,747192,,,3,4-Seam Fastball,11,1,1,11,Infield shade,Standard,-0.158,0.999
CH,6/13/2024,90.4,"Marte, Ketel",606466,double,hit_into_play,4,L,R,AZ,LAA,X,7,line_drive,2,2,2024,,,,1,1,Bot,203,97.2,10,747192,0.758,4,5,Changeup,0,0,0,0,Infield shade,Standard,0.688,0.524
FC,6/13/2024,84.2,"Moreno, Gabriel",672515,double,hit_into_play,8,R,R,AZ,LAA,X,8,line_drive,2,2,2024,,,553993,0,7,Bot,285,101,15,747192,0.692,4,5,Cutter,4,1,1,4,Standard,Standard,0.746,0.949
SL,6/13/2024,85.9,"Newman, Kevin",621028,single,hit_into_play,1,R,R,AZ,LAA,X,8,ground_ball,0,2,2024,,,672515,0,8,Bot,131,77.1,10,747192,0.368,4,3,Slider,10,1,1,10,Standard,Standard,0.54,0.999
CH,6/13/2024,90.2,"Carroll, Corbin",682998,field_out,hit_into_play,6,L,R,AZ,LAA,X,1,ground_ball,3,2,2024,,,,0,1,Bot,18,91.8,-7,747192,0.253,2,6,Changeup,0,0,0,0,Infield shade,Standard,-0.333,0.553
SI,6/12/2024,97.8,"Perdomo, Geraldo",672695,single,hit_into_play,8,L,R,AZ,LAA,X,1,line_drive,2,2,2024,,,,0,9,Bot,111,88.4,7,747193,0.518,4,7,Sinker,1,8,8,1,Infield shade,Standard,0.476,0.001
SI,6/12/2024,98,"Alexander, Blaze",677942,strikeout,swinging_strike,14,R,R,AZ,LAA,S,2,,0,2,2024,,,672515,2,8,Bot,,,,747193,,,3,Sinker,1,8,8,1,Standard,Standard,-0.17,0.002
KC,6/12/2024,85,"McCarthy, Jake",664983,strikeout,swinging_strike_blocked,14,L,R,AZ,LAA,S,2,,0,2,2024,,,,1,8,Bot,,,,747193,,,3,Knuckle Curve,1,8,8,1,Infield shade,Standard,-0.162,0.003
SL,6/12/2024,93.4,"Gurriel Jr., Lourdes",666971,strikeout,swinging_strike,14,R,R,AZ,LAA,S,2,,1,2,2024,,,,0,8,Bot,,,,747193,,,4,Slider,1,8,8,1,Standard,Standard,-0.186,0.004
FS,6/12/2024,92.1,"Pederson, Joc",592626,field_out,hit_into_play,11,L,R,AZ,LAA,X,4,ground_ball,2,2,2024,,,,2,7,Bot,9,91,-18,747193,0.071,2,5,Split-Finger,0,8,8,0,Infield shade,Standard,-0.219,0.002
FS,6/12/2024,93.1,"Marte, Ketel",606466,field_out,hit_into_play,8,L,R,AZ,LAA,X,3,ground_ball,0,2,2024,,,,1,7,Bot,30,108.3,-3,747193,0.429,4,3,Split-Finger,0,8,8,0,Infield shade,Standard,-0.162,0.003
KC,6/12/2024,87.1,"Perdomo, Geraldo",672695,strikeout,called_strike,8,L,R,AZ,LAA,S,2,,0,2,2024,,,,2,6,Bot,,,,747193,,,3,Knuckle Curve,0,8,8,0,Infield shade,Standard,-0.157,0.005
KC,6/12/2024,87.5,"Alexander, Blaze",677942,field_out,hit_into_play,9,R,R,AZ,LAA,X,5,ground_ball,1,2,2024,,,,1,6,Bot,16,69.8,-5,747193,0.085,2,5,Knuckle Curve,0,8,8,0,Standard,Standard,-0.182,0.006
KC,6/12/2024,85.1,"Moreno, Gabriel",672515,field_out,hit_into_play,5,R,R,AZ,LAA,X,9,fly_ball,2,2,2024,,,,0,6,Bot,351,97.5,27,747193,0.315,5,5,Knuckle Curve,0,8,8,0,Standard,Standard,-0.227,0.01
SI,6/12/2024,98.8,"Marte, Ketel",606466,single,hit_into_play,4,L,R,AZ,LAA,X,9,line_drive,2,2,2024,,,,1,4,Bot,194,104,8,747193,0.687,4,6,Sinker,0,7,7,0,Infield shade,Standard,0.453,0.028
SI,6/12/2024,98.7,"Alexander, Blaze",677942,strikeout,swinging_strike,8,R,R,AZ,LAA,S,2,,0,2,2024,,,672515,0,3,Bot,,,,747193,,,3,Sinker,0,3,3,0,Standard,Standard,-0.15,0.261
FF,6/12/2024,88.8,"Walker, Christian",572233,strikeout,called_strike,9,R,L,AZ,LAA,S,2,,0,2,2024,,,,2,9,Bot,,,,747193,,,4,4-Seam Fastball,3,8,8,3,Infield shade,Standard,-0.157,0.001
CH,6/12/2024,82.3,"Grichuk, Randal",545341,field_out,hit_into_play,12,R,L,AZ,LAA,X,5,ground_ball,1,2,2024,,,,1,9,Bot,35,79.5,-2,747193,0.126,2,4,Changeup,3,8,8,3,Standard,Standard,-0.182,0.002
KC,6/12/2024,86.5,"Walker, Christian",572233,field_out,hit_into_play,5,R,R,AZ,LAA,X,7,fly_ball,1,2,2024,,,,0,2,Bot,307,93.9,45,747193,0.013,3,4,Knuckle Curve,0,2,2,0,Standard,Standard,-0.186,0.334
CH,6/12/2024,83.4,"Carroll, Corbin",682998,field_out,hit_into_play,13,L,L,AZ,LAA,X,6,popup,1,2,2024,,,621028,0,9,Bot,180,61.6,46,747193,0.182,3,5,Changeup,1,8,8,1,Standard,Standard,-0.189,0.003
FF,6/11/2024,93.1,"Grichuk, Randal",545341,home_run,hit_into_play,4,R,L,AZ,LAA,X,,fly_ball,3,2,2024,,672515,,2,3,Bot,410,105.2,35,747190,0.639,6,6,4-Seam Fastball,2,2,2,4,Standard,Standard,1.593,0.54
CH,6/11/2024,82.3,"Walker, Christian",572233,strikeout,swinging_strike,13,R,L,AZ,LAA,S,2,,3,2,2024,,672515,,1,3,Bot,,,,747190,,,6,Changeup,2,2,2,2,Infield shade,Standard,-0.291,0.58
CH,6/11/2024,83.2,"Gurriel Jr., Lourdes",666971,field_out,hit_into_play,13,R,L,AZ,LAA,X,7,fly_ball,3,2,2024,,672515,,0,3,Bot,333,92.5,38,747190,0.032,3,9,Changeup,2,2,2,2,Standard,Standard,-0.31,0.628
SL,6/11/2024,84,"Moreno, Gabriel",672515,double,hit_into_play,8,R,L,AZ,LAA,X,8,line_drive,3,2,2024,,,,0,3,Bot,323,105.8,17,747190,0.39,5,8,Slider,2,2,2,2,Standard,Standard,0.614,0.561
FF,6/11/2024,93,"Grichuk, Randal",545341,double,hit_into_play,7,R,R,AZ,LAA,X,7,line_drive,3,2,2024,,,,2,5,Bot,277,109.6,13,747190,0.805,5,7,4-Seam Fastball,4,2,2,4,Infield shade,Standard,0.545,0.787
CH,6/11/2024,89.4,"Moreno, Gabriel",672515,strikeout,swinging_strike,14,R,R,AZ,LAA,S,2,,3,2,2024,682998,672695,,2,4,Bot,,,,747190,,,7,Changeup,4,2,2,4,Standard,Standard,-0.273,0.792
CH,6/11/2024,86.7,"Perdomo, Geraldo",672695,field_out,hit_into_play,4,L,R,AZ,LAA,X,8,line_drive,2,2,2024,,,592626,2,8,Bot,362,97.4,23,747190,0.266,5,5,Changeup,9,4,4,9,Infield shade,Standard,-0.234,0.994
CH,6/11/2024,84.2,"Suárez, Eugenio",553993,strikeout,swinging_strike_blocked,13,R,L,AZ,LAA,S,2,,3,2,2024,545341,,,0,2,Bot,,,,747190,,,6,Changeup,0,0,0,0,Infield shade,Standard,-0.442,0.645
FF,6/11/2024,95.1,"Pederson, Joc",592626,single,hit_into_play,11,L,R,AZ,LAA,X,9,ground_ball,2,2,2024,,,,2,8,Bot,40,99.9,-4,747190,0.282,2,5,4-Seam Fastball,9,4,4,9,Infield shade,Standard,0.37,0.994
FF,6/11/2024,93.8,"Walker, Christian",572233,strikeout,swinging_strike,1,R,L,AZ,LAA,S,2,,2,2,2024,,,666971,2,1,Bot,,,,747190,,,5,4-Seam Fastball,0,0,0,0,Infield shade,Standard,-0.234,0.519
CH,6/11/2024,86.7,"Carroll, Corbin",682998,field_out,hit_into_play,7,L,R,AZ,LAA,X,8,fly_ball,1,2,2024,,,,1,8,Bot,278,84.5,45,747190,0.011,3,5,Changeup,9,4,4,9,Infield shade,Standard,-0.182,0.994
CH,6/11/2024,89.4,"Alexander, Blaze",677942,field_out,hit_into_play,7,R,R,AZ,LAA,X,5,ground_ball,2,2,2024,,682998,,0,4,Bot,2,87.4,-35,747190,0.068,2,5,Changeup,4,2,2,4,Standard,Standard,-0.176,0.824
CH,6/11/2024,82.6,"Gurriel Jr., Lourdes",666971,single,hit_into_play,14,R,L,AZ,LAA,X,8,fly_ball,2,2,2024,,,,2,1,Bot,235,68.5,32,747190,0.871,4,5,Changeup,0,0,0,0,Standard,Standard,0.37,0.508
FF,6/11/2024,94.7,"Suárez, Eugenio",553993,field_out,hit_into_play,2,R,R,AZ,LAA,X,8,fly_ball,1,2,2024,,,,0,8,Bot,385,100.2,37,747190,0.275,5,4,4-Seam Fastball,9,4,4,9,Infield shade,Standard,-0.186,0.995
FF,6/11/2024,84.9,"Walker, Christian",572233,field_out,hit_into_play,13,R,R,AZ,LAA,X,8,line_drive,0,2,2024,672515,,666971,1,6,Bot,287,83.6,23,747190,0.35,3,4,4-Seam Fastball,6,3,3,6,Infield shade,Standard,-0.028,0.925
FF,6/11/2024,102.8,"Pederson, Joc",592626,strikeout,swinging_strike,4,L,R,AZ,LAA,S,2,,0,2,2024,,,682998,0,7,Bot,,,,747190,,,3,4-Seam Fastball,6,3,3,6,Infield shade,Standard,-0.15,0.947
CH,6/11/2024,89.7,"Carroll, Corbin",682998,double,hit_into_play,13,L,R,AZ,LAA,X,7,line_drive,2,2,2024,,,,0,4,Bot,164,69.2,18,747190,0.632,4,6,Changeup,4,2,2,4,Infield shade,Standard,0.721,0.784
CH,6/11/2024,82.5,"Moreno, Gabriel",672515,grounded_into_double_play,hit_into_play,8,R,L,AZ,LAA,X,5,ground_ball,1,2,2024,,,606466,0,1,Bot,10,93.7,-9,747190,0.192,2,4,Changeup,0,0,0,0,Standard,Standard,-0.295,0.573
FF,6/11/2024,101.9,"Suárez, Eugenio",553993,field_out,hit_into_play,1,R,R,AZ,LAA,X,5,ground_ball,2,2,2024,672515,666971,545341,2,6,Bot,12,64.9,-11,747190,0.061,2,5,4-Seam Fastball,6,3,3,6,Infield shade,Standard,-0.268,0.914
FF,6/11/2024,95,"Suárez, Eugenio",553993,strikeout,called_strike,8,R,R,AZ,LAA,S,2,,1,2,2024,,,,2,3,Bot,,,,747190,,,4,4-Seam Fastball,4,2,2,4,Infield shade,Standard,-0.18,0.735
CU,6/9/2024,77.9,"Carroll, Corbin",682998,field_out,hit_into_play,7,L,R,SD,AZ,X,7,fly_ball,0,2,2024,,,,2,3,Top,260,84.2,44,745407,0.008,3,3,Curveball,2,7,7,2,Standard,Standard,-0.157,0.892
SL,6/9/2024,86.5,"Suárez, Eugenio",553993,strikeout,called_strike,2,R,R,SD,AZ,S,2,,3,2,2024,,,,2,2,Top,,,,745407,,,8,Slider,1,7,7,1,Standard,Standard,-0.325,0.918
SL,6/9/2024,84.6,"Walker, Christian",572233,strikeout,swinging_strike,13,R,R,SD,AZ,S,2,,3,2,2024,606466,,592626,1,2,Top,,,,745407,,,7,Slider,1,3,3,1,Standard,Standard,-0.353,0.753
CH,6/9/2024,90,"Gurriel Jr., Lourdes",666971,strikeout,swinging_strike,8,R,R,SD,AZ,S,2,,0,2,2024,,,,1,6,Top,,,,745407,,,4,Changeup,3,9,9,3,Standard,Standard,-0.162,0.97
SL,6/9/2024,86.9,"Walker, Christian",572233,strikeout,foul_tip,3,R,R,SD,AZ,S,2,,1,2,2024,,,,0,6,Top,,,,745407,,,4,Slider,3,9,9,3,Standard,Standard,-0.186,0.972
SL,6/9/2024,85.7,"Newman, Kevin",621028,single,hit_into_play,14,R,R,SD,AZ,X,5,ground_ball,1,2,2024,,,,1,2,Top,10,74.4,-7,745407,0.067,2,4,Slider,1,1,1,1,Standard,Standard,0.495,0.472
CH,6/9/2024,86.1,"Pederson, Joc",592626,strikeout,swinging_strike,13,L,R,SD,AZ,S,2,,2,2,2024,,682998,,1,8,Top,,,,745407,,,6,Changeup,3,9,9,3,Standard,Standard,-0.217,0.992
FF,6/9/2024,91.3,"Moreno, Gabriel",672515,field_out,hit_into_play,14,R,L,SD,AZ,X,9,fly_ball,3,2,2024,,,664983,2,9,Top,308,90.5,36,745407,0.011,3,7,4-Seam Fastball,3,9,9,3,Strategic,Standard,-0.32,0.997
CH,6/9/2024,89.8,"McCarthy, Jake",664983,single,hit_into_play,11,L,R,SD,AZ,X,4,ground_ball,3,2,2024,,592626,572233,2,1,Top,94,72.5,9,745407,0.292,2,6,Changeup,0,1,1,0,Standard,Standard,0.546,0.595
SI,6/9/2024,97.8,"Moreno, Gabriel",672515,field_out,hit_into_play,1,R,R,SD,AZ,X,6,ground_ball,3,2,2024,,664983,553993,2,4,Top,12,78.9,-12,745407,0.05,2,6,Sinker,3,9,9,3,Standard,Standard,-0.298,0.95
FF,6/9/2024,95.6,"Marte, Ketel",606466,field_out,hit_into_play,6,L,R,SD,AZ,X,7,fly_ball,1,2,2024,,,682998,0,8,Top,243,73.4,36,745407,0.311,3,4,4-Seam Fastball,3,9,9,3,Standard,Standard,-0.189,0.993
SL,6/9/2024,85.9,"Gurriel Jr., Lourdes",666971,field_out,hit_into_play,2,R,R,SD,AZ,X,7,fly_ball,3,2,2024,,592626,572233,1,1,Top,270,92.7,50,745407,0.003,3,6,Slider,0,1,1,0,Standard,Standard,-0.296,0.64
SL,6/9/2024,85.9,"Walker, Christian",572233,single,hit_into_play,8,R,R,SD,AZ,X,7,line_drive,1,2,2024,,682998,592626,1,1,Top,212,110,10,745407,0.903,5,5,Slider,0,0,1,0,Standard,Standard,0.544,0.526
CH,6/9/2024,90.8,"Walker, Christian",572233,single,hit_into_play,8,R,R,SD,AZ,X,8,line_drive,3,2,2024,,606466,,1,4,Top,161,107.8,10,745407,0.884,4,8,Changeup,3,7,8,3,Standard,Standard,0.541,0.886
SI,6/9/2024,95.8,"Moreno, Gabriel",672515,field_out,hit_into_play,9,R,R,SD,AZ,X,9,fly_ball,3,2,2024,,,,1,7,Top,323,95,26,745407,0.211,5,6,Sinker,3,9,9,3,Standard,Standard,-0.332,0.982
FF,6/9/2024,93.3,"Gurriel Jr., Lourdes",666971,field_out,hit_into_play,1,R,L,SD,AZ,X,4,popup,0,2,2024,,,,0,9,Top,167,81.5,63,745407,0.018,3,4,4-Seam Fastball,3,9,9,3,Standard,Standard,-0.163,0.997
CH,6/9/2024,88.9,"Pederson, Joc",592626,strikeout,swinging_strike,13,L,R,SD,AZ,S,2,,0,2,2024,,,606466,0,4,Top,,,,745407,,,3,Changeup,3,7,7,3,Infield shade,Standard,-0.15,0.885
KN,6/8/2024,75.3,"Pederson, Joc",592626,field_out,hit_into_play,8,L,R,SD,AZ,X,8,fly_ball,0,2,2024,,,664983,0,6,Top,255,85.9,48,745410,0.005,3,4,Knuckleball,12,1,1,12,Standard,Standard,-0.155,0.002
FF,6/8/2024,90.7,"Suárez, Eugenio",553993,single,hit_into_play,3,R,R,SD,AZ,X,7,ground_ball,1,2,2024,572233,666971,677942,0,5,Top,116,102.4,7,745410,0.668,4,4,4-Seam Fastball,8,0,1,8,Standard,Standard,0.503,0.044
KN,6/8/2024,78,"Gurriel Jr., Lourdes",666971,single,hit_into_play,14,R,R,SD,AZ,X,7,line_drive,1,2,2024,,572233,,0,5,Top,190,104.6,9,745410,0.784,4,4,Knuckleball,8,0,0,8,Standard,Standard,0.588,0.019000000000000017
KN,6/8/2024,80.8,"Newman, Kevin",621028,strikeout,called_strike,9,R,R,SD,AZ,S,2,,1,2,2024,,,,1,3,Top,,,,745410,,,4,Knuckleball,4,0,0,4,Standard,Standard,-0.182,0.121
FF,6/8/2024,91,"Alexander, Blaze",677942,strikeout,foul_tip,12,R,R,SD,AZ,S,2,,1,2,2024,,,,2,2,Top,,,,745410,,,6,4-Seam Fastball,0,0,0,0,Standard,Standard,-0.18,0.45699999999999996
FF,6/8/2024,90.4,"Gurriel Jr., Lourdes",666971,strikeout,swinging_strike,12,R,R,SD,AZ,S,2,,0,2,2024,,,,1,2,Top,,,,745410,,,3,4-Seam Fastball,0,0,0,0,Standard,Standard,-0.162,0.47
SI,6/8/2024,89,"Walker, Christian",572233,field_out,hit_into_play,7,R,R,SD,AZ,X,5,ground_ball,2,2,2024,,,,0,2,Top,4,87.6,-25,745410,0.078,2,7,Sinker,0,0,0,0,Standard,Standard,-0.227,0.497
SI,6/8/2024,96.6,"Smith, Pavin",656976,strikeout,called_strike,6,L,R,SD,AZ,S,2,,2,2,2024,,,682998,1,8,Top,,,,745410,,,5,Sinker,13,1,1,13,Infield shade,Standard,-0.229,0.001
CH,6/8/2024,86.5,"McCarthy, Jake",664983,strikeout,swinging_strike,13,L,R,SD,AZ,S,2,,0,2,2024,,,682998,0,8,Top,,,,745410,,,3,Changeup,13,1,1,13,Infield shade,Standard,-0.15,0.001
ST,6/8/2024,81.1,"Pederson, Joc",592626,strikeout,swinging_strike,4,L,R,SD,AZ,S,2,,3,2,2024,,,,2,1,Top,,,,745410,,,10,Sweeper,0,0,0,0,Infield shade,Standard,-0.325,0.46399999999999997
CH,6/8/2024,89.9,"Barnhart, Tucker",571466,strikeout,called_strike,5,L,R,SD,AZ,S,2,,2,2,2024,,553993,,2,7,Top,,,,745410,,,6,Changeup,13,1,1,13,Standard,Standard,-0.25,0.001
SL,6/8/2024,87.1,"Newman, Kevin",621028,field_out,hit_into_play,8,R,R,SD,AZ,X,6,ground_ball,1,2,2024,,,553993,1,7,Top,108,92.1,6,745410,0.537,4,4,Slider,13,1,1,13,Standard,Standard,-0.244,0.001
ST,6/8/2024,80.7,"Carroll, Corbin",682998,field_out,hit_into_play,9,L,R,SD,AZ,X,9,fly_ball,3,2,2024,,,,0,1,Top,281,96.2,46,745410,0.003,3,7,Sweeper,0,0,0,0,Standard,Standard,-0.333,0.505
SI,6/7/2024,93,"Walker, Christian",572233,field_out,hit_into_play,1,R,R,SD,AZ,X,8,line_drive,0,2,2024,,,606466,2,5,Top,308,92.1,19,745406,0.389,4,3,Sinker,3,0,0,3,Standard,Standard,-0.17,0.129
CH,6/7/2024,86.4,"Pederson, Joc",592626,strikeout,foul_tip,7,L,R,SD,AZ,S,2,,2,2,2024,,,606466,1,5,Top,,,,745406,,,5,Changeup,3,0,0,3,Standard,Standard,-0.229,0.16300000000000003
CH,6/7/2024,87.6,"Marte, Ketel",606466,single,hit_into_play,14,L,R,SD,AZ,X,8,line_drive,2,2,2024,,,,1,5,Top,224,75.3,21,745406,0.982,4,7,Changeup,3,0,0,3,Standard,Standard,0.453,0.139
CH,6/7/2024,86.6,"Carroll, Corbin",682998,field_out,hit_into_play,11,L,R,SD,AZ,X,5,popup,2,2,2024,,,,0,5,Top,137,66.9,62,745406,0.011,3,6,Changeup,3,0,0,3,Standard,Standard,-0.227,0.16100000000000003
FF,6/7/2024,92.5,"Moreno, Gabriel",672515,field_out,hit_into_play,1,R,R,SD,AZ,X,4,popup,2,2,2024,,,,1,4,Top,62,76.3,75,745406,0.003,3,8,4-Seam Fastball,2,0,0,2,Standard,Standard,-0.225,0.241
ST,6/7/2024,82.4,"Grichuk, Randal",545341,field_out,hit_into_play,14,R,R,SD,AZ,X,3,ground_ball,3,2,2024,,592626,664983,2,3,Top,2,57.7,-41,745406,0.168,1,6,Sweeper,2,0,0,2,Standard,Standard,-0.298,0.28800000000000003
FF,6/7/2024,95.4,"Walker, Christian",572233,strikeout,swinging_strike,6,R,R,SD,AZ,S,2,,2,2,2024,,592626,,1,3,Top,,,,745406,,,5,4-Seam Fastball,2,0,0,2,Standard,Standard,-0.217,0.30200000000000005
SI,6/7/2024,92.8,"Marte, Ketel",606466,strikeout,called_strike,3,L,R,SD,AZ,S,2,,1,2,2024,,,,0,3,Top,,,,745406,,,5,Sinker,2,0,0,2,Standard,Standard,-0.186,0.281
ST,6/7/2024,82.9,"Moreno, Gabriel",672515,field_out,hit_into_play,12,R,R,SD,AZ,X,8,line_drive,2,2,2024,,,545341,1,2,Top,300,101.4,17,745406,0.484,4,9,Sweeper,2,0,0,2,Standard,Standard,-0.233,0.30000000000000004
SI,6/7/2024,94.6,"Suárez, Eugenio",553993,strikeout,foul_tip,9,R,R,SD,AZ,S,2,,3,2,2024,,,545341,0,2,Top,,,,745406,,,7,Sinker,2,0,0,2,Standard,Standard,-0.346,0.35
SI,6/7/2024,94.3,"Grichuk, Randal",545341,single,hit_into_play,5,R,R,SD,AZ,X,1,ground_ball,2,2,2024,,,,0,2,Top,0,70.8,-79,745406,0.268,2,5,Sinker,2,0,0,2,Standard,Standard,0.476,0.29900000000000004
FF,6/7/2024,95.9,"Moreno, Gabriel",672515,field_out,hit_into_play,11,R,R,SD,AZ,X,5,ground_ball,3,2,2024,,,545341,2,6,Top,5,79.2,-30,745406,0.054,2,6,4-Seam Fastball,3,0,0,3,Standard,Standard,-0.32,0.11399999999999999
FF,6/7/2024,97.9,"Alexander, Blaze",677942,strikeout,swinging_strike,2,R,R,SD,AZ,S,2,,0,2,2024,,,,2,8,Top,,,,745406,,,3,4-Seam Fastball,5,3,3,5,Standard,Standard,-0.157,0.07
FF,6/7/2024,94.6,"Gurriel Jr., Lourdes",666971,home_run,hit_into_play,3,R,L,SD,AZ,X,,line_drive,0,2,2024,,,,1,7,Top,361,104,22,745406,0.642,6,3,4-Seam Fastball,5,2,3,5,Standard,Standard,1.677,0.077
SI,6/7/2024,93.7,"Walker, Christian",572233,strikeout,called_strike,3,R,R,SD,AZ,S,2,,2,2,2024,682998,,592626,1,1,Top,,,,745406,,,6,Sinker,0,0,0,0,Standard,Standard,-0.275,0.5549999999999999
CH,6/7/2024,90.1,"Marte, Ketel",606466,home_run,hit_into_play,13,R,L,SD,AZ,X,,fly_ball,2,2,2024,,,682998,1,7,Top,347,95.7,25,745406,0.224,5,6,Changeup,5,0,2,5,Standard,Standard,1.458,0.031000000000000028
SL,6/7/2024,86.5,"Suárez, Eugenio",553993,strikeout,called_strike,7,R,R,SD,AZ,S,2,,0,2,2024,,,545341,1,6,Top,,,,745406,,,4,Slider,3,0,0,3,Standard,Standard,-0.159,0.129
FS,6/7/2024,86.7,"Gurriel Jr., Lourdes",666971,strikeout,called_strike,14,R,L,SD,AZ,S,2,,1,2,2024,,,,2,9,Top,,,,745406,,,4,Split-Finger,10,3,3,10,Standard,Standard,-0.18,0.001
SL,6/7/2024,91,"Smith, Pavin",656976,strikeout,swinging_strike,8,L,R,SD,AZ,S,2,,3,2,2024,,,664983,2,7,Top,,,,745406,,,7,Slider,5,3,3,5,Standard,Standard,-0.319,0.15100000000000002
FF,6/7/2024,96,"Grichuk, Randal",545341,single,hit_into_play,5,R,R,SD,AZ,X,9,line_drive,1,2,2024,,,,1,6,Top,256,104.7,10,745406,0.897,4,4,4-Seam Fastball,3,0,0,3,Standard,Standard,0.495,0.10899999999999999
FF,6/7/2024,92.6,"Marte, Ketel",606466,strikeout,swinging_strike,6,R,L,SD,AZ,S,2,,1,2,2024,,,,1,9,Top,,,,745406,,,4,4-Seam Fastball,10,3,3,10,Standard,Standard,-0.182,0.001
FF,6/7/2024,95.5,"McCarthy, Jake",664983,field_out,hit_into_play,3,L,R,SD,AZ,X,2,popup,2,2,2024,,,,0,6,Top,48,76.6,85,745406,0.001,3,6,4-Seam Fastball,3,0,0,3,Standard,Standard,-0.227,0.133
SL,6/7/2024,87.9,"Alexander, Blaze",677942,strikeout,swinging_strike,13,R,L,SD,AZ,S,2,,1,2,2024,,,,0,7,Top,,,,745406,,,4,Slider,5,0,0,5,Standard,Standard,-0.186,0.029000000000000026
