pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
ST,6/17/2025,84.4,-2.31,5.32,"Clement, Ernie",676391,694297,strikeout,swinging_strike,,,,,14,Ernie Clement strikes out swinging.,R,R,R,TOR,AZ,S,2,,2,2,2025,0.73,0.39,1.029292353895367,1.462434948758761,,,665926,1,4,Bot,,,,,,,6.386938822426868,-122.7830681,-3.369955617,5.9936826046566365,25.895673328185037,-27.79092466,3.41,1.55,,,,85.1,2862,6.9,777479,645444,647304,606466,553993,672695,666971,677950,682998,53.63,,0,0,1,0,0,,33,5,Sweeper,2,1,2,1,1,2,2,1,Standard,Standard,84,-0.023,-0.222,42.1,5.6,,0.222,,1,1,0.683,0.683,26,29,27,29,2,1,7,2,5,1,2.83,-0.73,-0.73,20.8,-9.17074063,41.85327305169421,30.14661432320933,51.152605704766145,6.829979449288107
ST,6/17/2025,83.9,-2.2,5.16,"Springer, George",543807,694297,field_out,hit_into_play,,,,,14,"George Springer grounds out, shortstop Geraldo Perdomo to first baseman Josh Naylor.",R,R,R,TOR,AZ,X,6,ground_ball,2,2,2025,0.75,0.5,1.2079717057472867,2.563787104817215,,,,0,4,Bot,106.49,162.54,,,,,6.438414366,-122.0837138,-0.602076965,6.237676124723747,23.521673013587492,-27.23680472,3.6,1.67,8,82.7,-18,84.5,2787,6.7,777479,645444,647304,606466,553993,672695,666971,677950,682998,53.84,0.082,0.074,0,1,0,0,2,31,5,Sweeper,2,1,2,1,1,2,2,1,Standard,Standard,82,-0.018,-0.232,70.6,7.8,0.083,0.232,88,1,1,0.682,0.682,26,35,27,36,2,1,7,3,5,1,2.73,-0.75,-0.75,17.8,19.16844354200803,-0.962653142,25.025468769829107,49.16170141678765,20.51670311
CU,6/17/2025,79.6,-2.08,5.35,"Barger, Addison",680718,694297,strikeout,swinging_strike,,,,,8,Addison Barger strikes out swinging.,R,L,R,TOR,AZ,S,2,,3,2,2025,1.26,-0.84,0.2255873897903522,1.729629124,,,,1,3,Bot,,,,,,,2.7114989327265153,-115.8854604,0.4633523757481395,10.706320608645473,24.32885985517973,-40.00379525,3.72,1.7,,,,79.9,2672,6.8,777479,645444,647304,606466,553993,672695,666971,677950,682998,53.74,,0,0,1,0,0,,22,6,Curveball,1,0,1,0,0,1,1,0,Infield shade,Standard,69,-0.018,-0.332,77.3,8.9,,0.332,,1,1,0.651,0.651,26,25,27,26,2,1,7,2,5,1,4.47,-1.26,1.26,24.3,24.14955392661171,-42.49295277,30.416132502563443,33.15345139983547,54.272212371298544
ST,6/17/2025,84.6,-2.2,5.25,"Bichette, Bo",666182,694297,field_out,hit_into_play,,,,,14,"Bo Bichette grounds out, shortstop Geraldo Perdomo to first baseman Josh Naylor.",R,R,R,TOR,AZ,X,6,ground_ball,2,2,2025,0.71,0.38,1.3194784810899325,1.3878552641289632,,,,0,3,Bot,112.52,146.76,,,,,6.804144739597196,-123.0415197,-3.379662315,5.846200062589236,25.242284439628204,-27.87055078,3.81,1.78,3,72.1,-21,84.8,2853,6.5,777479,645444,647304,606466,553993,672695,666971,677950,682998,54,0.037,0.037,0,1,0,0,2,21,5,Sweeper,1,0,1,0,0,1,1,0,Standard,Standard,78,-0.018,-0.232,59.9,8,0.037,0.232,88,1,1,0.666,0.666,26,27,27,27,2,1,7,2,5,1,2.82,-0.71,-0.71,20.5,3.306052942,3.2538524527834065,36.92883917575749,49.73306934664488,19.89143979159645
FF,6/17/2025,93.6,-2.05,5.44,"Springer, George",543807,694297,field_out,hit_into_play,,,,,2,George Springer lines out sharply to left fielder Lourdes Gurriel Jr.,R,R,R,TOR,AZ,X,7,line_drive,1,2,2025,-0.26,1.23,0.27470805618961963,3.1410204231797083,665489,,,2,1,Bot,69.68,102.54,,,,,6.656306748965421,-136.1310714,-2.908013268,-4.779185087,31.500277802375965,-16.48098891,3.6,1.67,278,107.8,15,94.4,2570,6.9,777479,645444,647304,606466,553993,672695,666971,677950,682998,53.58,0.633,0.726,0,1,0,0,5,8,4,4-Seam Fastball,1,0,1,0,0,1,1,0,Infield shade,Standard,218,-0.023,-0.196,82.4,7.7,1.07,0.196,107.8,1,1,0.626,0.626,26,35,27,36,1,0,7,3,5,1,1.39,0.26,0.26,22.9,17.787904205788433,-12.46555082,30.373682107826436,37.91277551,23.563311244636104
FF,6/17/2025,98.5,-1.59,5.87,"Robertson, Will",683770,666661,strikeout,swinging_strike,,,,,2,Will Robertson strikes out swinging.,R,L,R,TOR,AZ,S,2,,1,2,2025,-0.39,1.34,0.00346542,3.4718673763037513,,,676391,2,8,Bot,,,,,,,5.225345541347812,-143.3592101,-4.155544499,-6.602431435,34.41896292844005,-12.89996902,3.411,1.565,,,,98.1,2136,6.1,777479,645444,647304,606466,553993,672695,666971,677950,682998,54.36,,0,0,1,0,0,,73,4,4-Seam Fastball,3,4,3,4,4,3,3,4,Infield shade,Standard,213,-0.048,-0.183,74.2,7.4,,0.183,,-1,-1,0.213,0.213,26,27,26,28,1,3,4,2,2,2,1.01,0.39,-0.39,49.5,10.073238016404002,5.692595154685334,23.776801967929988,37.00149614420651,23.26664362207358
FS,6/17/2025,86.4,-1.46,5.32,"Barger, Addison",680718,571946,home_run,hit_into_play,,,,,9,Addison Barger homers (8) on a fly ball to right field.,R,L,R,TOR,AZ,X,,fly_ball,2,2,2025,-1.26,0.17,0.3692300532100794,1.9505475336502003,,,,1,9,Bot,224.72,65.71,,,,,7.028108380195944,-125.6506962,-2.141412334,-14.78996494,26.17029393122793,-30.1831262,3.72,1.7,408,109.3,27,87.4,1731,7,777479,645444,647304,606466,553993,672695,666971,677950,682998,53.49,0.959,1.9332894736842103,2,1,0,3,6,79,5,Split-Finger,4,4,4,4,4,5,5,4,Infield shade,Standard,241,0.425,1.609,77.4,8.5,3.826,-1.609,109.3,0,0,0.575,0.575,34,25,35,26,1,4,4,2,2,1,2.9,1.26,-1.26,43.8,21.392539520830663,-9.84698491,29.793333741058856,30.779797109089287,36.206383635637465
CH,6/17/2025,88.8,-2.17,5.23,"Guerrero Jr., Vladimir",665489,694297,double,hit_into_play,,,,,13,Vladimir Guerrero Jr. doubles (14) on a line drive to left fielder Lourdes Gurriel Jr. Addison Barger scores.,R,R,R,TOR,AZ,X,7,line_drive,1,2,2025,-1.22,0.26,-1.103574207,2.2013011919463588,,680718,,1,1,Bot,38.06,108.26,,,,,5.193888704342145,-129.2170066,-1.859082185,-14.72062617,28.802170191915284,-29.0945191,3.67,1.64,310,99.4,18,89,2114,6.5,777479,645444,647304,606466,553993,672695,666971,677950,682998,53.96,0.38,0.397,1.25,1,1,1,4,6,5,Changeup,0,0,0,0,0,1,1,0,Infield shade,Standard,237,0.105,0.889,68,7.6,0.595,-0.889,99.4,0,0,0.557,0.557,26,26,27,26,1,0,7,2,5,1,2.65,1.22,1.22,19.7,9.231302931,-19.44144138,37.061112309515735,24.312696305870453,37.18609210510536
FF,6/17/2025,98.8,-1.69,5.78,"Giménez, Andrés",665926,666661,strikeout,swinging_strike,,,,,6,Andrés Giménez strikes out swinging.,R,L,R,TOR,AZ,S,2,,0,2,2025,-0.22,1.49,0.47692208151962784,2.614751720353479,,,,1,8,Bot,,,,,,,6.410923061127093,-143.6060423,-6.592272066,-4.675294676,35.48860188643063,-10.25243,3.38,1.51,,,,98.4,2147,6.3,777479,645444,647304,606466,553993,672695,666971,677950,682998,54.23,,0,0,1,0,0,,71,3,4-Seam Fastball,3,4,3,4,4,3,3,4,Standard,Standard,209,-0.029,-0.163,72.3,6.3,,0.163,,-1,-1,0.226,0.226,26,26,26,27,1,3,4,2,2,1,0.87,0.22,-0.22,44.5,-1.258146758,15.253839983432798,35.54007878570339,31.197880090720787,22.148912188632494
SI,6/17/2025,92.1,2.89,4.35,"Robertson, Will",683770,679775,strikeout,called_strike,,,,,4,Will Robertson called out on strikes.,R,L,L,TOR,AZ,S,2,,0,2,2025,1.52,0.4,-0.304755864,2.8354101327101655,,,543807,2,6,Bot,,,,,,,-11.58441571,-133.5784796,1.1703574503486383,20.727478779522563,28.081882641080743,-27.87261591,3.648696833,1.622862041,,,,93.4,2296,7.2,777479,645444,647304,606466,553993,672695,666971,677950,682998,53.31,,0,0,1,0,0,,53,3,Sinker,2,3,2,3,3,2,2,3,Infield shade,Standard,107,-0.025,-0.174,,,,0.174,,-1,-1,0.333,0.333,27,27,27,28,1,2,4,2,3,2,2.3,1.52,1.52,10.2,,,,,
SL,6/17/2025,90,-1.72,5.72,"Springer, George",543807,666661,strikeout,called_strike,,,,,5,George Springer called out on strikes.,R,R,R,TOR,AZ,S,2,,3,2,2025,0.65,-0.15,-0.257952582,2.4618175012176406,,,,0,8,Bot,,,,,,,2.2615669195676293,-131.1757036,-1.82838418,7.001888479703166,27.511014735676742,-33.7064506,3.632990833,1.654972754,,,,90.2,2542,6.3,777479,645444,647304,606466,553993,672695,666971,677950,682998,54.22,,0,0,1,0,0,,70,10,Slider,3,4,3,4,4,3,3,4,Standard,Standard,86,-0.078,-0.345,,,,0.345,,-1,-1,0.323,0.323,26,35,26,36,1,3,4,3,2,1,2.95,-0.65,-0.65,46.9,,,,,
FS,6/17/2025,86.7,-1.21,5.31,"Bichette, Bo",666182,571946,home_run,hit_into_play,,,,,7,Bo Bichette homers (9) on a line drive to left center field.,R,R,R,TOR,AZ,X,,line_drive,1,2,2025,-1.03,-0.07,-0.427126384,1.8230588936442729,,,,1,9,Bot,53.28,54.53,,,,,4.054544107517864,-126.2167968,-2.022444398,-11.83871147,25.612480259082997,-32.71949896,3.81,1.78,399,108.3,21,88.1,1761,7.1,777479,645444,647304,606466,553993,672695,666971,677950,682998,53.38,0.706,1.2764390243902437,2,1,0,3,6,78,4,Split-Finger,3,4,3,4,4,4,4,4,Standard,Standard,238,0.487,1.657,,,2.418,-1.657,108.3,-1,-1,0.095,0.095,34,27,35,27,1,4,4,2,2,1,3.1,1.03,1.03,40.9,,,,,
SI,6/17/2025,89.9,3,4.12,"Clement, Ernie",676391,679775,field_out,hit_into_play,,,,,13,Ernie Clement lines out sharply to left fielder Lourdes Gurriel Jr.,R,R,L,TOR,AZ,X,7,line_drive,3,2,2025,1.51,0.02,-0.829626537,1.3689521856607345,,,543807,1,6,Bot,72,95.37,,,,,-12.94423284,-130.1975259,-0.820153692,19.917294622179632,27.903762020482585,-31.93786338,3.41,1.55,331,102.3,18,91.4,2212,7.5,777479,645444,647304,606466,553993,672695,666971,677950,682998,53.01,0.329,0.486,0,1,0,0,5,52,7,Sinker,2,3,2,3,3,2,2,3,Infield shade,Standard,104,-0.062,-0.321,71.5,7.2,0.856,0.321,102.3,-1,-1,0.411,0.411,27,29,27,29,1,2,4,2,3,1,2.83,1.51,-1.51,6.3,8.392953757641203,-11.81091512,50.75161707261195,25.86372997431028,33.62723657172682
SI,6/17/2025,94.2,-1.77,5.55,"Bichette, Bo",666182,694297,field_out,hit_into_play,,,,,11,"Bo Bichette grounds out softly, shortstop Geraldo Perdomo to first baseman Josh Naylor.",R,R,R,TOR,AZ,X,6,ground_ball,3,2,2025,-1.39,0.36,-1.150453919,3.0807615092674343,,,,0,1,Bot,115.8,162.09,,,,,4.744318261532594,-137.0176659,-1.448402631,-18.52922191,34.05265366868467,-27.5789935,3.81,1.78,6,44.5,-26,94.2,2288,6.6,777479,645444,647304,606466,553993,672695,666971,677950,682998,53.88,0.176,0.162,0,1,0,0,1,4,6,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,220,-0.027,-0.345,66.1,6.2,0.176,0.345,88,0,0,0.553,0.553,26,27,27,27,1,0,7,2,5,1,2.24,1.39,1.39,25.5,-5.003713347,8.357728045998748,35.926573720546635,19.800153573647876,24.605076637966214
FF,6/17/2025,96.4,-1.22,5.23,"Schneider, Davis",676914,571946,strikeout,called_strike,,,,,6,Davis Schneider called out on strikes.,R,R,R,TOR,AZ,S,2,,2,2,2025,-1,1.48,0.42952369875907714,2.0473547938832612,,,,0,9,Bot,,,,,,,6.748472393935569,-140.1147401,-6.285843638,-14.69711963,34.56741011906944,-11.48718354,3.009999082,1.454598077,,,,97.4,2523,7.1,777479,645444,647304,606466,553993,672695,666971,677950,682998,53.36,,0,0,1,0,0,,77,5,4-Seam Fastball,3,4,3,4,4,3,3,4,Standard,Standard,218,-0.076,-0.232,,,,0.232,,-1,-1,0.191,0.191,34,26,35,26,1,1,4,3,2,1,1,1,1,41,,,,,
ST,6/15/2025,83.7,-2.15,5.11,"Kirk, Alejandro",672386,554430,field_out,hit_into_play,,,,,6,Alejandro Kirk lines out to center fielder Brandon Marsh.,R,R,R,PHI,TOR,X,8,line_drive,3,2,2025,1.79,0.12,0.568837109,2.035063253893409,,,,2,6,Top,162.64,56.19,,,,,2.7749745942310886,-121.9105637,-0.895486132,17.17660638095408,25.122195300049174,-30.98574787,3.13,1.49,363,96.9,23,84.4,2689,6.8,777499,592663,805249,681082,664761,607208,656941,669016,596146,53.7,0.253,0.334,0,1,0,0,5,48,6,Sweeper,6,2,2,6,2,6,2,6,Standard,Standard,66,0.007,-0.328,66.3,7.1,0.532,0.328,96.9,4,-4,0.944,0.056,35,26,35,27,3,2,6,1,5,2,3.14,-1.79,-1.79,22.1,8.868217700378198,7.409177812682591,18.931133129245158,47.86674568698374,32.76458142655309
SI,6/15/2025,94.9,-2.09,5.21,"Barger, Addison",680718,554430,strikeout,foul_tip,,,,,2,Addison Barger strikes out on a foul tip.,R,L,R,PHI,TOR,S,2,,1,2,2025,-1.27,1,-0.200137894,3.6046000974787367,,,,1,6,Top,,,,,,,7.931889197297549,-137.9861752,-0.726950821,-17.99836287,33.37368639533508,-19.48071356,3.74,1.71,,,,96.3,2493,7.3,777499,592663,805249,681082,664761,607208,656941,669016,596146,53.15,,0,0,1,0,0,,47,4,Sinker,6,2,2,6,2,6,2,6,Standard,Standard,232,0.007,-0.18,71.8,6.3,,0.18,,4,-4,0.938,0.062000000000000055,35,25,35,26,3,2,6,2,5,2,1.55,1.27,-1.27,21.3,3.987950379359831,30.02491519524122,25.01364153413071,39.854022170718764,12.200956889040814
CU,6/15/2025,80.7,-2.19,5.32,"Clase, Jonatan",682729,554430,single,hit_into_play,,,,,7,Jonatan Clase singles on a ground ball to pitcher Zack Wheeler. Ernie Clement scores. Throwing error by pitcher Zack Wheeler.,R,L,R,PHI,TOR,X,1,ground_ball,2,2,2025,1.2,-0.78,-0.387673087,1.6359201890259132,,676391,,2,5,Top,120.93,186.51,,,,,1.7630582387333171,-117.5544106,-0.022471383,10.743577295989343,22.963784509813763,-39.63219971,3.31,1.57,1,69.5,-56,82.6,2833,7.5,777499,592663,805249,681082,664761,607208,656941,669016,596146,52.96,0.333,0.304,0.9,1,1,0,2,37,5,Curveball,4,1,1,4,2,4,2,4,Standard,Standard,59,-0.075,0.742,70.5,7.3,0.337,-0.742,88,3,-3,0.859,0.14100000000000001,35,23,35,23,2,1,6,1,5,2,4.28,-1.2,1.2,28,16.891506376843555,-10.04532348,33.296150257655604,39.97323553427507,40.811416381946785
CU,6/15/2025,80.3,-2.15,5.26,"Robertson, Will",683770,554430,strikeout,swinging_strike_blocked,,,,,14,Will Robertson strikes out swinging.,R,L,R,PHI,TOR,S,2,,2,2,2025,0.98,-0.82,0.11660110411592062,0.6222352969180038,,676391,,1,5,Top,,,,,,,3.1953833357798116,-116.9879568,-2.054851105,8.410110480943388,22.577484624932485,-39.47086759,3.411,1.565,,,,81.5,2904,7.1,777499,592663,805249,681082,664761,607208,656941,669016,596146,53.42,,0,0,1,0,0,,36,6,Curveball,4,1,1,4,1,4,1,4,Standard,Standard,57,0.03,-0.227,41.1,8.5,,0.227,,3,-3,0.825,0.17500000000000004,35,27,35,28,2,1,6,,5,2,4.35,-0.98,0.98,22.7,15.423804382858517,-18.16620776,32.57495375400687,36.04342075342311,39.90899169389319
FS,6/15/2025,86.6,-2.01,5.28,"Giménez, Andrés",665926,554430,single,hit_into_play,,,,,7,Andrés Giménez singles on a line drive to right fielder Max Kepler.,R,L,R,PHI,TOR,X,9,line_drive,2,2,2025,-0.62,0.19,-0.510112762,1.8371655204492492,,,,0,5,Top,180.38,116.64,,,,,4.961828832214572,-126.1083978,-2.492895384,-7.534342178,23.703077715622676,-29.88897705,3.39,1.5,162,89.8,10,89,1464,7.5,777499,592663,805249,681082,664761,607208,656941,669016,596146,52.95,0.618,0.564,0.9,1,1,0,4,33,5,Split-Finger,4,0,0,4,0,4,0,4,Standard,Standard,247,-0.034,0.465,69.3,7.7,0.669,-0.465,89.8,4,-4,0.899,0.10099999999999998,35,26,35,27,2,1,6,2,5,2,2.83,0.62,-0.62,23.3,12.641386648179427,-8.16047421,29.917231840870112,42.77974095898704,36.65627910859716
FF,6/15/2025,96.7,-2.01,5.15,"Kirk, Alejandro",672386,554430,field_out,hit_into_play,,,,,5,Alejandro Kirk lines out sharply to center fielder Brandon Marsh.,R,R,R,PHI,TOR,X,8,line_drive,3,2,2025,-0.82,1.26,-0.052165289,2.124170470604331,,,,2,4,Top,150.35,66.77,,,,,7.207079541062548,-140.5413008,-5.422095792,-12.47970447,32.89206716295039,-14.46705674,3.13,1.49,333,103.3,17,98.1,2596,7.2,777499,592663,805249,681082,664761,607208,656941,669016,596146,53.27,0.451,0.519,0,1,0,0,5,26,6,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,223,0.014,-0.328,75.5,7,0.801,0.328,103.3,2,-2,0.772,0.22799999999999998,35,26,35,27,2,1,6,1,5,2,1.19,0.82,0.82,21.5,6.428929196082813,11.936881932035211,26.46603304,39.94355593224358,29.828145321829965
ST,6/15/2025,83.6,-2.21,5.11,"Guerrero Jr., Vladimir",665489,554430,strikeout,swinging_strike,,,,,6,Vladimir Guerrero Jr. strikes out swinging.,R,R,R,PHI,TOR,S,2,,2,2,2025,1.13,0.19,0.7479233375301176,2.3394430810974822,,,,0,4,Top,,,,,,,4.665174761833885,-121.6987626,-0.311242783,10.24422779756179,24.68162762383425,-30.47995544,3.67,1.64,,,,84.9,2699,7.2,777499,592663,805249,681082,664761,607208,656941,669016,596146,53.33,,0,0,1,0,0,,24,5,Sweeper,2,0,0,2,0,2,0,2,Standard,Standard,65,0.023,-0.232,78.8,8.5,,0.232,,2,-2,0.733,0.267,35,26,35,26,2,1,6,1,5,2,3.08,-1.13,-1.13,22.1,10.31776555586051,-21.40825275,21.105169865048328,46.13572737283581,49.83214532529368
SI,6/15/2025,95.5,-1.92,5.17,"Bichette, Bo",666182,554430,strikeout,called_strike,,,,,9,Bo Bichette called out on strikes.,R,R,R,PHI,TOR,S,2,,2,2,2025,-1.26,0.63,0.5230413021908304,1.9366961137421936,,,,2,3,Top,,,,,,,9.399071756143284,-138.8017824,-4.355338276,-18.4155732,30.941701068514053,-23.17292746,3.813061325,1.794495992,,,,96.8,2353,7.1,777499,592663,805249,681082,664761,607208,656941,669016,596146,53.4,,0,0,1,0,0,,17,5,Sinker,1,0,0,1,0,1,0,1,Standard,Standard,227,0.01,-0.224,,,,0.224,,1,-1,0.659,0.34099999999999997,35,27,35,27,2,1,6,1,5,2,1.87,1.26,1.26,21.7,,,,,
FF,6/15/2025,96.6,-2.05,5.32,"Clase, Jonatan",682729,554430,strikeout,called_strike,,,,,8,Jonatan Clase called out on strikes.,R,L,R,PHI,TOR,S,2,,3,2,2025,-0.79,1.39,-0.082278553,1.8538415665999697,,,,1,3,Top,,,,,,,7.070345559573944,-140.4019396,-6.833136948,-12.06012511,33.25656774786304,-12.43561853,3.277754768,1.549317662,,,,96.7,2594,6.5,777499,592663,805249,681082,664761,607208,656941,669016,596146,53.97,,0,0,1,0,0,,16,6,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,231,0.023,-0.332,,,,0.332,,1,-1,0.634,0.366,35,23,35,23,1,0,6,1,5,2,1.07,0.79,-0.79,24.6,,,,,
FF,6/15/2025,96.1,-2.08,5.27,"Robertson, Will",683770,554430,strikeout,swinging_strike,,,,,12,Will Robertson strikes out swinging.,R,L,R,PHI,TOR,S,2,,1,2,2025,-0.73,1.35,0.009262215,3.7820124635611183,,,,0,3,Top,,,,,,,7.304022534398974,-139.7948479,-1.42067485,-11.28967292,32.07355077141709,-14.36502506,3.411,1.565,,,,97.3,2449,7,777499,592663,805249,681082,664761,607208,656941,669016,596146,53.49,,0,0,1,0,0,,15,4,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,233,0.018,-0.189,75.1,7.2,,0.189,,1,-1,0.62,0.38,35,27,35,28,1,0,6,,5,2,1.12,0.73,-0.73,22.6,12.275883818176272,0.010565732457210299,18.813586899938898,35.81999412953074,24.879120815731913
FF,6/15/2025,94.8,-2.02,5.23,"Roden, Alan",702176,554430,strikeout,swinging_strike,,,,,1,Alan Roden strikes out swinging.,R,L,R,PHI,TOR,S,2,,2,2,2025,-0.61,1.22,-0.678293953,3.2189449940725057,,,676391,2,2,Top,,,,,,,4.995951497631287,-138.0560323,-2.388013504,-8.923267956,29.611931947690444,-16.1785645,3.51,1.66,,,,97.2,2428,7.5,777499,592663,805249,681082,664761,607208,656941,669016,596146,53,,0,0,1,0,0,,11,5,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,227,0.02,-0.216,69,5.9,,0.216,,1,-1,0.636,0.364,35,25,35,26,1,0,6,2,5,3,1.3,0.61,-0.61,23.2,-1.579899107,24.42760386,26.624265662911878,45.71515185390303,17.87098205431599
ST,6/15/2025,83.1,-2.05,5.17,"Clement, Ernie",676391,554430,single,hit_into_play,,,,,14,Ernie Clement singles on a line drive to center fielder Brandon Marsh.,R,R,R,PHI,TOR,X,8,line_drive,0,2,2025,1.64,0.1,0.8292179918705072,2.0032303186408313,,,,2,2,Top,122.55,96.53,,,,,3.434592128599953,-120.9712595,-0.96193801,15.354692222838056,24.587315069608994,-31.19212488,3.41,1.55,257,94.4,14,84.4,2683,7.2,777499,592663,805249,681082,664761,607208,656941,669016,596146,53.27,0.939,0.894,0.9,1,1,0,4,10,4,Sweeper,1,0,0,1,0,1,0,1,Standard,Standard,71,-0.017,0.425,63.2,7.3,1.104,-0.425,94.4,1,-1,0.649,0.351,35,29,35,29,1,0,6,1,5,2,3.21,-1.64,-1.64,24.6,10.714214775189795,5.176301375807232,27.402980475444625,47.27545366485356,29.492905378935404
CU,6/15/2025,81.4,-2.04,5.4,"Giménez, Andrés",665926,554430,strikeout,swinging_strike,,,,,14,Andrés Giménez strikes out swinging.,R,L,R,PHI,TOR,S,2,,2,2,2025,1.46,-0.89,0.690899572,1.3463429459608296,,,,1,2,Top,,,,,,,3.3409499319844698,-118.4211514,-0.718508426,12.99144539624928,24.59854096194507,-40.58999886,3.39,1.5,,,,81.7,2932,6.7,777499,592663,805249,681082,664761,607208,656941,669016,596146,53.81,,0,0,1,0,0,,9,5,Curveball,1,0,0,1,0,1,0,1,Standard,Standard,60,0.015,-0.228,,,,0.228,,1,-1,0.63,0.37,35,26,35,27,1,0,6,2,5,2,4.36,-1.46,1.46,25.5,,,,,
FF,6/15/2025,96.1,-2.01,6.44,"Clement, Ernie",676391,605447,strikeout,swinging_strike,,,,,11,Ernie Clement strikes out swinging.,R,R,R,PHI,TOR,S,2,,1,2,2025,-0.26,1.71,-0.030250779,3.5702079107679974,,,665926,2,8,Top,,,,,,,5.953458713543515,-139.7319768,-6.012995521,-4.74929394,31.044589580222585,-8.550669011,3.41,1.55,,,,98.2,2318,7.5,777499,665561,805249,681082,664761,607208,669016,679032,596146,53.04,,0,0,1,0,0,,74,4,4-Seam Fastball,11,4,4,11,4,11,4,11,Standard,Standard,198,0.001,-0.183,67,6.3,,0.183,,7,-7,0.998,0.002,32,29,32,29,1,3,6,1,1,2,0.76,0.26,0.26,62.4,11.130155898189399,11.513832444363958,20.161752710477515,39.62443264666219,24.07299450893447
FF,6/15/2025,96.7,-2.07,5.26,"Kirk, Alejandro",672386,554430,strikeout,swinging_strike,,,,,6,Alejandro Kirk strikes out swinging.,R,R,R,PHI,TOR,S,2,,1,2,2025,-0.93,1.07,0.7451097259482689,2.5534498929416056,,,,0,2,Top,,,,,,,9.779821121837077,-140.5286537,-4.169508671,-14.51790052,30.415154641405678,-17.17851024,3.13,1.49,,,,98.3,2542,7.2,777499,592663,805249,681082,664761,607208,656941,669016,596146,53.32,,0,0,1,0,0,,8,5,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,224,0.017,-0.189,65.8,6.8,,0.189,,1,-1,0.61,0.39,35,26,35,27,1,0,6,1,5,2,1.36,0.93,0.93,22.3,-3.029391827,27.63082204,21.692282731461663,49.85998099378284,11.524886729036691
FF,6/15/2025,95.4,-2.31,6.25,"Giménez, Andrés",665926,605447,force_out,hit_into_play,,,,,11,"Blue Jays challenged (play at 1st), call on the field was overturned: Andrés Giménez grounds into a force out, third baseman Alec Bohm to shortstop Trea Turner. Addison Barger out at 2nd. Andrés Giménez to 1st.",R,L,R,PHI,TOR,X,5,ground_ball,1,2,2025,-0.72,1.42,-0.705283108,3.980435607348185,,,680718,1,8,Top,107.24,154.56,,,,,5.966422043356807,-138.7185319,-3.552442146,-10.72490409,32.53577802447521,-13.27293283,3.39,1.5,16,84.6,-13,97,2319,7.4,777499,665561,805249,681082,664761,607208,669016,679032,596146,53.13,0.103,0.098,0,1,0,0,2,73,4,4-Seam Fastball,11,4,4,11,4,11,4,11,Standard,Standard,212,0.001,-0.241,57.9,6.1,0.127,0.241,88,7,-7,0.997,0.003,32,26,32,27,1,3,6,2,1,2,1.1,0.72,-0.72,54.6,2.9023533999948063,23.63187742145933,9.189865234892396,46.58173053537874,13.870052790088195
