pitch_type,game_date,release_speed,player_name,batter,events,description,zone,b_swings,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hit_distance_sc,launch_speed,launch_angle,game_pk,estimated_ba_using_speedangle,launch_speed_angle,pitch_number,pitch_name,home_score,away_score,post_away_score,post_home_score,if_fielding_alignment,of_fielding_alignment,delta_run_exp,bat_win_exp
FC,7/4/2024,84.5,"Jeffers, Ryan",680777,strikeout,swinging_strike,12,R,R,MIN,DET,S,2,,1,2,2024,621043,663616,669304,1,3,Bot,,,,745890,,,4,Cutter,2,3,3,2,Standard,Standard,-0.18,0.532
SI,7/4/2024,92.3,"Miranda, Jose",669304,single,hit_into_play,7,R,R,MIN,DET,X,5,ground_ball,1,2,2024,,621043,663616,1,3,Bot,1,54.1,-47,745890,0.208,1,5,Sinker,2,3,3,2,Standard,Standard,0.544,0.469
FF,7/4/2024,93.6,"Margot, Manuel",622534,field_out,hit_into_play,5,R,L,MIN,DET,X,9,line_drive,1,2,2024,,680777,,1,6,Bot,334,94.6,23,745890,0.179,3,5,4-Seam Fastball,11,3,3,11,Standard,Standard,-0.185,0.997
SL,7/4/2024,82.1,"Castro, Willi",650489,field_out,hit_into_play,7,L,R,MIN,DET,X,3,ground_ball,2,2,2024,,,,0,3,Bot,9,76.6,-12,745890,0.053,2,5,Slider,2,3,3,2,Infield shade,Standard,-0.227,0.433
FC,7/4/2024,86,"Kepler, Max",596146,strikeout,swinging_strike,7,L,L,MIN,DET,S,2,,0,2,2024,,680777,,0,6,Bot,,,,745890,,,3,Cutter,11,3,3,11,Infield shade,Standard,-0.206,0.997
FF,7/4/2024,94,"Jeffers, Ryan",680777,single,hit_into_play,12,R,L,MIN,DET,X,1,ground_ball,1,2,2024,467793,669304,,0,6,Bot,2,95.2,-53,745890,0.176,2,4,4-Seam Fastball,9,3,3,11,Strategic,Standard,0.611,0.992
SI,7/4/2024,91.6,"Margot, Manuel",622534,field_out,hit_into_play,4,R,R,MIN,DET,X,9,fly_ball,2,2,2024,680777,,596146,0,2,Bot,244,72.2,33,745890,0.526,3,5,Sinker,1,3,3,1,Standard,Standard,-0.162,0.465
CU,7/4/2024,77.5,"Jeffers, Ryan",680777,double,hit_into_play,1,R,R,MIN,DET,X,7,line_drive,2,2,2024,,669304,,0,2,Bot,205,99,13,745890,0.929,4,6,Curveball,0,3,3,1,Standard,Standard,0.744,0.306
FS,7/4/2024,84.3,"Miranda, Jose",669304,double,hit_into_play,8,R,R,MIN,DET,X,7,fly_ball,0,2,2024,,,,0,2,Bot,381,102.1,23,745890,0.543,6,3,Split-Finger,0,3,3,0,Standard,Standard,0.784,0.244
ST,7/4/2024,82.1,"Larnach, Trevor",663616,strikeout,swinging_strike_blocked,14,L,R,MIN,DET,S,2,,3,2,2024,,,,2,1,Bot,,,,745890,,,7,Sweeper,0,1,1,0,Infield shade,Standard,-0.325,0.409
FF,7/4/2024,93.5,"Margot, Manuel",622534,field_out,hit_into_play,4,R,L,MIN,DET,X,8,line_drive,3,2,2024,,,,0,5,Bot,312,90.6,19,745890,0.447,4,7,4-Seam Fastball,9,3,3,9,Standard,Standard,-0.333,0.978
FF,7/4/2024,92.7,"Miranda, Jose",669304,double,hit_into_play,12,R,R,MIN,DET,X,9,line_drive,0,2,2024,,571657,,2,7,Bot,293,95.6,15,745890,0.789,4,3,4-Seam Fastball,11,3,3,12,Standard,Standard,1.007,0.998
FS,7/4/2024,84.8,"Correa, Carlos",621043,field_out,hit_into_play,14,R,R,MIN,DET,X,5,ground_ball,2,2,2024,,,,1,1,Bot,2,70.9,-26,745890,0.041,2,6,Split-Finger,0,1,1,0,Standard,Standard,-0.225,0.421
FF,7/4/2024,93.5,"Kepler, Max",596146,field_out,hit_into_play,7,L,L,MIN,DET,X,6,ground_ball,3,2,2024,,,,2,4,Bot,113,96.5,5,745890,0.545,4,6,4-Seam Fastball,9,3,3,9,Infield shade,Standard,-0.325,0.964
FF,7/4/2024,94,"Castro, Willi",650489,strikeout,swinging_strike,11,L,R,MIN,DET,S,2,,0,2,2024,,,,0,7,Bot,,,,745890,,,3,4-Seam Fastball,11,3,3,11,Infield shade,Standard,-0.163,0.998
FF,7/3/2024,95.2,"Buxton, Byron",621439,double,hit_into_play,2,R,R,MIN,DET,X,8,line_drive,1,2,2024,,,,0,7,Bot,228,111.1,11,745888,0.887,5,4,4-Seam Fastball,1,7,7,1,Standard,Standard,0.761,0.018
FF,7/3/2024,96.6,"Miranda, Jose",669304,field_out,hit_into_play,2,R,R,MIN,DET,X,3,ground_ball,0,2,2024,,,,1,6,Bot,22,90.1,-6,745888,0.197,2,3,4-Seam Fastball,1,7,7,1,Standard,Standard,-0.162,0.022
FF,7/3/2024,96.7,"Santana, Carlos",467793,strikeout,called_strike,7,L,R,MIN,DET,S,2,,1,2,2024,,,,0,6,Bot,,,,745888,,,4,4-Seam Fastball,1,7,7,1,Infield shade,Standard,-0.186,0.03
FF,7/3/2024,98.1,"Correa, Carlos",621043,force_out,hit_into_play,11,R,R,MIN,DET,X,3,ground_ball,0,2,2024,,,650489,1,3,Bot,35,65.3,-2,745888,0.096,2,3,4-Seam Fastball,1,5,5,1,Standard,Standard,-0.222,0.156
SL,7/3/2024,84.1,"Larnach, Trevor",663616,strikeout,swinging_strike,14,L,R,MIN,DET,S,2,,3,2,2024,,,650489,0,3,Bot,,,,745888,,,6,Slider,1,5,5,1,Infield shade,Standard,-0.346,0.205
FF,7/3/2024,94.7,"Vázquez, Christian",543877,home_run,hit_into_play,5,R,R,MIN,DET,X,,fly_ball,3,2,2024,,,,0,3,Bot,425,101.5,25,745888,0.53,6,7,4-Seam Fastball,0,5,5,1,Standard,Standard,1.035,0.114
SL,7/3/2024,83.7,"Lee, Brooks",686797,strikeout,called_strike,4,L,R,MIN,DET,S,2,,2,2,2024,,,669304,2,2,Bot,,,,745888,,,5,Slider,0,0,0,0,Infield shade,Standard,-0.234,0.52
FF,7/3/2024,95.6,"Kepler, Max",596146,strikeout,called_strike,14,L,R,MIN,DET,S,2,,2,2,2024,,,669304,0,8,Bot,,,,745888,,,5,4-Seam Fastball,2,7,7,2,Infield shade,Standard,-0.228,0.036
FF,7/3/2024,95.4,"Kepler, Max",596146,field_out,hit_into_play,5,L,R,MIN,DET,X,7,fly_ball,0,2,2024,,,669304,0,2,Bot,317,91.6,40,745888,0.018,3,3,4-Seam Fastball,0,0,0,0,Infield shade,Standard,-0.155,0.575
CH,7/3/2024,90.4,"Santana, Carlos",467793,field_out,hit_into_play,14,L,R,MIN,DET,X,4,ground_ball,2,2,2024,686797,663616,621043,2,7,Bot,63,97.6,3,745888,0.5,4,6,Changeup,2,7,7,2,Infield shade,Standard,-0.268,0.051
CH,7/3/2024,85,"Margot, Manuel",622534,field_out,hit_into_play,6,R,L,MIN,DET,X,8,fly_ball,2,2,2024,,,543877,1,9,Bot,388,101.3,31,745888,0.513,6,5,Changeup,2,9,9,2,Standard,Standard,-0.233,0.001
SL,7/3/2024,83.2,"Santana, Carlos",467793,strikeout,swinging_strike,13,L,R,MIN,DET,S,2,,1,2,2024,,621043,,2,1,Bot,,,,745888,,,4,Slider,0,0,0,0,Infield shade,Standard,-0.213,0.523
CH,7/3/2024,84.8,"Farmer, Kyle",571657,field_out,hit_into_play,3,R,L,MIN,DET,X,4,popup,1,2,2024,,,543877,0,9,Bot,194,81.6,61,745888,0.018,3,4,Changeup,2,9,9,2,Standard,Standard,-0.189,0.003
KC,7/3/2024,79.9,"Castro, Willi",650489,field_out,hit_into_play,1,L,R,MIN,DET,X,7,fly_ball,2,2,2024,,,,0,1,Bot,296,87.1,37,745888,0.029,3,6,Knuckle Curve,0,0,0,0,Infield shade,Standard,-0.227,0.545
CH,7/2/2024,88.6,"Santana, Carlos",467793,strikeout,swinging_strike,14,R,L,MIN,DET,S,2,,1,2,2024,,,,2,6,Bot,,,,745886,,,4,Changeup,3,3,3,3,Standard,Standard,-0.18,0.512
FF,7/2/2024,98.8,"Miranda, Jose",669304,field_out,hit_into_play,5,R,L,MIN,DET,X,1,ground_ball,0,2,2024,,,,1,6,Bot,9,86.4,-15,745886,0.053,2,3,4-Seam Fastball,3,3,3,3,Standard,Standard,-0.162,0.532
SL,7/2/2024,88.6,"Kepler, Max",596146,strikeout,swinging_strike,8,L,L,MIN,DET,S,2,,2,2,2024,,,,0,6,Bot,,,,745886,,,6,Slider,3,3,3,3,Infield shade,Standard,-0.227,0.571
FF,7/2/2024,98.6,"Farmer, Kyle",571657,field_out,hit_into_play,1,R,L,MIN,DET,X,4,fly_ball,1,2,2024,,,,1,5,Bot,189,69.4,53,745886,0.076,3,5,4-Seam Fastball,2,3,3,2,Standard,Standard,-0.182,0.374
CH,7/2/2024,88.8,"Jeffers, Ryan",680777,field_out,hit_into_play,7,R,L,MIN,DET,X,7,fly_ball,0,2,2024,,,,2,4,Bot,314,85.2,30,745886,0.032,3,3,Changeup,2,0,0,2,Standard,Standard,-0.157,0.756
CH,7/2/2024,87.1,"Buxton, Byron",621439,field_out,hit_into_play,12,R,L,MIN,DET,X,8,fly_ball,2,2,2024,,,,1,4,Bot,377,99.4,28,745886,0.428,6,5,Changeup,2,0,0,2,Infield shade,Standard,-0.225,0.768
SI,7/2/2024,96.8,"Miranda, Jose",669304,field_out,hit_into_play,1,R,L,MIN,DET,X,9,fly_ball,0,2,2024,,668904,,2,3,Bot,280,81.2,37,745886,0.018,3,3,Sinker,2,0,0,2,Standard,Standard,-0.194,0.744
SI,7/2/2024,98,"Correa, Carlos",621043,strikeout,called_strike,8,R,L,MIN,DET,S,2,,3,2,2024,,571657,622534,1,3,Bot,,,,745886,,,11,Sinker,0,0,0,0,Standard,Standard,-0.299,0.609
FF,7/2/2024,99.6,"Castro, Willi",650489,strikeout,swinging_strike,11,R,L,MIN,DET,S,2,,0,2,2024,,,,0,3,Bot,,,,745886,,,4,4-Seam Fastball,0,0,0,0,Standard,Standard,-0.163,0.545
CH,7/2/2024,89.4,"Castro, Willi",650489,strikeout,swinging_strike,13,L,R,MIN,DET,S,2,,0,2,2024,668885,467793,621439,2,8,Bot,,,,745886,,,3,Changeup,5,3,3,5,Standard,Standard,-0.188,0.935
CH,7/2/2024,87.7,"Santana, Carlos",467793,strikeout,swinging_strike,13,R,L,MIN,DET,S,2,,3,2,2024,,,,1,2,Bot,,,,745886,,,6,Changeup,0,0,0,0,Standard,Standard,-0.332,0.532
CH,7/2/2024,88.3,"Miranda, Jose",669304,strikeout,swinging_strike_blocked,13,R,L,MIN,DET,S,2,,1,2,2024,,,,0,2,Bot,,,,745886,,,5,Changeup,0,0,0,0,Standard,Standard,-0.186,0.544
CH,7/2/2024,87.7,"Lewis, Royce",668904,strikeout,called_strike,13,R,L,MIN,DET,S,2,,3,2,2024,,,,2,1,Bot,,,,745886,,,8,Changeup,0,0,0,0,Standard,Standard,-0.325,0.512
FF,7/2/2024,96.9,"Jeffers, Ryan",680777,fielders_choice,hit_into_play,6,R,R,MIN,DET,X,4,ground_ball,1,2,2024,621439,,,0,7,Bot,8,103.7,-15,745886,0.189,2,4,4-Seam Fastball,3,3,3,4,Strategic,Standard,-0.121,0.733
FF,7/2/2024,97.2,"Buxton, Byron",621439,double,hit_into_play,5,R,R,MIN,DET,X,,fly_ball,2,2,2024,,,,0,7,Bot,263,81,34,745886,0.034,3,5,4-Seam Fastball,3,3,3,3,Standard,Standard,0.721,0.582
SI,7/2/2024,97.6,"Margot, Manuel",622534,field_out,hit_into_play,7,R,L,MIN,DET,X,4,ground_ball,2,2,2024,,,,0,1,Bot,112,87.9,6,745886,0.487,4,5,Sinker,0,0,0,0,Standard,Standard,-0.227,0.545
CH,6/30/2024,88.1,"Larnach, Trevor",663616,field_out,hit_into_play,8,L,R,SEA,MIN,X,3,ground_ball,1,2,2024,,,669304,2,5,Top,34,99.8,-1,745243,0.353,2,6,Changeup,0,3,3,0,Infield shade,Standard,-0.197,0.817
SL,6/30/2024,87.4,"Miranda, Jose",669304,single,hit_into_play,8,R,R,SEA,MIN,X,7,line_drive,3,2,2024,668885,,,2,5,Top,208,75.4,18,745243,0.945,4,7,Slider,0,2,3,0,Standard,Standard,0.745,0.745
FF,6/30/2024,95.4,"Castro, Willi",650489,strikeout,swinging_strike,11,L,R,SEA,MIN,S,2,,1,2,2024,668885,,,1,5,Top,,,,745243,,,4,4-Seam Fastball,0,2,2,0,Strategic,Standard,-0.318,0.779
SL,6/30/2024,88.4,"Buxton, Byron",621439,strikeout,swinging_strike,14,R,R,SEA,MIN,S,2,,0,2,2024,,,,2,4,Top,,,,745243,,,3,Slider,0,1,1,0,Standard,Standard,-0.157,0.579
FF,6/30/2024,96.8,"Lewis, Royce",668904,strikeout,swinging_strike,2,R,R,SEA,MIN,S,2,,3,2,2024,,,,0,4,Top,,,,745243,,,9,4-Seam Fastball,0,1,1,0,Standard,Standard,-0.333,0.628
CH,6/30/2024,86.8,"Larnach, Trevor",663616,field_out,hit_into_play,13,L,R,SEA,MIN,X,3,ground_ball,0,2,2024,650489,,,2,3,Top,3,78.6,-28,745243,0.039,2,3,Changeup,0,1,1,0,Infield shade,Standard,-0.182,0.5860000000000001
SI,6/30/2024,95.6,"Miranda, Jose",669304,field_out,hit_into_play,2,R,R,SEA,MIN,X,4,ground_ball,3,2,2024,,650489,,1,3,Top,86,96.3,3,745243,0.497,4,10,Sinker,0,1,1,0,Standard,Standard,-0.273,0.634
SI,6/30/2024,94.2,"Martin, Austin",668885,field_out,hit_into_play,5,R,R,SEA,MIN,X,8,line_drive,2,2,2024,,,,2,2,Top,297,99.3,18,745243,0.361,4,5,Sinker,0,1,1,0,Standard,Standard,-0.219,0.5660000000000001
FF,6/30/2024,97.7,"Santana, Carlos",467793,field_out,hit_into_play,2,L,R,SEA,MIN,X,3,ground_ball,2,2,2024,,,,2,8,Top,11,92.3,-15,745243,0.141,2,6,4-Seam Fastball,3,5,5,3,Infield shade,Standard,-0.219,0.839
CH,6/30/2024,88.1,"Santana, Carlos",467793,field_out,hit_into_play,8,L,R,SEA,MIN,X,6,ground_ball,2,2,2024,,663616,,2,1,Top,8,89.1,-13,745243,0.097,2,6,Changeup,0,1,1,0,Infield shade,Standard,-0.248,0.5780000000000001
FF,6/30/2024,97.1,"Lewis, Royce",668904,field_out,hit_into_play,8,R,R,SEA,MIN,X,9,fly_ball,3,2,2024,,,,1,8,Top,219,78.3,48,745243,0.066,3,6,4-Seam Fastball,3,5,5,3,Standard,Standard,-0.332,0.852
FF,6/30/2024,95.5,"Larnach, Trevor",663616,single,hit_into_play,6,L,R,SEA,MIN,X,8,line_drive,3,2,2024,,650489,,1,1,Top,217,75.1,20,745243,0.971,4,6,4-Seam Fastball,0,0,1,0,Standard,Standard,0.541,0.522
CU,6/30/2024,76.6,"Santana, Carlos",467793,strikeout,swinging_strike_blocked,14,L,R,SEA,MIN,S,2,,1,2,2024,,,,1,6,Top,,,,745243,,,5,Curveball,2,3,3,2,Infield shade,Standard,-0.182,0.629
KC,6/30/2024,86.1,"Martin, Austin",668885,field_out,hit_into_play,6,R,R,SEA,MIN,X,6,line_drive,1,2,2024,,,,1,7,Top,138,85.9,10,745243,0.55,4,4,Knuckle Curve,2,3,3,2,Standard,Standard,-0.182,0.6619999999999999
FF,6/30/2024,97.2,"Farmer, Kyle",571657,strikeout,swinging_strike,11,R,R,SEA,MIN,S,2,,1,2,2024,,,,2,9,Top,,,,745243,,,4,4-Seam Fastball,3,5,5,3,Standard,Standard,-0.18,0.909
FC,6/30/2024,89,"Lewis, Royce",668904,strikeout,swinging_strike,14,R,R,SEA,MIN,S,2,,1,2,2024,,,,0,6,Top,,,,745243,,,5,Cutter,2,3,3,2,Standard,Standard,-0.186,0.653
KC,6/30/2024,87.8,"Kepler, Max",596146,field_out,hit_into_play,5,L,R,SEA,MIN,X,7,fly_ball,2,2,2024,,,,0,7,Top,326,97.4,25,745243,0.267,5,5,Knuckle Curve,2,3,3,2,Infield shade,Standard,-0.227,0.688
FS,6/29/2024,83.5,"Castro, Willi",650489,strikeout,swinging_strike,11,L,R,SEA,MIN,S,2,,1,2,2024,,,668885,0,5,Top,,,,745239,,,4,Split-Finger,1,2,2,1,Infield shade,Standard,-0.184,0.665
SI,6/29/2024,94.5,"Martin, Austin",668885,single,hit_into_play,5,R,R,SEA,MIN,X,5,ground_ball,3,2,2024,,,,0,5,Top,56,101.2,1,745239,0.479,4,9,Sinker,1,2,2,1,Standard,Standard,0.369,0.644
FC,6/29/2024,93.2,"Miranda, Jose",669304,field_out,hit_into_play,3,R,R,SEA,MIN,X,6,ground_ball,3,2,2024,,467793,,1,4,Top,5,74.2,-31,745239,0.037,2,6,Cutter,1,1,1,1,Standard,Standard,-0.273,0.528
FF,6/29/2024,94.6,"Kepler, Max",596146,strikeout,swinging_strike,1,L,R,SEA,MIN,S,2,,1,2,2024,,467793,,0,4,Top,,,,745239,,,5,4-Seam Fastball,1,1,1,1,Standard,Standard,-0.238,0.5589999999999999
FS,6/29/2024,84.6,"Castro, Willi",650489,strikeout,swinging_strike,13,L,R,SEA,MIN,S,2,,0,2,2024,,,,1,3,Top,,,,745239,,,3,Split-Finger,0,1,1,0,Infield shade,Standard,-0.162,0.5840000000000001
SL,6/29/2024,87.7,"Jeffers, Ryan",680777,strikeout,swinging_strike,14,R,R,SEA,MIN,S,2,,0,2,2024,,,669304,2,2,Top,,,,745239,,,3,Slider,0,1,1,0,Standard,Standard,-0.17,0.5700000000000001
KC,6/29/2024,84.8,"Buxton, Byron",621439,field_out,hit_into_play,9,R,R,SEA,MIN,X,3,popup,2,2,2024,,,669304,1,2,Top,66,83,75,745239,0.001,3,7,Knuckle Curve,0,1,1,0,Standard,Standard,-0.233,0.601
SI,6/29/2024,95.4,"Miranda, Jose",669304,single,hit_into_play,4,R,R,SEA,MIN,X,8,line_drive,2,2,2024,,596146,,1,2,Top,228,80.9,15,745239,0.9,4,7,Sinker,0,0,1,0,Standard,Standard,0.615,0.514
ST,6/29/2024,83.6,"Castro, Willi",650489,strikeout,swinging_strike,9,L,R,SEA,MIN,S,2,,3,2,2024,,,,2,9,Top,,,,745239,,,7,Sweeper,1,5,5,1,Infield shade,Standard,-0.325,0.982
SL,6/29/2024,90.6,"Jeffers, Ryan",680777,field_out,hit_into_play,14,R,R,SEA,MIN,X,1,ground_ball,1,2,2024,,,,2,6,Top,1,67.9,-67,745239,0.249,2,4,Slider,1,5,5,1,Standard,Standard,-0.18,0.905
FF,6/29/2024,95.7,"Santana, Carlos",467793,strikeout,swinging_strike,9,L,R,SEA,MIN,S,2,,3,2,2024,,,,0,2,Top,,,,745239,,,6,4-Seam Fastball,0,0,0,0,Infield shade,Standard,-0.333,0.506
FF,6/29/2024,96.3,"Buxton, Byron",621439,home_run,hit_into_play,2,R,R,SEA,MIN,X,,fly_ball,2,2,2024,621043,,669304,2,6,Top,409,107.8,24,745239,0.928,6,5,4-Seam Fastball,1,2,5,1,Standard,Standard,1.584,0.652
SI,6/29/2024,95.4,"Correa, Carlos",621043,field_out,hit_into_play,8,R,R,SEA,MIN,X,9,line_drive,2,2,2024,,663616,,2,7,Top,304,107.3,13,745239,0.868,5,5,Sinker,1,5,5,1,Standard,Standard,-0.249,0.937
SI,6/29/2024,95.1,"Martin, Austin",668885,strikeout,called_strike,3,R,R,SEA,MIN,S,2,,2,2,2024,,,,1,9,Top,,,,745239,,,6,Sinker,1,5,5,1,Standard,Standard,-0.225,0.983
SI,6/29/2024,95.7,"Correa, Carlos",621043,field_out,hit_into_play,4,R,R,SEA,MIN,X,4,ground_ball,2,2,2024,,,,2,1,Top,16,74.3,-8,745239,0.059,2,7,Sinker,0,0,0,0,Infield shade,Standard,-0.219,0.45999999999999996
CH,6/29/2024,85.4,"Miranda, Jose",669304,strikeout,swinging_strike,14,R,L,SEA,MIN,S,2,,2,2,2024,,,467793,1,8,Top,,,,745239,,,5,Changeup,1,5,5,1,Standard,Standard,-0.229,0.963
FC,6/29/2024,88.5,"Larnach, Trevor",663616,single,hit_into_play,6,L,R,SEA,MIN,X,9,line_drive,2,2,2024,,,,2,7,Top,222,89.9,16,745239,0.926,4,6,Cutter,1,5,5,1,Infield shade,Standard,0.37,0.9319999999999999
ST,6/29/2024,82,"Miranda, Jose",669304,force_out,hit_into_play,9,R,R,SEA,MIN,X,5,ground_ball,3,2,2024,,621043,467793,1,6,Top,62,89.5,3,745239,0.35,2,6,Sweeper,1,2,2,1,Standard,Standard,-0.364,0.71
ST,6/29/2024,84,"Jeffers, Ryan",680777,field_out,hit_into_play,9,R,R,SEA,MIN,X,6,ground_ball,2,2,2024,,,,0,9,Top,59,93,2,745239,0.409,2,5,Sweeper,1,5,5,1,Infield shade,Standard,-0.227,0.985
SI,6/29/2024,92.4,"Kepler, Max",596146,strikeout,foul_tip,7,L,L,SEA,MIN,S,2,,1,2,2024,,,467793,0,8,Top,,,,745239,,,4,Sinker,1,5,5,1,Infield shade,Standard,-0.184,0.968
CU,6/29/2024,83.4,"Kepler, Max",596146,strikeout,swinging_strike,14,L,R,SEA,MIN,S,2,,1,2,2024,,621043,467793,0,6,Top,,,,745239,,,4,Curveball,1,2,2,1,Standard,Standard,-0.197,0.737
FF,6/29/2024,96,"Larnach, Trevor",663616,field_out,hit_into_play,4,L,R,SEA,MIN,X,4,ground_ball,3,2,2024,,,,1,1,Top,52,93.9,0,745239,0.321,2,6,4-Seam Fastball,0,0,0,0,Infield shade,Standard,-0.332,0.482
ST,6/29/2024,81.6,"Castro, Willi",650489,field_out,hit_into_play,7,L,R,SEA,MIN,X,6,line_drive,1,2,2024,,,,1,7,Top,192,99,9,745239,0.689,4,4,Sweeper,1,5,5,1,Infield shade,Standard,-0.182,0.935
ST,6/29/2024,82,"Buxton, Byron",621439,field_out,hit_into_play,5,R,R,SEA,MIN,X,8,fly_ball,3,2,2024,,467793,,2,8,Top,339,101.3,43,745239,0.097,3,8,Sweeper,1,5,5,1,Standard,Standard,-0.298,0.962
SI,6/29/2024,90.2,"Santana, Carlos",467793,single,hit_into_play,12,R,L,SEA,MIN,X,6,ground_ball,3,2,2024,,,,0,8,Top,16,92.2,-8,745239,0.189,2,6,Sinker,1,5,5,1,Infield shade,Standard,0.369,0.965
FF,6/29/2024,94.6,"Martin, Austin",668885,strikeout,swinging_strike,3,R,R,SEA,MIN,S,2,,2,2,2024,,,,0,7,Top,,,,745239,,,5,4-Seam Fastball,1,5,5,1,Standard,Standard,-0.227,0.94
ST,6/29/2024,82.6,"Santana, Carlos",467793,single,hit_into_play,7,L,R,SEA,MIN,X,6,ground_ball,0,2,2024,,,621043,0,6,Top,98,84.9,6,745239,0.382,4,3,Sweeper,1,2,2,1,Infield shade,Standard,0.54,0.6839999999999999
FF,6/29/2024,95.5,"Castro, Willi",650489,strikeout,swinging_strike,1,L,R,SEA,MIN,S,2,,0,2,2024,,,,0,1,Top,,,,745239,,,3,4-Seam Fastball,0,0,0,0,Infield shade,Standard,-0.163,0.491
FS,6/28/2024,83.6,"Santana, Carlos",467793,strikeout,swinging_strike,4,L,R,SEA,MIN,S,2,,2,2,2024,,,,2,6,Top,,,,745238,,,5,Split-Finger,1,2,2,1,Infield shade,Standard,-0.219,0.614
SL,6/28/2024,87.3,"Lewis, Royce",668904,strikeout,swinging_strike,13,R,R,SEA,MIN,S,2,,3,2,2024,,,,1,6,Top,,,,745238,,,6,Slider,1,2,2,1,Standard,Standard,-0.332,0.639
SL,6/28/2024,87.5,"Vázquez, Christian",543877,field_out,hit_into_play,1,R,R,SEA,MIN,X,6,popup,2,2,2024,,622534,,2,5,Top,198,65.9,45,745238,0.292,3,5,Slider,0,0,0,0,Standard,Standard,-0.249,0.472
FF,6/28/2024,98.1,"Lewis, Royce",668904,field_out,hit_into_play,14,R,R,SEA,MIN,X,3,ground_ball,3,2,2024,,,,1,4,Top,19,82.1,-4,745238,0.136,2,6,4-Seam Fastball,0,0,0,0,Standard,Standard,-0.332,0.478
SL,6/28/2024,89.5,"Larnach, Trevor",663616,field_out,hit_into_play,7,L,R,SEA,MIN,X,3,ground_ball,2,2,2024,,,,0,4,Top,16,87.4,-6,745238,0.141,2,5,Slider,0,0,0,0,Infield shade,Standard,-0.227,0.496
FS,6/28/2024,84.5,"Correa, Carlos",621043,strikeout,swinging_strike,8,R,R,SEA,MIN,S,2,,2,2,2024,,,,2,3,Top,,,,745238,,,6,Split-Finger,0,0,0,0,Standard,Standard,-0.219,0.45499999999999996
SL,6/28/2024,88.6,"Margot, Manuel",622534,field_out,hit_into_play,8,R,R,SEA,MIN,X,4,popup,3,2,2024,,669304,,2,2,Top,196,63.4,38,745238,0.518,4,6,Slider,0,0,0,0,Standard,Standard,-0.298,0.485
SL,6/28/2024,89.8,"Kepler, Max",596146,field_out,hit_into_play,8,L,R,SEA,MIN,X,8,fly_ball,2,2,2024,,,669304,1,2,Top,345,93.4,29,745238,0.174,3,6,Slider,0,0,0,0,Infield shade,Standard,-0.233,0.498
SL,6/28/2024,89.3,"Larnach, Trevor",663616,field_out,hit_into_play,7,L,R,SEA,MIN,X,7,fly_ball,3,2,2024,,,621043,1,1,Top,303,92.3,36,745238,0.032,3,9,Slider,0,0,0,0,Infield shade,Standard,-0.31,0.508
FF,6/28/2024,94.4,"Vázquez, Christian",543877,field_out,hit_into_play,4,R,R,SEA,MIN,X,5,line_drive,2,2,2024,,,596146,2,7,Top,162,94,10,745238,0.682,4,5,4-Seam Fastball,1,2,2,1,Standard,Standard,-0.234,0.6579999999999999
ST,6/28/2024,82.4,"Margot, Manuel",622534,strikeout,swinging_strike,14,R,R,SEA,MIN,S,2,,0,2,2024,,,596146,1,7,Top,,,,745238,,,3,Sweeper,1,2,2,1,Standard,Standard,-0.159,0.681
FF,6/28/2024,95.6,"Margot, Manuel",622534,field_out,hit_into_play,2,R,R,SEA,MIN,X,9,fly_ball,3,2,2024,,669304,,1,10,Top,306,92.5,40,745238,0.018,3,6,4-Seam Fastball,2,2,2,2,Standard,Standard,-0.277,0.397
CU,6/27/2024,80,"Farmer, Kyle",571657,field_out,hit_into_play,14,R,L,AZ,MIN,X,6,ground_ball,1,2,2024,650489,,,0,3,Top,6,87.3,-11,747185,0.128,2,4,Curveball,0,7,7,0,Strategic,Standard,-0.121,0.972
CH,6/27/2024,84,"Buxton, Byron",621439,single,hit_into_play,14,R,L,AZ,MIN,X,6,ground_ball,3,2,2024,,,,0,3,Top,15,93,-7,747185,0.237,2,8,Changeup,0,6,6,0,Infield shade,Standard,0.369,0.94
SI,6/27/2024,93.5,"Jeffers, Ryan",680777,field_out,hit_into_play,12,R,L,AZ,MIN,X,9,line_drive,3,2,2024,,467793,,2,2,Top,340,95.8,23,747185,0.221,5,6,Sinker,0,6,6,0,Infield shade,Standard,-0.298,0.924
CU,6/27/2024,80.1,"Santana, Carlos",467793,double,hit_into_play,5,R,L,AZ,MIN,X,7,line_drive,3,2,2024,,,668904,2,2,Top,189,103.4,12,747185,0.932,4,6,Curveball,0,5,6,0,Standard,Standard,0.816,0.883
FF,6/27/2024,93.4,"Farmer, Kyle",571657,strikeout,called_strike,8,R,R,AZ,MIN,S,2,,2,2,2024,,,,2,4,Top,,,,747185,,,7,4-Seam Fastball,0,11,11,0,Standard,Standard,-0.219,0.996
SL,6/27/2024,86,"Miranda, Jose",669304,field_out,hit_into_play,7,R,R,AZ,MIN,X,6,line_drive,2,2,2024,,,,2,7,Top,142,78.9,10,747185,0.4,4,5,Slider,5,13,13,5,Standard,Standard,-0.219,0.995
