pitch_type,game_date,release_speed,player_name,batter,events,description,zone,b_swings,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hit_distance_sc,launch_speed,launch_angle,game_pk,estimated_ba_using_speedangle,launch_speed_angle,pitch_number,pitch_name,home_score,away_score,post_away_score,post_home_score,if_fielding_alignment,of_fielding_alignment,delta_run_exp,bat_win_exp
SI,6/13/2025,91.8,"Wallner, Matt",670242,strikeout,called_strike,4,L,L,HOU,MIN,S,2,,0,2,2025,,,,2,4,Top,,,,777527,,,3,Sinker,8,1,1,8,Infield shade,Standard,-0.16,0.019000000000000017
FF,6/13/2025,91.9,"Lewis, Royce",668904,field_out,hit_into_play,6,R,L,HOU,MIN,X,8,fly_ball,2,2,2025,,,,1,4,Top,378,101.4,23,777527,0.446,6,5,4-Seam Fastball,8,0,0,8,Standard,Standard,-0.228,0.014000000000000012
CU,6/13/2025,75.9,"France, Ty",664034,field_out,hit_into_play,6,R,L,HOU,MIN,X,6,ground_ball,2,2,2025,,,,0,4,Top,49,96,0,777527,0.361,2,7,Curveball,8,0,0,8,Standard,Standard,-0.232,0.017000000000000015
FF,6/13/2025,92.3,"Correa, Carlos",621043,field_out,hit_into_play,6,R,L,HOU,MIN,X,5,ground_ball,0,2,2025,686797,664056,680777,2,3,Top,17,97.2,-8,777527,0.233,2,3,4-Seam Fastball,5,0,0,5,Standard,Standard,-0.17,0.095
FF,6/13/2025,91.6,"Buxton, Byron",621439,field_out,hit_into_play,1,R,L,HOU,MIN,X,9,fly_ball,1,2,2025,686797,664056,,1,3,Top,229,82.3,52,777527,0.035,3,4,4-Seam Fastball,5,0,0,5,Standard,Standard,-0.065,0.132
SI,6/13/2025,92.3,"Wallner, Matt",670242,strikeout,called_strike,7,L,L,HOU,MIN,S,2,,3,2,2025,,,,0,3,Top,,,,777527,,,8,Sinker,5,0,0,5,Infield shade,Standard,-0.345,0.098
CU,6/13/2025,76.2,"France, Ty",664034,field_out,hit_into_play,1,R,L,HOU,MIN,X,5,ground_ball,2,2,2025,,,,0,2,Top,96,76.9,8,777527,0.238,2,5,Curveball,3,0,0,3,Strategic,Standard,-0.232,0.21899999999999997
SL,6/13/2025,84.3,"Bader, Harrison",664056,strikeout,called_strike,5,R,L,HOU,MIN,S,2,,3,2,2025,,,,2,7,Top,,,,777527,,,8,Slider,9,2,2,9,Standard,Standard,-0.328,0.004
FF,6/13/2025,92.3,"Correa, Carlos",621043,field_out,hit_into_play,12,R,L,HOU,MIN,X,3,ground_ball,2,2,2025,,,,2,1,Top,4,75.1,-40,777527,0.086,2,5,4-Seam Fastball,0,0,0,0,Standard,Standard,-0.224,0.45999999999999996
ST,6/13/2025,85.2,"Correa, Carlos",621043,strikeout,swinging_strike_blocked,14,R,R,HOU,MIN,S,2,,1,2,2025,,,,2,8,Top,,,,777527,,,4,Sweeper,9,2,2,9,Standard,Standard,-0.182,0.001
SL,6/13/2025,82.4,"Castro, Willi",650489,grounded_into_double_play,hit_into_play,5,R,L,HOU,MIN,X,6,ground_ball,1,2,2025,,,663616,0,9,Top,26,96.9,-4,777527,0.317,2,4,Slider,10,3,3,10,Standard,Standard,-0.258,0.002
FF,6/13/2025,93.6,"Lewis, Royce",668904,single,hit_into_play,1,R,L,HOU,MIN,X,7,line_drive,1,2,2025,,,,0,9,Top,242,96.5,16,777527,0.716,4,4,4-Seam Fastball,10,3,3,10,Standard,Standard,0.508,0.001
FF,6/13/2025,97.4,"Jeffers, Ryan",680777,strikeout,swinging_strike,11,R,R,HOU,MIN,S,2,,2,2,2025,,,,1,8,Top,,,,777527,,,5,4-Seam Fastball,9,2,2,9,Standard,Strategic,-0.228,0.002
CH,6/13/2025,84.6,"Buxton, Byron",621439,single,hit_into_play,8,R,L,HOU,MIN,X,7,line_drive,2,2,2025,,,,0,1,Top,208,104.4,12,777527,0.944,4,5,Changeup,0,0,0,0,Standard,Standard,0.465,0.497
SL,6/13/2025,84.2,"France, Ty",664034,home_run,hit_into_play,5,R,L,HOU,MIN,X,,fly_ball,0,2,2025,,,,0,9,Top,389,105.2,26,777527,0.743,6,3,Slider,10,2,3,10,Standard,Standard,1.209,0.001
SL,6/12/2025,81.9,"Castro, Willi",650489,double,hit_into_play,13,R,L,MIN,TEX,X,7,line_drive,1,2,2025,,664034,668904,0,6,Bot,181,91.5,11,777533,0.754,4,4,Slider,1,13,13,2,Standard,Standard,0.82,0.003
SI,6/12/2025,91.1,"France, Ty",664034,single,hit_into_play,5,R,L,MIN,TEX,X,8,line_drive,2,2,2025,,,,0,6,Bot,180,107.6,8,777533,0.732,4,8,Sinker,1,13,13,1,Standard,Standard,0.465,0.001
FC,6/12/2025,86.8,"Jeffers, Ryan",680777,field_out,hit_into_play,1,R,L,MIN,TEX,X,7,fly_ball,0,2,2025,,,,1,5,Bot,280,75.9,33,777533,0.175,3,4,Cutter,1,7,7,1,Standard,Standard,-0.163,0.034
CH,6/12/2025,80.6,"Buxton, Byron",621439,strikeout,swinging_strike,9,R,L,MIN,TEX,S,2,,1,2,2025,,,,0,5,Bot,,,,777533,,,5,Changeup,1,7,7,1,Standard,Standard,-0.189,0.042
SL,6/12/2025,80.7,"Bader, Harrison",664056,strikeout,swinging_strike_blocked,14,R,L,MIN,TEX,S,2,,1,2,2025,,,,2,4,Bot,,,,777533,,,6,Slider,1,6,6,1,Standard,Standard,-0.182,0.068
SL,6/12/2025,79.1,"Bride, Jonah",681146,strikeout,swinging_strike,13,R,L,MIN,TEX,S,2,,2,2,2025,,,,1,4,Bot,,,,777533,,,5,Slider,1,6,6,1,Standard,Standard,-0.228,0.077
SL,6/12/2025,83.5,"Jeffers, Ryan",680777,strikeout,swinging_strike_blocked,13,R,L,MIN,TEX,S,2,,2,2,2025,686797,681146,664056,1,2,Bot,,,,777533,,,6,Slider,1,6,6,1,Standard,Standard,-0.273,0.194
SL,6/12/2025,80.7,"Lee, Brooks",686797,single,hit_into_play,14,R,L,MIN,TEX,X,6,ground_ball,0,2,2025,,,,0,2,Bot,22,83.7,-2,777533,0.163,2,3,Slider,1,6,6,1,Standard,Standard,0.532,0.119
SI,6/12/2025,91.8,"Castro, Willi",650489,strikeout,called_strike,13,R,L,MIN,TEX,S,2,,1,2,2025,,680777,621043,2,1,Bot,,,,777533,,,4,Sinker,1,1,1,1,Standard,Standard,-0.191,0.53
SI,6/12/2025,91.4,"France, Ty",664034,strikeout,called_strike,5,R,L,MIN,TEX,S,2,,0,2,2025,,680777,621043,0,1,Bot,,,,777533,,,3,Sinker,1,1,1,1,Standard,Standard,-0.178,0.616
SI,6/12/2025,91.3,"Correa, Carlos",621043,single,hit_into_play,1,R,L,MIN,TEX,X,7,line_drive,2,2,2025,,621439,680777,0,1,Bot,204,89.8,15,777533,0.954,4,5,Sinker,0,1,1,1,Standard,Standard,0.52,0.536
FC,6/12/2025,89.9,"Jeffers, Ryan",680777,strikeout,swinging_strike,12,R,R,MIN,TEX,S,2,,1,2,2025,,,,1,7,Bot,,,,777533,,,5,Cutter,3,13,13,3,Standard,Standard,-0.18,0.001
FC,6/12/2025,90.4,"Bride, Jonah",681146,field_out,hit_into_play,5,R,R,MIN,TEX,X,1,ground_ball,2,2,2025,,,650489,2,8,Bot,14,96.8,-10,777533,0.233,2,5,Cutter,3,13,13,3,Standard,Standard,-0.216,0.001
CH,6/12/2025,80.4,"Bride, Jonah",681146,strikeout,called_strike,8,R,L,MIN,TEX,S,2,,2,2,2025,650489,,,1,6,Bot,,,,777533,,,5,Changeup,3,13,13,3,Standard,Standard,-0.353,0.003
FS,6/12/2025,88.5,"Clemens, Kody",665019,field_out,hit_into_play,13,L,R,MIN,TEX,X,6,ground_ball,2,2,2025,,,,0,7,Bot,131,81.7,7,777533,0.354,4,6,Split-Finger,3,13,13,3,Infield shade,Standard,-0.232,0.001
FC,6/12/2025,89.1,"Lewis, Royce",668904,strikeout,swinging_strike,12,R,R,MIN,TEX,S,2,,0,2,2025,,,,0,8,Bot,,,,777533,,,3,Cutter,3,13,13,3,Standard,Standard,-0.165,0.001
FF,6/11/2025,98.7,"Vázquez, Christian",543877,force_out,hit_into_play,6,R,R,MIN,TEX,X,1,ground_ball,1,2,2025,665019,,686797,2,4,Bot,9,99.9,-13,777556,0.202,2,4,4-Seam Fastball,3,2,2,3,Standard,Standard,-0.194,0.672
CU,6/11/2025,81.5,"Lee, Brooks",686797,single,hit_into_play,13,L,R,MIN,TEX,X,9,ground_ball,2,2,2025,,,665019,2,4,Bot,74,87.2,4,777556,0.323,2,5,Curveball,3,2,2,3,Infield shade,Standard,0.4,0.657
SL,6/11/2025,90.1,"France, Ty",664034,strikeout,swinging_strike,14,R,R,MIN,TEX,S,2,,1,2,2025,,,,2,3,Bot,,,,777556,,,5,Slider,3,2,2,3,Standard,Standard,-0.182,0.63
FF,6/11/2025,97.7,"Larnach, Trevor",663616,field_out,hit_into_play,3,L,R,MIN,TEX,X,3,ground_ball,2,2,2025,,,,0,3,Bot,54,97.6,0,777556,0.448,4,5,4-Seam Fastball,3,2,2,3,Infield shade,Standard,-0.232,0.666
SL,6/11/2025,89.9,"Buxton, Byron",621439,home_run,hit_into_play,6,R,R,MIN,TEX,X,,fly_ball,2,2,2025,,686797,543877,0,3,Bot,479,111.6,25,777556,1,6,6,Slider,0,2,2,3,Standard,Standard,0.998,0.431
FF,6/11/2025,97.7,"Clemens, Kody",665019,field_out,hit_into_play,6,L,R,MIN,TEX,X,8,fly_ball,0,2,2025,,,,2,2,Bot,318,94,46,777556,0.01,3,3,4-Seam Fastball,0,1,1,0,Infield shade,Standard,-0.16,0.395
FF,6/11/2025,98.1,"Correa, Carlos",621043,strikeout_double_play,called_strike,9,R,R,MIN,TEX,S,2,,3,2,2025,,,650489,0,2,Bot,,,,777556,,,7,4-Seam Fastball,0,1,1,0,Standard,Standard,-0.315,0.493
FF,6/11/2025,94.9,"Clemens, Kody",665019,field_out,hit_into_play,4,L,L,MIN,TEX,X,8,line_drive,2,2,2025,,621043,,2,5,Bot,301,102.1,15,777556,0.648,4,5,4-Seam Fastball,6,2,2,6,Infield shade,Standard,-0.22,0.926
FF,6/11/2025,99.2,"Wallner, Matt",670242,strikeout,swinging_strike,11,L,R,MIN,TEX,S,2,,3,2,2025,,621439,,1,1,Bot,,,,777556,,,8,4-Seam Fastball,0,0,0,0,Infield shade,Standard,-0.295,0.57
CH,6/11/2025,84.1,"France, Ty",664034,single,hit_into_play,12,R,L,MIN,TEX,X,9,ground_ball,1,2,2025,,,670242,2,5,Bot,11,80.2,-15,777556,0.049,2,5,Changeup,3,2,2,3,Standard,Standard,0.434,0.675
SI,6/11/2025,93.5,"Lee, Brooks",686797,strikeout,called_strike,6,L,R,MIN,TEX,S,2,,1,2,2025,,,665019,1,8,Bot,,,,777556,,,5,Sinker,6,2,2,6,Infield shade,Standard,-0.178,0.987
FF,6/11/2025,94.5,"Buxton, Byron",621439,single,hit_into_play,6,R,R,MIN,TEX,X,7,ground_ball,3,2,2025,,,,2,6,Bot,112,98,6,777556,0.542,4,8,4-Seam Fastball,6,2,2,6,Standard,Standard,0.258,0.943
FF,6/11/2025,94.9,"Wallner, Matt",670242,fielders_choice_out,hit_into_play,5,L,L,MIN,TEX,X,3,ground_ball,1,2,2025,621439,,,1,5,Bot,11,99,-14,777556,0.205,2,4,4-Seam Fastball,3,2,2,3,Strategic,Standard,-0.182,0.742
FF,6/11/2025,92.1,"Castro, Willi",650489,strikeout,swinging_strike,11,L,R,MIN,TEX,S,2,,1,2,2025,,,,2,7,Bot,,,,777556,,,4,4-Seam Fastball,6,2,2,6,Standard,Standard,-0.182,0.965
SI,6/11/2025,93.4,"Correa, Carlos",621043,single,hit_into_play,4,R,R,MIN,TEX,X,9,ground_ball,2,2,2025,,,,0,8,Bot,125,86.2,7,777556,0.443,4,7,Sinker,6,2,2,6,Standard,Standard,0.465,0.988
SL,6/11/2025,82.5,"Jeffers, Ryan",680777,field_out,hit_into_play,12,R,L,MIN,TEX,X,9,line_drive,2,2,2025,,621439,,0,5,Bot,317,94,20,777556,0.273,4,5,Slider,3,2,2,3,Standard,Standard,-0.237,0.761
FC,6/10/2025,88.2,"Lewis, Royce",668904,grounded_into_double_play,hit_into_play,6,R,R,MIN,TEX,X,5,ground_ball,2,2,2025,,,664034,0,6,Bot,13,100.3,-11,777557,0.243,2,5,Cutter,4,10,10,4,Standard,Standard,-0.294,0.045
FC,6/10/2025,85.3,"France, Ty",664034,single,hit_into_play,9,R,R,MIN,TEX,X,7,line_drive,1,2,2025,,,,0,6,Bot,159,101.6,8,777557,0.658,4,4,Cutter,4,10,10,4,Standard,Standard,0.508,0.03
FF,6/10/2025,92,"Wallner, Matt",670242,home_run,hit_into_play,4,L,R,MIN,TEX,X,,fly_ball,0,2,2025,,,,0,6,Bot,404,109,25,777557,0.942,6,3,4-Seam Fastball,3,10,10,4,Infield shade,Standard,1.209,0.016
FF,6/10/2025,94.5,"Jeffers, Ryan",680777,single,hit_into_play,3,R,R,MIN,TEX,X,9,line_drive,2,2,2025,,663616,,2,5,Bot,224,91.4,12,777557,0.823,4,5,4-Seam Fastball,2,8,8,3,Standard,Standard,0.742,0.035
FC,6/10/2025,86.3,"Buxton, Byron",621439,field_out,hit_into_play,2,R,R,MIN,TEX,X,7,line_drive,3,2,2025,,,,1,5,Bot,336,94.8,22,777557,0.215,3,8,Cutter,2,8,8,2,Standard,Standard,-0.332,0.037
FS,6/10/2025,85,"Bader, Harrison",664056,strikeout,swinging_strike,13,R,R,MIN,TEX,S,2,,1,2,2025,,,,0,5,Bot,,,,777557,,,4,Split-Finger,2,8,8,2,Standard,Standard,-0.189,0.042
FC,6/10/2025,86.9,"Castro, Willi",650489,strikeout,swinging_strike,9,L,R,MIN,TEX,S,2,,1,2,2025,,,668904,2,4,Bot,,,,777557,,,5,Cutter,2,3,3,2,Infield shade,Standard,-0.183,0.383
FF,6/10/2025,95,"France, Ty",664034,single,hit_into_play,12,R,R,MIN,TEX,X,9,fly_ball,0,2,2025,680777,621043,,1,4,Bot,346,96.6,26,777557,0.249,5,3,4-Seam Fastball,0,3,3,1,Standard,Standard,0.621,0.278
FS,6/10/2025,87.2,"Wallner, Matt",670242,strikeout,swinging_strike,13,L,R,MIN,TEX,S,2,,3,2,2025,680777,621043,,0,4,Bot,,,,777557,,,7,Split-Finger,0,3,3,0,Infield shade,Standard,-0.343,0.382
FF,6/10/2025,92,"Bader, Harrison",664056,field_out,hit_into_play,2,R,R,MIN,TEX,X,9,fly_ball,1,2,2025,,,,1,3,Bot,278,92.8,47,777557,0.008,3,4,4-Seam Fastball,0,0,0,0,Standard,Standard,-0.18,0.525
ST,6/10/2025,85.6,"Correa, Carlos",621043,field_out,hit_into_play,6,R,R,MIN,TEX,X,7,fly_ball,0,2,2025,,,621439,2,7,Bot,306,87.6,36,777557,0.018,3,3,Sweeper,4,10,10,4,Standard,Standard,-0.173,0.011
FC,6/10/2025,85.9,"France, Ty",664034,field_out,hit_into_play,3,R,R,MIN,TEX,X,9,line_drive,3,2,2025,,,,1,2,Bot,323,103.4,19,777557,0.351,5,6,Cutter,0,0,0,0,Standard,Standard,-0.332,0.532
FC,6/10/2025,93.5,"Jeffers, Ryan",680777,field_out,hit_into_play,9,R,R,MIN,TEX,X,9,line_drive,2,2,2025,,,621439,1,7,Bot,271,84.6,24,777557,0.235,3,6,Cutter,4,10,10,4,Standard,Standard,-0.223,0.02
SI,6/10/2025,95.3,"Lewis, Royce",668904,field_out,hit_into_play,4,R,R,MIN,TEX,X,7,fly_ball,1,2,2025,,,664034,1,8,Bot,292,93.7,48,777557,0.008,3,5,Sinker,4,16,16,4,Standard,Standard,-0.179,0.001
SI,6/10/2025,95.5,"Larnach, Trevor",663616,strikeout,called_strike,8,L,R,MIN,TEX,S,2,,0,2,2025,,,621439,0,7,Bot,,,,777557,,,3,Sinker,4,10,10,4,Infield shade,Standard,-0.148,0.028
ST,6/10/2025,85,"Bader, Harrison",664056,field_out,hit_into_play,12,R,R,MIN,TEX,X,4,ground_ball,0,2,2025,,,650489,2,6,Bot,113,72.2,10,777557,0.296,2,4,Sweeper,4,10,10,4,Standard,Standard,-0.174,0.021
FF,6/8/2025,92.9,"Buxton, Byron",621439,field_out,hit_into_play,4,R,R,MIN,TOR,X,5,ground_ball,3,2,2025,,,,0,4,Bot,36,97.4,-1,777585,0.474,2,6,4-Seam Fastball,4,3,3,4,Standard,Standard,-0.345,0.69
FF,6/8/2025,91.9,"Vázquez, Christian",543877,home_run,hit_into_play,2,R,R,MIN,TOR,X,,fly_ball,3,2,2025,,,,0,4,Bot,395,103.7,30,777585,0.639,6,7,4-Seam Fastball,3,3,3,4,Standard,Standard,1.029,0.566
FF,6/8/2025,93.5,"Castro, Willi",650489,single,hit_into_play,4,L,R,MIN,TOR,X,7,line_drive,2,2,2025,,,,2,3,Bot,209,95.6,11,777585,0.889,4,6,4-Seam Fastball,2,3,3,2,Infield shade,Standard,0.362,0.388
FF,6/8/2025,92.8,"Clemens, Kody",665019,field_out,hit_into_play,4,L,R,MIN,TOR,X,8,fly_ball,3,2,2025,,,,1,3,Bot,332,97.7,39,777585,0.096,3,6,4-Seam Fastball,2,3,3,2,Infield shade,Standard,-0.332,0.414
CU,6/8/2025,76.7,"Wallner, Matt",670242,field_out,hit_into_play,4,L,R,MIN,TOR,X,3,line_drive,1,2,2025,,686797,621439,2,2,Bot,156,84,12,777585,0.641,4,5,Curveball,2,1,1,2,Standard,Standard,-0.19,0.639
FF,6/8/2025,94.9,"Larnach, Trevor",663616,sac_fly,hit_into_play,4,L,R,MIN,TOR,X,8,line_drive,1,2,2025,664034,686797,621439,1,2,Bot,335,90.5,23,777585,,3,4,4-Seam Fastball,1,1,1,2,Standard,Standard,-0.073,0.631
FF,6/8/2025,94,"Lee, Brooks",686797,single,hit_into_play,2,L,R,MIN,TOR,X,9,line_drive,2,2,2025,,650489,664034,0,2,Bot,194,103.3,12,777585,0.942,4,6,4-Seam Fastball,0,1,1,0,Standard,Standard,0.52,0.537
FF,6/8/2025,93.3,"Larnach, Trevor",663616,field_out,hit_into_play,5,L,R,MIN,TOR,X,7,fly_ball,2,2,2025,664034,686797,621439,2,5,Bot,259,75.7,39,777585,0.119,3,5,4-Seam Fastball,6,3,3,6,Standard,Standard,-0.237,0.888
FF,6/8/2025,95.5,"Larnach, Trevor",663616,field_out,hit_into_play,12,L,R,MIN,TOR,X,8,fly_ball,1,2,2025,,,621439,2,7,Bot,323,94.2,41,777585,0.03,3,4,4-Seam Fastball,6,3,3,6,Infield shade,Standard,-0.182,0.932
SL,6/8/2025,83.4,"Correa, Carlos",621043,strikeout,swinging_strike,14,R,R,MIN,TOR,S,2,,1,2,2025,,621439,670242,1,1,Bot,,,,777585,,,4,Slider,0,0,0,0,Standard,Standard,-0.174,0.574
CU,6/8/2025,83.7,"Lee, Brooks",686797,strikeout,swinging_strike,14,L,R,MIN,TOR,S,2,,1,2,2025,,,,0,7,Bot,,,,777585,,,4,Curveball,6,3,3,6,Infield shade,Standard,-0.189,0.94
FF,6/8/2025,94.9,"France, Ty",664034,strikeout,called_strike,9,R,R,MIN,TOR,S,2,,3,2,2025,,621043,668904,2,8,Bot,,,,777585,,,7,4-Seam Fastball,6,3,3,6,Standard,Standard,-0.282,0.972
SL,6/8/2025,88.4,"France, Ty",664034,double_play,hit_into_play,14,R,R,MIN,TOR,X,8,fly_ball,0,2,2025,621043,668904,650489,1,6,Bot,277,79.1,32,777585,0.081,3,3,Slider,6,3,3,6,Strategic,Standard,-0.048,0.932
FF,6/8/2025,93.1,"Vázquez, Christian",543877,strikeout,called_strike,9,R,R,MIN,TOR,S,2,,2,2,2025,650489,664034,686797,1,5,Bot,,,,777585,,,5,4-Seam Fastball,5,3,3,5,Strategic,Standard,-0.273,0.865
FF,6/8/2025,94.5,"Castro, Willi",650489,strikeout,swinging_strike,12,L,R,MIN,TOR,S,2,,0,2,2025,,621043,668904,1,8,Bot,,,,777585,,,3,4-Seam Fastball,6,3,3,6,Standard,Standard,-0.16,0.975
FC,6/8/2025,93.6,"Castro, Willi",650489,single,hit_into_play,5,L,R,MIN,TOR,X,9,line_drive,3,2,2025,,621043,668904,1,6,Bot,178,88.1,15,777585,0.975,4,6,Cutter,6,3,3,6,Standard,Standard,0.411,0.927
FS,6/8/2025,83,"Larnach, Trevor",663616,strikeout,called_strike,7,L,R,MIN,TOR,S,2,,1,2,2025,,,621439,0,1,Bot,,,,777585,,,4,Split-Finger,0,0,0,0,Infield shade,Standard,-0.165,0.573
FC,6/8/2025,92.5,"Wallner, Matt",670242,field_out,hit_into_play,13,L,L,MIN,TOR,X,4,ground_ball,1,2,2025,,,,2,4,Bot,111,88.7,7,777585,0.496,4,4,Cutter,4,3,3,4,Infield shade,Standard,-0.182,0.646
CH,6/8/2025,87,"Wallner, Matt",670242,strikeout,swinging_strike,14,L,R,MIN,TOR,S,2,,3,2,2025,,,,0,8,Bot,,,,777585,,,6,Changeup,6,3,3,6,Infield shade,Standard,-0.345,0.973
CU,6/8/2025,84.2,"Lewis, Royce",668904,single,hit_into_play,4,R,R,MIN,TOR,X,4,fly_ball,0,2,2025,,,621043,1,6,Bot,199,64,32,777585,0.727,4,3,Curveball,6,3,3,6,Standard,Standard,0.493,0.908
ST,6/8/2025,82,"Larnach, Trevor",663616,field_out,hit_into_play,13,L,L,MIN,TOR,X,5,popup,2,2,2025,,,,1,4,Bot,94,56.1,64,777585,0.003,1,5,Sweeper,4,3,3,4,Infield shade,Standard,-0.228,0.662
FS,6/7/2025,84.8,"France, Ty",664034,field_out,hit_into_play,11,R,R,MIN,TOR,X,2,popup,1,2,2025,,,,1,6,Bot,33,65.3,85,777600,0.005,3,4,Split-Finger,3,2,2,3,Standard,Standard,-0.18,0.714
FF,6/7/2025,96.1,"Wallner, Matt",670242,home_run,hit_into_play,6,L,R,MIN,TOR,X,,fly_ball,1,2,2025,,,,1,6,Bot,365,98.5,41,777600,0.053,3,4,4-Seam Fastball,2,2,2,3,Infield shade,Standard,1.657,0.534
FF,6/7/2025,95.4,"Correa, Carlos",621043,strikeout,swinging_strike,5,R,R,MIN,TOR,S,2,,1,2,2025,,,,0,6,Bot,,,,777600,,,4,4-Seam Fastball,2,2,2,2,Standard,Standard,-0.189,0.566
FS,6/7/2025,84.4,"Jeffers, Ryan",680777,strikeout,swinging_strike,13,R,R,MIN,TOR,S,2,,0,2,2025,664056,,,2,5,Bot,,,,777600,,,4,Split-Finger,2,2,2,2,Standard,Standard,-0.165,0.532
FF,6/7/2025,95.3,"Castro, Willi",650489,strikeout,called_strike,8,L,R,MIN,TOR,S,2,,2,2,2025,,,,0,5,Bot,,,,777600,,,7,4-Seam Fastball,2,2,2,2,Strategic,Standard,-0.232,0.562
FF,6/7/2025,94.5,"Jeffers, Ryan",680777,single,hit_into_play,7,R,R,MIN,TOR,X,7,line_drive,3,2,2025,,,,1,4,Bot,265,107.7,13,777600,0.777,5,6,4-Seam Fastball,0,2,2,0,Standard,Standard,0.336,0.287
FF,6/7/2025,96,"Bader, Harrison",664056,field_out,hit_into_play,4,R,R,MIN,TOR,X,3,popup,3,2,2025,,,,2,3,Bot,81,67.3,71,777600,0.001,3,7,4-Seam Fastball,0,2,2,0,Standard,Standard,-0.328,0.284
FS,6/7/2025,84.3,"Castro, Willi",650489,strikeout,foul_tip,7,L,R,MIN,TOR,S,2,,2,2,2025,,,,1,3,Bot,,,,777600,,,7,Split-Finger,0,2,2,0,Infield shade,Standard,-0.228,0.298
FS,6/7/2025,84,"Clemens, Kody",665019,field_out,hit_into_play,5,L,R,MIN,TOR,X,3,ground_ball,0,2,2025,,,,0,3,Bot,45,84.4,0,777600,0.249,2,3,Split-Finger,0,2,2,0,Infield shade,Standard,-0.165,0.317
FS,6/7/2025,85.6,"Lewis, Royce",668904,strikeout,called_strike,7,R,R,MIN,TOR,S,2,,1,2,2025,,,,2,2,Bot,,,,777600,,,4,Split-Finger,0,2,2,0,Standard,Standard,-0.182,0.296
FS,6/7/2025,85.5,"Wallner, Matt",670242,field_out,hit_into_play,7,L,R,MIN,TOR,X,3,ground_ball,0,2,2025,,,,0,2,Bot,102,86.8,6,777600,0.433,4,4,Split-Finger,0,2,2,0,Infield shade,Standard,-0.165,0.331
FF,6/7/2025,96.3,"Correa, Carlos",621043,field_out,hit_into_play,2,R,R,MIN,TOR,X,9,fly_ball,2,2,2025,650489,663616,680777,2,7,Bot,297,87.8,36,777600,0.018,3,5,4-Seam Fastball,3,2,2,3,Standard,Standard,-0.237,0.796
FF,6/7/2025,96.8,"Bader, Harrison",664056,field_out,hit_into_play,3,R,R,MIN,TOR,X,9,fly_ball,2,2,2025,,,,1,9,Bot,244,94.6,54,777600,0.01,3,5,4-Seam Fastball,4,5,5,4,Standard,Standard,-0.228,0.105
FF,6/7/2025,95.8,"Correa, Carlos",621043,grounded_into_double_play,hit_into_play,2,R,R,MIN,TOR,X,4,ground_ball,2,2,2025,,,663616,1,1,Bot,37,89.3,-2,777600,0.258,2,8,4-Seam Fastball,0,1,1,0,Standard,Standard,-0.285,0.446
CU,6/7/2025,84.3,"Lewis, Royce",668904,field_out,hit_into_play,9,R,R,MIN,TOR,X,6,ground_ball,0,2,2025,,,,2,8,Bot,7,93,-17,777600,0.148,2,3,Curveball,3,4,4,3,Standard,Standard,-0.16,0.184
SL,6/7/2025,85.4,"Castro, Willi",650489,strikeout,swinging_strike_blocked,14,L,R,MIN,TOR,S,2,,1,2,2025,,,,0,9,Bot,,,,777600,,,4,Slider,4,5,5,4,Infield shade,Standard,-0.189,0.177
FF,6/7/2025,96.6,"Clemens, Kody",665019,home_run,hit_into_play,2,L,R,MIN,TOR,X,,fly_ball,1,2,2025,,,,0,9,Bot,408,105.6,26,777600,0.813,6,6,4-Seam Fastball,3,5,5,4,Infield shade,Standard,1.184,0.081
CU,6/7/2025,84.4,"Wallner, Matt",670242,strikeout,swinging_strike,14,L,R,MIN,TOR,S,2,,1,2,2025,,,,0,8,Bot,,,,777600,,,6,Curveball,3,4,4,3,Infield shade,Standard,-0.189,0.289
SI,6/6/2025,93,"Clemens, Kody",665019,field_out,hit_into_play,6,L,L,MIN,TOR,X,3,ground_ball,3,2,2025,664034,,668904,2,8,Bot,34,97.8,-3,777615,0.304,2,6,Sinker,4,6,6,4,Standard,Standard,-0.291,0.18
FF,6/6/2025,95.2,"Bader, Harrison",664056,strikeout,swinging_strike,2,R,R,MIN,TOR,S,2,,2,2,2025,668904,,,1,2,Bot,,,,777615,,,6,4-Seam Fastball,2,0,0,2,Strategic,Standard,-0.353,0.777
FF,6/6/2025,93.3,"Vázquez, Christian",543877,field_out,hit_into_play,4,R,L,MIN,TOR,X,6,ground_ball,3,2,2025,,,,0,5,Bot,118,46.3,36,777615,0.109,1,6,4-Seam Fastball,3,4,4,3,Standard,Standard,-0.345,0.423
KC,6/6/2025,87.6,"Lewis, Royce",668904,single,hit_into_play,14,R,L,MIN,TOR,X,8,line_drive,3,2,2025,663616,,664034,2,8,Bot,297,89.9,16,777615,0.886,4,7,Knuckle Curve,3,6,6,4,Standard,Standard,0.608,0.097
FF,6/6/2025,95.7,"Clemens, Kody",665019,field_out,hit_into_play,8,L,R,MIN,TOR,X,4,ground_ball,2,2,2025,686797,668904,,0,2,Bot,7,90.4,-17,777615,0.129,2,5,4-Seam Fastball,1,0,0,2,Standard,Standard,-0.187,0.768
FF,6/6/2025,93.9,"Bader, Harrison",664056,strikeout,swinging_strike,12,R,L,MIN,TOR,S,2,,1,2,2025,,,668904,2,4,Bot,,,,777615,,,4,4-Seam Fastball,3,2,2,3,Standard,Standard,-0.183,0.653
