"last_name, first_name","player_id","year","player_age","ab","pa","hit","single","double","triple","home_run","strikeout","walk","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","on_base_plus_slg","isolated_power","b_rbi","b_total_bases","r_total_caught_stealing","r_total_stolen_base","b_gnd_into_dp","b_hit_by_pitch","b_intent_walk","b_sac_bunt","b_sac_fly","xba","xslg","woba","xwoba","xobp","xiso","exit_velocity_avg","launch_angle_avg","sweet_spot_percent","barrel","barrel_batted_rate","solidcontact_percent","flareburner_percent","hard_hit_percent","avg_best_speed","avg_hyper_speed","whiff_percent","swing_percent"
"Hoerner, Nico",663538,2024,27,582,641,159,116,35,1,7,66,44,10.3,6.9,".273",".373",".335","0.708","0.100","48","217","6","31","8","12","1","0","3",".281",".359",".313",".318",".344",".079","85.7","10.4",36,6,1.2,2.1,31,27.6,"95.980926525","91.993965849",11.9,48.4
"Freeman, Freddie",518692,2024,34,542,638,153,94,35,2,22,100,78,15.7,12.2,".282",".476",".378","0.854","0.194","89","258","2","9","13","10","9","0","8",".272",".475",".365",".369",".372",".203","89.4","14.3",43.1,41,9.1,8.4,25.1,41.8,"100.349133067","94.527301044",20.2,49.4
"Robles, Victor",645302,2024,27,254,295,78,54,20,0,4,53,21,18,7.1,".307",".433",".381","0.814","0.126","28","110","2","34","2","11","0","6","3",".256",".404",".357",".331",".337",".148","86.7","14.8",34.8,13,6.2,4.8,22.4,28.6,"97.345786105","92.756314603",24.7,54.7
"Yelich, Christian",592885,2024,32,270,315,85,59,12,3,11,58,40,18.4,12.7,".315",".504",".406","0.910","0.189","42","136","1","21","3","2","3","1","1",".287",".473",".391",".373",".382",".186","91.1","5.2",32.2,17,7.9,8.9,27.1,46.7,"103.017733429","96.008981238",23.1,45.7
"Chapman, Matt",656305,2024,31,575,647,142,74,39,2,27,158,64,24.4,9.9,".247",".463",".328","0.791","0.216","78","266","2","15","13","6","3","0","2",".244",".460",".340",".342",".327",".216","93.2","16.2",31.3,53,12.6,8.1,20.5,48.3,"104.356012981","96.727633301",23.5,44.6
"Cronenworth, Jake",630105,2024,30,577,656,139,90,29,3,17,118,61,18,9.3,".241",".390",".324","0.714","0.149","83","225","2","5","19","11","0","1","3",".257",".431",".315",".339",".339",".175","88.6","13.9",35.4,36,7.8,5.8,25.7,36.7,"99.527561266","93.904133654",17.1,45
"Profar, Jurickson",595777,2024,31,564,668,158,105,29,0,24,101,76,15.1,11.4,".280",".459",".380","0.839","0.179","85","259","3","10","14","18","4","5","5",".279",".451",".365",".366",".381",".171","91.1","13.4",31.3,34,7.2,4.9,29.2,44.4,"100.952441293","94.862553707",17,45.6
"Perdomo, Geraldo",672695,2024,24,337,388,92,66,21,2,3,58,36,14.9,9.3,".273",".374",".344","0.718","0.101","37","126","1","9","5","3","0","7","5",".231",".326",".317",".287",".307",".096","87","16.9",28.9,9,3.1,3.1,25.4,25.8,"96.084793623","92.044093913",12.2,40.5
"Schneemann, Daniel",682177,2024,27,193,221,42,25,10,2,5,70,25,31.7,11.3,".218",".368",".303","0.671","0.150","22","71","2","3","1","0","0","0","3",".208",".316",".295",".280",".298",".108","88.5","11.1",41.3,6,4.8,5.6,31.7,38.1,"98.405974921","93.326836825",31.7,49.1
"Torkelson, Spencer",679529,2024,24,342,381,75,43,21,1,10,105,33,27.6,8.7,".219",".374",".295","0.669","0.155","37","128","0","0","6","4","0","0","1",".209",".358",".295",".286",".285",".149","89","20.2",31.5,16,6.7,5,21,39.7,"99.687498067","94.009349451",26.6,46
"Crow-Armstrong, Pete",691718,2024,22,372,410,88,59,13,6,10,98,21,23.9,5.1,".237",".384",".286","0.670","0.147","47","143","3","27","4","6","2","8","3",".221",".377",".289",".286",".273",".156","88.9","17.2",33.3,21,7.4,6,20.7,36.8,"98.797836565","93.630440766",29.9,60.7
"Grisham, Trent",663757,2024,27,179,209,34,17,8,0,9,57,22,27.3,10.5,".190",".385",".290","0.675","0.195","31","69","1","1","5","4","1","1","2",".196",".389",".295",".303",".297",".192","90.6","20",25.6,15,12,7.2,16,46.4,"100.360050339","94.648811864",23.3,37.2
"Ramos, Heliot",671218,2024,24,475,518,128,80,23,3,22,135,37,26.1,7.1,".269",".469",".322","0.791","0.200","72","223","1","6","12","2","2","0","4",".245",".484",".339",".337",".302",".240","91.5","10.4",34.3,50,14.5,5.5,18.9,47.5,"102.620742924","95.895956716",28.7,50.3
"Ohtani, Shohei",660271,2024,29,636,731,197,98,38,7,54,162,81,22.2,11.1,".310",".646",".390","1.036","0.336","130","411","4","59","7","6","10","0","5",".310",".672",".431",".444",".392",".363","95.8","16.2",37.8,103,21.5,9,20.7,60.1,"106.727792385","98.772122364",29.8,47.3
"Rutschman, Adley",668939,2024,26,571,638,143,102,21,1,19,103,58,16.1,9.1,".250",".391",".318","0.709","0.141","79","223","0","1","9","2","3","0","7",".254",".405",".309",".320",".324",".151","88.2","18.8",35.4,29,6.1,4.8,29.3,36.6,"98.081119454","93.149039684",17.1,44.5
"Cruz, Oneil",665833,2024,25,541,599,140,82,34,3,21,181,51,30.2,8.5,".259",".449",".324","0.773","0.190","76","243","1","22","8","3","5","0","4",".259",".475",".331",".344",".325",".216","95.5","9.8",32.1,57,15.7,4.7,24.5,54.9,"107.199352928","98.547881492",34.1,46.3
"Martin, Austin",668885,2024,25,233,257,59,39,18,1,1,47,20,18.3,7.8,".253",".352",".318","0.670","0.099","16","82","3","7","4","2","0","2","0",".260",".350",".297",".303",".324",".090","87.2","12.7",39.4,2,1.1,5.3,35.1,33.5,"96.642936413","92.431606902",21.4,45.5
"Happ, Ian",664023,2024,29,569,657,138,77,34,2,25,168,80,25.6,12.2,".243",".441",".341","0.782","0.198","86","251","2","13","7","6","1","0","2",".240",".453",".341",".347",".339",".214","90.8","15.1",37,47,11.7,7.7,23.6,45.2,"101.590666318","95.287992294",27.9,45.9
"Pérez, Wenceel",672761,2024,24,389,425,94,63,16,6,9,92,32,21.6,7.5,".242",".383",".300","0.683","0.141","37","149","5","9","5","1","0","2","1",".240",".364",".299",".295",".300",".124","88.4","18",37.7,13,4.3,6.3,26.7,30.6,"97.264471429","92.757975085",20.9,46.1
"Lowe, Nathaniel",663993,2024,28,486,565,129,96,16,1,16,125,71,22.1,12.6,".265",".401",".361","0.762","0.136","69","195","0","2","9","4","1","0","4",".250",".386",".337",".332",".350",".137","88.9","7.7",32.6,21,5.8,6.8,26.3,40,"100.432822253","94.330442369",20.6,42.7
"Ortiz, Joey",687401,2024,25,440,511,105,63,25,6,11,103,56,20.2,11,".239",".398",".329","0.727","0.159","60","175","6","11","10","6","0","3","6",".232",".347",".319",".307",".327",".114","87.8","9.9",26.6,16,4.6,5.2,24,38.4,"99.391509467","93.766433018",17.1,39.4
"Wisely, Brett",689172,2024,25,252,272,60,42,13,1,4,65,13,23.9,4.8,".238",".345",".278","0.623","0.107","31","87","3","2","3","2","0","2","3",".215",".325",".272",".263",".259",".111","86.8","16.2",29.7,10,5.2,3.6,23.4,31.6,"96.94857663","92.51248388",22.5,49.5
"Biggio, Cavan",624415,2024,29,188,224,37,27,5,0,5,72,24,32.1,10.7,".197",".303",".314","0.617","0.106","19","57","0","2","1","8","0","2","0",".179",".245",".285",".260",".299",".066","82","21.2",37.3,3,2.5,5.9,22.9,16.9,"92.815215439","90.564125877",23.8,38.2
"Toglia, Michael",669911,2024,25,399,458,87,45,14,3,25,147,54,32.1,11.8,".218",".456",".311","0.767","0.238","55","182","1","10","7","1","2","0","3",".241",".514",".329",".360",".331",".273","92.1","15.1",39.2,44,17.3,8.6,22.7,50.2,"102.673791797","96.069366471",34.9,45.1
"Lowe, Brandon",664040,2024,29,385,425,94,51,19,3,21,112,33,26.4,7.8,".244",".473",".311","0.784","0.229","58","182","1","5","7","5","2","0","2",".248",".488",".335",".344",".315",".240","89.8","14.5",39.6,34,12.4,6.9,25.8,44.7,"101.345776014","94.9549512",32.7,55.3
"Estrada, Thairo",642731,2024,28,364,381,79,53,15,2,9,76,10,19.9,2.6,".217",".343",".247","0.590","0.126","47","125","2","2","8","5","0","0","2",".224",".342",".256",".265",".255",".118","86.2","10.5",30.3,14,4.8,5.9,21.4,31.7,"97.31710125","92.678487456",20.5,51.3
"Guerrero Jr., Vladimir",665489,2024,25,616,697,199,124,44,1,30,96,72,13.8,10.3,".323",".544",".396","0.940","0.221","103","335","2","2","16","5","12","0","4",".316",".578",".398",".412",".391",".261","93.8","7.4",35.1,72,13.7,6.3,23.9,54.9,"105.663720766","97.649346073",21.5,48
"O'Neill, Tyler",641933,2024,29,411,473,99,50,18,0,31,159,53,33.6,11.2,".241",".511",".336","0.847","0.270","61","210","0","4","13","7","5","0","2",".211",".489",".360",".340",".311",".278","90.9","20.2",34.6,44,17.3,7.9,15.4,48.8,"102.819767874","95.797605236",34.1,44.6
"Mullins, Cedric",656775,2024,29,444,499,104,67,16,3,18,98,41,19.6,8.2,".234",".405",".305","0.710","0.171","54","180","6","32","1","5","0","2","2",".224",".357",".310",".292",".296",".133","87.1","21.5",31.7,17,4.9,5.4,21.4,33.4,"97.759606105","92.89369311",19.1,51.4
"McNeil, Jeff",643446,2024,32,424,472,101,63,26,0,12,68,35,14.4,7.4,".238",".384",".308","0.692","0.146","44","163","1","5","6","9","1","1","3",".233",".347",".304",".293",".305",".114","87","14.9",32.2,11,3.1,6.1,25.3,31.1,"96.866365393","92.484410197",17.5,55.4
"Bleday, JJ",668709,2024,26,572,642,139,72,43,4,20,125,67,19.5,10.4,".243",".437",".324","0.761","0.194","60","250","3","2","8","2","2","1","0",".238",".413",".330",".322",".320",".176","88.5","18.6",37.1,37,8.3,7.1,24.3,36.2,"98.959573229","93.527316345",26.1,45.3
"Young, Jacob",696285,2024,24,468,521,120,92,24,1,3,102,30,19.6,5.8,".256",".331",".316","0.647","0.075","36","155","10","33","11","12","0","9","2",".254",".323",".290",".291",".315",".069","85.8","4",28.1,6,1.6,2.9,25.7,28.9,"96.872142235","92.486924676",19.3,44.9
"Sosa, Edmundo",624641,2024,28,249,274,64,41,12,4,7,66,13,24.1,4.7,".257",".422",".313","0.735","0.165","31","105","1","7","5","8","0","1","2",".239",".395",".318",".307",".298",".155","89.2","12.8",28.5,16,8.6,4.3,25.8,41.4,"100.484249348","94.380628306",31.4,56.8
"Valdez, Enmanuel",665839,2024,25,201,223,43,25,12,0,6,53,17,23.8,7.6,".214",".363",".270","0.633","0.149","28","73","1","1","4","0","0","1","4",".231",".418",".275",".308",".289",".187","89.4","19.3",32,14,9.2,5.9,23.5,41.8,"99.9120656","94.1331724",22.1,43.9
"Montero, Elehuris",660707,2024,25,224,247,46,32,10,0,4,56,20,22.7,8.1,".205",".304",".267","0.571","0.099","28","68","0","0","7","0","0","0","3",".208",".349",".254",".279",".273",".142","89.5","17",27.5,13,7.6,6.4,20.5,41.5,"100.877618721","94.67846193",30.3,54.1
"Hayes, Ke'Bryan",663647,2024,27,365,396,85,72,9,0,4,75,23,18.9,5.8,".233",".290",".283","0.573","0.057","25","106","2","11","12","4","1","0","4",".244",".336",".256",".285",".296",".093","88.9","4.8",29.9,7,2.4,6.5,24.5,42.9,"99.837230137","94.135653938",18.1,44.8
"Kirk, Alejandro",672386,2024,25,340,386,86,61,19,1,5,51,35,13.2,9.1,".253",".359",".319","0.678","0.106","54","122","0","0","11","2","1","0","9",".253",".403",".297",".329",".329",".149","89.4","10.8",34.6,20,6.7,7,25.2,40.9,"99.802023893","94.269440505",15.7,46.6
"Amaya, Miguel",665804,2024,25,328,363,76,53,13,2,8,62,23,17.1,6.3,".232",".357",".288","0.645","0.125","47","117","0","0","5","4","0","5","3",".249",".377",".283",".302",".305",".128","88.4","11.1",33.9,13,4.7,6.9,25.2,33.9,"99.101174286","93.708861353",22.5,54
"France, Ty",664034,2024,29,479,535,112,75,24,0,13,114,38,21.3,7.1,".234",".365",".305","0.670","0.131","51","175","1","1","16","13","0","0","5",".225",".394",".296",".306",".299",".169","88.7","12.9",30.5,27,7.3,6.2,23.2,40,"99.663679892","94.004650595",24.2,51.2
"Soler, Jorge",624585,2024,32,493,574,119,63,34,1,21,141,68,24.6,11.8,".241",".442",".338","0.780","0.201","64","218","0","1","9","6","0","0","4",".242",".463",".340",".352",".341",".221","90.5","17.9",33.4,45,12.6,7.3,22.5,44.1,"101.898357865","95.262490702",28.9,44.5
"Adell, Jo",666176,2024,25,405,451,84,47,15,2,20,126,35,27.9,7.8,".207",".402",".280","0.682","0.195","62","163","10","15","9","7","1","0","3",".222",".426",".296",".314",".295",".204","89.8","15.9",30.5,33,11.7,7.4,17.4,44.7,"102.6788005","95.748719749",29.8,49.7
"Grichuk, Randal",545341,2024,32,254,279,74,40,20,2,12,46,20,16.5,7.2,".291",".528",".348","0.876","0.237","46","134","0","0","5","3","0","0","2",".275",".500",".373",".366",".336",".225","90.6","17.3",34.3,23,11,7.6,23.3,47.6,"102.436633714","95.601048095",20.4,47.3
"Yepez, Juan",660766,2024,26,226,249,64,43,15,0,6,42,18,16.9,7.2,".283",".429",".335","0.764","0.146","26","97","1","2","9","1","0","1","3",".251",".366",".331",".303",".309",".115","86.6","8.5",30.3,11,5.9,5.3,23.9,35.6,"98.208738602","93.111621613",22.1,50.1
"Doyle, Brenton",686668,2024,26,542,603,141,90,24,4,23,153,46,25.4,7.6,".260",".446",".317","0.763","0.186","72","242","5","30","13","3","1","4","8",".249",".442",".328",".330",".311",".193","89.2","13.2",37.4,42,10.5,6,24.4,41.4,"100.983223096","94.67619269",29.8,51.4
"Iglesias, Jose",578428,2024,34,270,291,91,70,16,1,4,39,12,13.4,4.1,".337",".448",".381","0.829","0.111","26","121","2","6","4","8","1","0","1",".284",".370",".362",".316",".334",".086","85.8","9",36.2,5,2.2,4.3,32.8,30.6,"96.964592759","92.513387672",15.2,52.5
"Rosario, Amed",642708,2024,28,332,346,93,69,18,3,3,73,9,21.1,2.6,".280",".380",".306","0.686","0.100","32","126","5","13","10","4","0","0","1",".249",".367",".299",".284",".277",".118","86.9","4.6",33.5,12,4.6,3.8,26.9,36.2,"98.559932462","93.290414231",24.6,55.2
"Schwarber, Kyle",656941,2024,31,573,692,142,82,22,0,38,197,106,28.5,15.3,".248",".485",".366","0.851","0.237","104","278","3","5","6","5","4","0","8",".252",".522",".366",".382",".370",".270","93.6","15",31.8,60,15.6,7.3,23.2,55.5,"105.154527813","97.529843438",32,39.9
"Triolo, Jared",669707,2024,26,394,446,85,65,10,1,9,118,42,26.5,9.4,".216",".315",".296","0.611","0.099","46","124","1","8","5","5","0","0","5",".226",".347",".275",".296",".308",".121","88.4","13.4",38.8,15,5.3,5,26,39.1,"99.388421871","93.892534424",27.4,47.7
"Contreras, Willson",575929,2024,32,301,358,79,47,17,0,15,96,45,26.8,12.6,".262",".468",".380","0.848","0.206","36","141","1","4","7","12","2","0","0",".256",".461",".370",".367",".374",".205","91.6","14.2",32.7,23,11.2,6.8,27.8,46.8,"103.712134757","96.17214078",35,49.8
"Duran, Jarren",680776,2024,27,671,735,191,108,48,14,21,160,54,21.8,7.3,".285",".492",".342","0.834","0.207","75","330","7","34","6","6","1","1","3",".267",".456",".357",".340",".326",".190","90.8","9.5",33.8,48,9.3,6.2,25.4,43.9,"101.928155512","95.341113209",24.8,48.3
"Walker, Christian",572233,2024,33,479,552,120,68,26,0,26,133,55,24.1,10,".251",".468",".335","0.803","0.217","84","224","2","2","12","10","4","0","8",".243",".470",".343",".354",".335",".228","91.2","16.6",35,47,13.3,7.1,23.2,48,"103.127969548","96.011102521",25.6,48
"Wade Jr., LaMonte",664774,2024,30,331,401,86,62,16,0,8,90,62,22.4,15.5,".260",".381",".380","0.761","0.121","34","126","1","2","2","4","5","1","3",".253",".437",".337",".356",".376",".184","90.6","12.9",39.6,23,9.4,9,28.2,44.1,"101.164898115","95.074393169",24.2,40.9
"Carlson, Dylan",666185,2024,25,235,265,49,39,7,0,3,75,22,28.3,8.3,".209",".277",".287","0.564","0.068","25","65","1","2","2","5","0","0","3",".198",".286",".257",".258",".278",".088","86.8","15.8",30.1,4,2.5,8,22.7,25.8,"96.530139877","92.297463602",31,48.2
"De La Cruz, Bryan",650559,2024,27,584,622,136,90,25,0,21,170,29,27.3,4.7,".233",".384",".271","0.655","0.151","68","224","2","5","10","3","1","0","5",".241",".431",".283",".306",".279",".190","89.6","13.1",35.6,39,9.3,6.4,25.1,41.3,"99.848652919","94.22196445",30.1,53.4
"Calhoun, Willie",641432,2024,29,229,254,56,35,16,0,5,31,23,12.2,9.1,".245",".380",".315","0.695","0.135","20","87","1","0","5","1","1","0","1",".257",".364",".305",".311",".327",".108","89","12.4",30.2,6,3,5.5,27.1,37.7,"98.9731294","93.584500603",13.2,43.6
"Castellanos, Nick",592206,2024,32,606,659,154,97,30,4,23,139,41,21.1,6.2,".254",".431",".311","0.742","0.177","86","261","2","6","14","10","2","0","2",".268",".454",".321",".337",".324",".186","88.4","15.2",39,38,8.1,6.8,29.4,38.2,"99.266703034","93.738511581",30.1,58
"Clement, Ernie",676391,2024,28,434,452,114,78,21,3,12,41,11,9.1,2.4,".263",".408",".284","0.692","0.145","51","177","3","12","11","3","1","2","2",".251",".379",".297",".285",".274",".129","85.5","16.3",34.3,15,3.8,5.3,24.4,24.9,"95.659056327","91.830379974",14.4,57
"Kepler, Max",596146,2024,31,368,399,93,63,21,1,8,80,22,20.1,5.5,".253",".380",".302","0.682","0.127","42","140","0","1","3","5","0","0","3",".243",".384",".298",".302",".298",".140","88.9","16.8",35.4,18,6.2,7.2,24.1,36.8,"99.569991319","93.867541875",24.4,52.3
"Gonzalez, Romy",663853,2024,27,199,216,53,36,10,1,6,58,12,26.9,5.6,".266",".417",".306","0.723","0.151","29","83","3","11","5","1","0","0","4",".251",".425",".311",".317",".296",".174","92.3","3.7",29.7,12,8.3,9,22.8,51,"104.214637183","96.826247676",29.2,55.2
"O'Hoppe, Logan",681351,2024,24,479,522,117,79,17,1,20,155,33,29.7,6.3,".244",".409",".303","0.712","0.165","56","196","3","2","7","8","0","1","1",".247",".462",".311",".333",".306",".215","90.4","15.3",42.9,39,12,7.1,26.7,46.3,"101.233350982","95.0870388",33.6,52
"O'Hearn, Ryan",656811,2024,30,443,494,117,78,21,3,15,69,46,14,9.3,".264",".427",".334","0.761","0.163","59","189","1","3","7","2","2","0","3",".273",".470",".330",".354",".344",".197","89.6","12",35,26,6.9,9.3,23.1,40.1,"99.733150957","94.095787394",18.1,46.7
"Buxton, Byron",621439,2024,30,355,388,99,51,27,3,18,99,20,25.5,5.2,".279",".524",".335","0.859","0.245","56","186","2","7","3","11","1","0","2",".260",".511",".366",".355",".318",".251","91.7","19.8",39.5,34,13.2,8.5,20.9,48.1,"102.451274806","95.815194845",32.1,54
"Ruiz, Keibert",660688,2024,25,459,485,105,71,21,0,13,54,16,11.1,3.3,".229",".359",".260","0.619","0.130","57","165","1","3","13","5","0","0","5",".250",".357",".268",".283",".282",".107","85.4","19.8",32.2,13,3.2,4.1,28.5,25.6,"95.477673333","91.740685858",12.1,52.3
"Wood, James",695578,2024,21,295,336,78,52,13,4,9,97,39,28.9,11.6,".264",".427",".354","0.781","0.163","41","126","8","14","1","2","1","0","0",".265",".449",".342",".354",".355",".184","92.8","2.4",31.3,21,10.6,6.1,30.3,52,"104.677013333","97.028448782",29.6,38.2
"Taveras, Leody",665750,2024,25,480,529,110,78,17,3,12,112,42,21.2,7.9,".229",".352",".289","0.641","0.123","44","169","6","23","8","0","0","3","4",".238",".378",".282",".299",".299",".140","89","14.7",31.5,22,5.9,5.3,24.5,35.5,"99.173170874","93.650113205",26.2,48.8
"Vargas, Miguel",678246,2024,24,206,237,31,19,7,0,5,57,25,24.1,10.5,".150",".257",".249","0.506","0.107","16","53","1","3","4","3","0","0","3",".175",".301",".233",".265",".276",".126","86.2","21.3",28.9,7,4.6,4.6,18.4,26.3,"96.03557","92.025289013",21.6,44.6
"Díaz, Yandy",650490,2024,32,563,621,158,112,31,1,14,95,50,15.3,8.1,".281",".414",".341","0.755","0.133","65","233","0","0","12","4","0","0","4",".273",".432",".331",".339",".336",".160","92.2","5",28.4,36,7.6,5.3,24.4,48.7,"103.441830979","96.263007825",14.2,43.9
"Jeffers, Ryan",680777,2024,27,412,465,93,50,22,0,21,94,32,20.2,6.9,".226",".432",".300","0.732","0.206","64","178","0","3","9","14","0","1","6",".224",".394",".317",".307",".300",".170","86.9","16.2",31.7,27,8.3,5.8,21.8,33.8,"99.008221173","93.57098291",23.6,48.5
"Fitzgerald, Tyler",666149,2024,26,314,341,88,52,19,2,15,108,22,31.7,6.5,".280",".497",".334","0.831","0.217","34","156","4","17","2","4","0","0","1",".226",".383",".357",".293",".284",".157","87.7","20.2",39.1,17,8.2,4.8,26.1,31.9,"97.5779034","92.79850055",31.2,47.7
"Sánchez, Gary",596142,2024,31,245,280,54,35,7,1,11,76,27,27.1,9.6,".220",".392",".307","0.699","0.172","37","96","0","0","9","5","0","0","3",".218",".415",".307",".315",".305",".197","90","16.2",31.4,18,10.5,7.6,21.5,44.2,"101.892350698","95.129594012",30.4,40.7
"Greene, Riley",682985,2024,23,512,584,134,77,27,6,24,156,64,26.7,11,".262",".479",".348","0.827","0.217","74","245","2","4","2","5","3","0","2",".249",".487",".355",".355",".338",".238","91.3","12.2",39.1,48,13.4,8.1,22.9,47.1,"102.088081676","95.54007409",26.8,44.3
"Winn, Masyn",691026,2024,22,587,637,157,105,32,5,15,109,41,17.1,6.4,".267",".416",".314","0.730","0.149","57","244","5","11","1","1","1","3","5",".253",".363",".315",".296",".302",".110","87","13.2",33.5,18,3.7,6.4,25.7,32.7,"98.144268452","93.085870398",19,47
"Langford, Wyatt",694671,2024,22,499,557,126,81,25,4,16,115,51,20.6,9.2,".253",".415",".325","0.740","0.162","74","207","3","19","6","4","3","0","3",".252",".435",".321",".332",".326",".183","89.6","16.6",31.3,36,9.3,6.5,23,43.4,"101.211098854","94.807365599",22.9,42.8
"Campusano, Luis",669134,2024,25,277,299,63,42,13,0,8,41,20,13.7,6.7,".227",".361",".281","0.642","0.134","40","100","0","0","11","1","0","0","1",".243",".372",".282",".298",".299",".128","87.7","9.9",27.4,11,4.6,4.6,23.2,34.2,"98.345403475","93.277557745",20.5,50.9
"Flores, Wilmer",527038,2024,32,214,242,44,28,12,0,4,33,20,13.6,8.3,".206",".318",".277","0.595","0.112","26","68","0","0","5","3","1","0","5",".220",".356",".262",".292",".296",".137","83.5","21.4",36.6,11,5.9,5.4,21.5,27.6,"95.484386989","91.787573297",13.9,43.9
"DeJong, Paul",657557,2024,30,445,482,101,60,17,0,24,156,23,32.4,4.8,".227",".427",".276","0.703","0.200","56","190","2","2","9","9","0","0","5",".216",".402",".302",".293",".268",".186","87.8","20",36.4,30,10.2,8.5,23.8,41.5,"99.999893878","94.174456531",34.9,58
"Rosario, Eddie",592696,2024,32,297,319,52,30,12,0,10,77,16,24.1,5,".175",".316",".215","0.531","0.141","35","94","1","9","4","0","0","2","4",".211",".353",".230",".264",".250",".142","91","14.3",27.9,12,5.3,10.6,23.5,42.5,"99.203116161","94.098201031",27.5,52.9
"Marte, Noelvi",682622,2024,22,229,242,48,35,9,0,4,75,9,31,3.7,".210",".301",".248","0.549","0.091","18","69","3","9","1","3","0","0","1",".225",".353",".243",".272",".262",".129","87","11.4",33.5,10,6.5,6.5,21.9,36.1,"98.631095256","93.351013935",32.1,54.1
"Vierling, Matt",663837,2024,27,518,567,133,84,28,5,16,121,41,21.3,7.2,".257",".423",".312","0.735","0.166","57","219","1","6","9","3","1","0","5",".252",".402",".317",".312",".309",".149","89.8","11.7",34.1,30,7.5,5.5,23.9,40.9,"100.235830606","94.344722247",19.5,42.8
"Smith, Josh",669701,2024,26,523,592,135,91,30,1,13,121,46,20.4,7.8,".258",".394",".337","0.731","0.136","62","206","2","11","6","18","1","2","3",".242",".365",".323",".309",".325",".123","87.8","15.4",33.7,15,3.7,5.7,27.3,37.1,"98.306997711","93.25999596",21.8,47.1
"Smith, Dominic",642086,2024,29,275,307,64,36,22,0,6,76,28,24.8,9.1,".233",".378",".313","0.691","0.145","34","104","1","1","7","4","0","0","0",".216",".397",".306",".308",".298",".181","89.3","13",37.7,21,10.6,7,22.6,38.7,"98.769074141","93.729740505",25.3,45.3
"Torres, Gleyber",650402,2024,27,587,665,151,110,26,0,15,136,65,20.5,9.8,".257",".378",".330","0.708","0.121","63","222","3","4","6","3","0","2","8",".240",".386",".313",".314",".317",".146","88.6","15",38.2,29,6.3,6.1,26.5,35.4,"98.295655921","93.36890443",22.9,45.7
"Candelario, Jeimer",600869,2024,30,427,463,96,51,23,2,20,114,27,24.6,5.8,".225",".429",".279","0.708","0.204","56","183","3","4","7","6","1","0","3",".220",".375",".304",".285",".274",".156","86.9","12.4",33.9,26,8.2,5.7,21.8,34.5,"97.855535823","92.968221397",29.1,51.7
"Holliday, Jackson",702616,2024,20,190,208,36,25,4,2,5,69,15,33.2,7.2,".189",".311",".255","0.566","0.122","23","59","0","4","1","2","0","0","1",".190",".337",".251",".263",".256",".146","89.3","8.6",27,10,8.2,9.8,22.1,45.1,"100.212039508","94.576202541",34.1,46.1
"Vaughn, Andrew",683734,2024,26,570,619,140,90,30,1,19,132,38,21.3,6.1,".246",".402",".297","0.699","0.156","70","229","0","2","13","6","0","0","5",".240",".442",".304",".320",".294",".202","90.3","16.6",33.6,41,9.3,8.4,21.4,43.3,"100.921632928","94.702971332",22,49.4
"Fletcher, Dominic",666150,2024,26,223,241,46,37,8,0,1,58,11,24.1,4.6,".206",".256",".252","0.508","0.050","17","57","0","0","5","3","1","2","1",".220",".291",".227",".250",".266",".072","84.4","12.1",38.7,3,1.8,3,30.4,26.8,"95.808053494","91.934485697",21.2,47.2
"Anderson, Tim",641313,2024,31,234,241,50,47,3,0,0,68,7,28.2,2.9,".214",".226",".237","0.463","0.012","9","53","4","4","6","0","0","0","0",".215",".292",".208",".235",".238",".077","86.1","1.4",29.5,3,1.8,4.8,32.5,30.1,"96.982041205","92.531306303",30.6,54.6
"Mateo, Jorge",622761,2024,29,192,208,44,23,14,2,5,48,10,23.1,4.8,".229",".401",".267","0.668","0.172","18","77","2","13","3","1","0","2","3",".227",".351",".286",".278",".270",".125","88.1","14.1",30.2,6,4,7.4,24.2,34.9,"99.943727778","94.060455208",23.1,51.7
